OBJ_ID,BRIGHTNESS,MAGNITUDE,MAX_X,MAX_Y,SKY,UPPERLIMIT,X,Y,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,POSITION_ANGLE,ELLIPTICITY,AREA,SEMI_MAJOR
1,58.015,-4.409,195,24,0.005292,2.0643,178.34,10.9,10.584,5.557,6.697,0.41,698,7.09
2,25.113,-3.5,947,25,0.00461,1.7174,931.091,9.2,9.68,5.485,-24.086,0.487,597,9.062
3,90.364,-4.89,1720,25,0.005872,1.982,1700.287,6.81,10.184,6.13,2.096,0.23,754,6.279
4,185.24,-5.669,375,53,0.005161,2.4128,346.599,15.552,25.097,9.822,-34.239,0.588,1770,17.007
5,84.766,-4.821,3276,47,0.005021,2.4498,3253.484,26.365,12.011,10.749,-3.003,0.0669999999999999,1397,8.819
6,72.078,-4.645,661,72,0.005698,2.5793,610.014,28.512,27.35,8.157,-41.228,0.699,1688,24.678
7,6.5885,-2.047,608,20,0.005135,0.91631,597.644,8.927,5.784,3.185,-47.628,0.415,210,5.22
8,22.916,-3.4,1480,38,0.008054,1.8953,1445.276,19.901,13.861,7.765,-14.275,0.429,1036,13.347
9,14.586,-2.91,3052,27,0.006433,1.5605,3032.633,14.053,9.947,4.748,25.561,0.536,510,9.226
10,24.129,-3.456,3553,25,0.004094,1.3627,3542.905,7.912,7.4,5.071,71.893,0.292,405,5.83
11,2.7441,-1.096,3917,12,0.005892,0.67382,3910.698,6.123,3.481,2.915,-35.772,0.124,121,3.389
12,3.9132,-1.481,1175,19,0.005429,0.84396,1164.322,9.891,4.766,3.791,32.689,0.166,210,4.519
13,109.84,-5.102,1336,38,0.005267,2.8205,1296.735,9.596,16.835,9,-4.623,0.388,1551,13.042
14,23.038,-3.406,1365,43,0.005971,1.7413,1347.918,27.85,10.268,6.275,63.387,0.368,673,8.851
15,8.5217,-2.326,3948,22,0.005992,0.98846,3935.85,11.751,6.103,3.56,-39.965,0.466,251,5.869
16,6.3912,-2.014,2481,17,0.003801,0.96172,2470.898,6.445,6.473,3.688,23.895,0.32,239,5.799
17,13.443,-2.821,436,40,0.006025,1.4265,418.744,21.063,11.603,5.609,55.944,0.539,595,11.856
18,13.441,-2.821,3316,34,0.004939,1.4058,3299.008,14.136,10.499,5.491,46.346,0.476,490,10.235
19,3.9504,-1.492,525,18,0.004724,0.62619,520.388,11.107,3.565,2.175,73.569,0.436,94,3.301
20,6.7624,-2.075,3871,19,0.005243,1.0717,3859.783,7.434,6.207,4.825,16.738,0.192,290,5.684
21,123.5,-5.229,3786,32,0.004362,2.0635,3752.169,10.196,12.851,7.894,17.433,0.295,1158,8.45
22,55.833,-4.367,3785,65,0.004341,2.0543,3761.192,42.604,10.725,8.763,-22.989,0.225,971,8.623
23,26.706,-3.567,3750,69,0.004423,1.7869,3730.063,50.392,9.316,8.12,37.284,0.108,841,8.725
24,2.5697,-1.025,685,15,0.00694,0.61681,681.101,8.496,3.35,2.2,82.361,0.413,90,3.197
25,28.114,-3.622,982,41,0.004685,1.559,967.855,22.774,8.477,6.545,-80.322,0.179,560,6.534
26,4.3101,-1.586,957,36,0.004734,0.96986,949.003,25.15,7.054,2.597,-54.956,0.648,198,6.952
27,41.11,-4.035,1882,48,0.00586,2.1371,1862.634,22.302,12.141,8.874,-64.731,0.405,1060,12.527
28,40.492,-4.018,2407,43,0.00481,2.0726,2388.365,21.627,10.944,9.946,-27.909,0.087,1004,9.296
29,5.7454,-1.898,2291,26,0.005655,0.95221,2282.801,14.375,6.414,3.099,58.787,0.537,226,6.367
30,20.999,-3.306,4110,36,0.005784,1.3076,4096.757,19.393,8.683,4.386,55.771,0.488,425,6.905
31,36.466,-3.905,908,40,0.004688,1.5882,888.507,23.162,9.426,6.59,-15.754,0.268,677,7.285
32,9.7336,-2.471,1654,42,0.004477,1.3239,1643.626,26.798,7.196,4.904,-73.734,0.33,337,7.029
33,1666,-8.054,2798,106,0.006334,NA,2753.557,65.466,22.937,19.352,81.882,0.111,4928,10.343
34,15.168,-2.952,4085,46,0.00595,1.5569,4075.232,28.415,9.081,4.251,-81.079,0.543,450,8.207
35,16.031,-3.012,579,54,0.004492,1.5191,561.539,31.614,12.567,5.272,-49,0.595,562,12.5
36,14.259,-2.885,3594,48,0.003905,1.3952,3572.475,29.704,10.184,7.196,-28.111,0.27,517,9.806
37,17.132,-3.085,2633,41,0.00655,1.5105,2619.997,26.705,7.199,6.705,43.365,0.137,500,6.487
38,5.7255,-1.895,1067,31,0.005491,0.92278,1056.934,22.942,4.46,4.018,-18.98,0.103,198,4.214
39,9.5719,-2.452,2848,49,0.006419,1.3094,2834.539,36.097,7.388,4.98,80.011,0.39,400,7.338
40,6.1983,-1.981,1034,40,0.004904,0.92342,1023.619,29.746,7.208,3.137,24.196,0.589,224,7.347
41,21.764,-3.344,3511,53,0.004653,1.5545,3488.104,34.352,11.255,8.036,4.647,0.32,687,10.597
42,3.5725,-1.382,3073,36,0.005356,0.70933,3066.498,28.071,4.003,2.893,85.057,0.271,129,3.867
43,15.583,-2.982,1007,58,0.004821,1.7492,991.509,43.349,8.929,6.673,75.272,0.25,594,8.674
44,11.102,-2.613,2356,58,0.005291,1.3314,2342.588,43.896,8.597,4.944,62.652,0.434,408,8.451
45,162.53,-5.527,1822,75,0.00512,2.5173,1791.154,49.739,13.526,10.805,44.481,0.236,1636,9.362
46,9.4057,-2.433,2903,54,0.006953,1.078,2895.69,38.879,6.206,4.065,79.69,0.346,277,5.453
47,5.0938,-1.768,3197,53,0.005066,0.83768,3187.567,44.264,4.295,4.043,43.092,0.043,195,3.971
48,11.401,-2.642,272,59,0.005376,1.2813,261.1,42.399,7.39,4.92,75.262,0.338,387,6.843
49,10.346,-2.537,931,64,0.004804,1.276,920.952,49.91,9.144,3.469,75.196,0.628,329,8.66
50,22.364,-3.374,857,79,0.005211,1.5446,844.412,59.637,9.497,5.126,65.246,0.496,544,8.54
51,16.565,-3.048,2023,90,0.004793,1.5581,2006.845,69.121,10.211,5.887,63.744,0.439,606,9.752
52,25.208,-3.504,2573,87,0.005237,1.9373,2547.989,63.003,15.359,5.96,49.118,0.618,898,14.998
53,13.861,-2.854,799,88,0.005896,1.6899,786.569,72.978,11.049,5.073,-52.049,0.55,572,10.765
54,10.701,-2.574,1841,78,0.00525,1.246,1829.122,61.995,8.531,4.213,-67.411,0.473,381,7.828
55,11.799,-2.68,1248,80,0.004698,1.3743,1234.242,66.875,7.207,5.3,-30.553,0.284,407,7.015
56,3.6602,-1.409,3291,68,0.005203,0.7913,3281.313,61.442,5.434,2.647,-15.767,0.552,169,5.433
57,34.536,-3.846,2393,80,0.004952,1.8411,2372.161,66.449,9.003,6.617,0.782,0.233,627,6.753
58,27.871,-3.613,1194,100,0.004918,1.8518,1176.191,79.512,11.208,8.82,-50.287,0.198,978,10.747
59,12.735,-2.763,540,82,0.005263,1.2413,527.139,71.722,6.515,5.107,5.778,0.255,377,6.171
60,132.52,-5.306,1077,97,0.005633,2.4543,1055.65,72.391,11.941,9.505,86.685,0.189,1300,7.793
61,8.4529,-2.318,377,87,0.005402,1.127,359.093,74.708,8.033,4.329,-21.189,0.455,340,8.07
62,8.5898,-2.335,334,74,0.005215,1.0709,323.54,64.127,5.627,3.994,-28.538,0.29,263,5.396
63,7.4831,-2.185,2706,96,0.00637,1.1092,2694.009,81.381,7.049,4.155,-70.572,0.409,299,6.561
64,2.9405,-1.171,3183,84,0.005255,0.77689,3175.449,77.725,3.382,3.119,3.609,0.185,125,3.294
65,47.948,-4.202,1919,88,0.005871,1.8479,1905.405,69.84,8.246,6.07,-51.58,0.339,586,6.401
66,12.396,-2.733,1655,95,0.005236,1.3349,1639.788,84.371,8.184,5.037,2.634,0.409,471,8.416
67,4.0925,-1.53,1445,98,0.006654,0.94404,1436.933,85.691,5.818,2.769,-66.92,0.558,183,6.048
68,28.235,-3.627,1870,103,0.005383,1.7043,1855.581,79.952,11.696,5.269,72.107,0.54,681,10.256
69,3.7066,-1.422,3259,93,0.006291,0.79183,3249.94,86.35,4.824,3.078,18.567,0.385,173,4.808
70,2.8882,-1.152,1006,74,0.005035,0.61891,999.533,68.252,3.762,2.652,41.424,0.356,113,3.592
71,3.6538,-1.407,543,95,0.005264,0.7224,533.265,87.957,4.911,3.021,-10.523,0.407,171,4.909
72,5.6113,-1.873,3453,102,0.00513,0.84246,3445.281,92.242,5.281,3.89,78.702,0.278,196,5.185
73,15.998,-3.01,1228,107,0.004762,1.0437,1217.619,97.252,5.612,4.455,73.781,0.16,292,4.265
74,10.328,-2.535,304,125,0.005213,1.0311,294.286,105.918,10.179,3.365,77.793,0.677,364,9.984
75,7.7539,-2.224,40,110,0.004592,1.0278,31.765,100.73,4.717,4.611,76.289,0.025,238,4.229
76,8.136,-2.276,3401,111,0.005501,0.88969,3393.545,102.663,5.111,3.509,-71.02,0.334,209,4.592
77,4.8511,-1.715,2056,104,0.004495,0.7231,2047.468,97.734,4.684,2.708,-13.71,0.426,146,4.392
78,58.461,-4.417,2021,121,0.005061,2.7855,1983.763,94.369,19.044,9.535,20.962,0.487,1503,16.493
79,12.961,-2.782,4200,125,0.004713,1.5887,4189.295,109.792,8.432,6.38,-26.248,0.283,513,8.616
80,294.48,-6.173,3883,80,0.005717,2.7351,3852.372,53.995,14.495,10.833,-8.643,0.41,1862,11.115
81,49.238,-4.231,3829,80,0.004842,2.058,3803.445,59.418,17.758,6.427,-27.81,0.689,1199,16.993
82,15.093,-2.947,3909,81,0.005956,1.3278,3896.86,69.722,7.162,4.682,38.803,0.35,396,6.413
83,23.553,-3.43,3917,120,0.005738,1.685,3900.683,100.429,11.295,5.284,-64.734,0.539,677,10.483
84,42.142,-4.062,3835,45,0.004731,2.2551,3810.956,22.379,11.888,8.876,-15.796,0.319,1192,11.584
85,9.0288,-2.389,3841,86,0.005301,0.96649,3829.282,70.219,8.094,3.469,68.723,0.603,277,8.451
86,10.034,-2.504,3794,121,0.005226,1.1006,3780.407,109.595,5.736,5.356,-30.11,0.088,337,5.552
87,4.3165,-1.588,2449,15,0.003775,0.9882,2436.663,8.034,5.278,2.93,-0.509,0.428,180,5.125
88,35.265,-3.868,1478,140,0.005758,1.8537,1459.771,120.524,10.239,7.801,41.057,0.217,842,8.306
89,11.999,-2.698,251,152,0.005206,1.8217,234.488,126.882,13.227,5.402,-71.974,0.581,648,12.964
90,15.342,-2.965,3314,156,0.006582,1.4511,3299.425,131.26,14.554,5.918,62.608,0.61,634,14.518
91,3.8513,-1.464,698,124,0.005041,0.69424,691.124,117.365,3.897,3.042,33.939,0.24,139,3.685
92,8.4223,-2.314,491,137,0.004971,1.0645,480.913,125.804,5.937,4.033,40.691,0.283,272,5.407
93,12.773,-2.766,3146,146,0.006065,1.435,3135.341,134.191,7.918,5.02,-86.226,0.372,399,7.474
94,32.255,-3.771,1813,153,0.004998,2.0218,1778.697,135.744,16.793,7.157,8.301,0.581,967,16.06
95,294.35,-6.172,2572,141,0.005583,3.1505,2527.762,108.733,15.588,15.19,-83.779,0.147,2416,10.352
96,4.9439,-1.735,2530,145,0.006077,0.93971,2522.028,134.339,4.955,3.579,-59.32,0.194,200,4.721
97,2.7412,-1.095,2549,98,0.005458,0.69723,2543.943,89.349,4.145,2.555,-87.43,0.368,124,3.814
98,149.76,-5.438,2489,178,0.005907,2.3265,2466.425,151.316,11.871,10.713,-83.136,0.083,1394,7.6
99,7.0717,-2.124,2454,163,0.005483,1.1443,2446.43,144.995,7.841,3.974,-68.703,0.438,291,7.612
100,9.6905,-2.466,3651,158,0.004621,1.1191,3639.972,138.801,10.882,3.423,59.514,0.685,367,10.701
101,575.16,-6.899,3469,73,0.005934,NA,3407.817,33.827,25.545,15.433,2.27,0.364,3759,14.228
102,1.207,-0.204,3409,11,0.006216,0.43129,3404.093,7.436,2.479,1.924,-7.743,0.285,58,2.218
103,67.974,-4.581,1254,55,0.004809,2.3143,1216.03,29.709,16.318,9.653,-20.453,0.419,1468,13.774
104,11.242,-2.627,4160,41,0.00511,1.3851,4148.162,24.608,9.624,3.786,64.409,0.609,394,8.927
105,2.4892,-0.99,2044,23,0.005159,0.69017,2038.389,16.566,2.939,2.903,-18.897,0.136,101,2.808
106,71.378,-4.634,843,46,0.005556,1.8033,828.962,29.928,8.161,7.217,-13.438,0.093,700,5.391
107,84.791,-4.821,1734,126,0.005684,2.4581,1699.315,107.512,20.053,8.819,28.171,0.555,1548,16.708
108,52.204,-4.294,1689,149,0.00616,1.8007,1665.901,125.401,18.788,10.668,-4.78,0.481,1142,17.461
109,18.219,-3.151,2860,105,0.007122,1.8977,2843.806,90.54,7.768,6.665,-16.339,0.178,571,6.691
110,14.283,-2.887,3086,114,0.00593,1.4774,3069.031,95.765,10.854,6.004,34.586,0.436,485,10.091
111,6.929,-2.102,3425,107,0.005494,1.1246,3417.64,93.679,7.201,3.786,-87.273,0.448,281,6.629
112,6.4872,-2.03,2624,104,0.006188,1.0235,2615.078,91.862,5.216,4.405,-87.391,0.158,249,4.984
113,4.1027,-1.533,1925,95,0.005648,0.72865,1916.063,89.678,4.498,2.707,9.086,0.447,139,4.348
114,13.337,-2.813,2952,111,0.006572,1.1581,2939.714,98.124,6.887,4.826,-45.192,0.288,395,6.046
115,8.6438,-2.342,2491,109,0.004738,1.0872,2479.182,98.202,6.002,4.059,-52.71,0.293,284,5.275
116,20.437,-3.276,361,131,0.00517,1.8416,338.977,110.015,10.81,9.574,-0.069,0.091,792,10.594
117,43.633,-4.1,4166,123,0.004595,2.3784,4134.867,106.323,14.891,6.684,1.832,0.608,1155,14.947
118,4.8904,-1.723,3830,109,0.006009,0.78879,3823.843,101.823,4.159,2.889,69.241,0.336,141,3.838
119,9.7444,-2.472,654,121,0.005362,1.2749,639.144,109.858,9.015,3.95,28.749,0.602,352,9.359
120,7.8816,-2.242,1210,122,0.004789,1.0906,1199,109.587,5.943,4.862,32.857,0.123,330,5.296
121,20.215,-3.264,2324,137,0.006188,1.6442,2302.247,120.583,9.498,6.404,-51.547,0.409,625,9.745
122,9.6727,-2.464,3189,141,0.005897,1.1624,3181.149,122.694,8.793,3.651,76.359,0.567,353,8.473
123,9.3123,-2.423,740,136,0.005451,1.3676,725.137,122.448,8.764,4.332,-47.15,0.49,395,8.462
124,12.69,-2.759,2819,133,0.006579,1.3588,2805.306,121.557,6.792,4.818,13.734,0.265,376,6.063
125,199.67,-5.751,218,118,0.005436,2.8143,185.352,87.771,14.859,12.269,22.762,0.231,2076,10.387
126,110.64,-5.11,170,65,0.00415,NA,102.51,35.349,40.765,11.716,6.893,0.745,3666,41.693
127,11.407,-2.643,3239,137,0.006593,1.249,3225.672,126.515,6.777,5.221,2.176,0.221,353,6.387
128,8.2941,-2.297,907,9,0.004691,0.92624,893.905,4.074,7.9,2.142,-1.409,0.701,201,7.01
129,28.58,-3.64,3892,140,0.006152,1.4974,3874.581,128.895,11.411,4.814,11.423,0.564,636,9.401
130,5.5914,-1.869,383,135,0.004771,0.7956,373.517,126.783,5.274,3.388,-31.335,0.358,190,4.725
131,201.88,-5.763,1545,259,0.005612,NA,1497.213,192.667,33.624,12.577,67.491,0.625,3564,26.581
132,55.465,-4.36,1537,165,0.006067,1.8669,1516.955,149.089,10.909,8.041,-12.85,0.281,992,8.64
133,3.7038,-1.422,415,140,0.004842,0.73233,408.378,131.997,4.967,2.903,-73.446,0.385,160,4.71
134,3.973,-1.498,3088,136,0.005625,0.73853,3080.895,130.049,4.092,3.149,-12.469,0.239,146,3.773
135,6.8095,-2.083,4063,148,0.00458,1.0229,4053.632,137.914,5.395,3.95,-79.722,0.26,248,5.168
136,44.634,-4.124,1612,69,0.004771,2.3269,1593.24,36.592,17.307,7.327,-74.79,0.6,1321,16.395
137,4.1761,-1.552,3080,15,0.005304,0.75998,3067.598,6.759,5.509,3.524,1.135,0.352,176,5.557
138,18.225,-3.152,628,164,0.00477,1.3997,614.004,143.172,9.801,4.881,-69.407,0.496,542,8.931
139,6.1121,-1.965,3614,16,0.004227,0.93367,3599.196,7.034,6.35,3.349,-18.65,0.478,237,6.082
140,6.4812,-2.029,2613,148,0.005929,0.99942,2596.055,138.502,9.339,3.364,23.719,0.619,275,8.528
141,33.083,-3.799,4200,35,0.00498,1.4766,4194.042,12.746,10.369,5.772,59.504,0.33,504,8.017
142,6.688,-2.063,698,150,0.004915,0.89398,691.301,139.852,5.045,3.668,-65.599,0.28,212,4.688
143,13.902,-2.858,1824,21,0.005202,1.4905,1809.176,10.541,7.273,4.374,-13.813,0.395,376,6.489
144,3.3671,-1.318,2137,143,0.006582,0.78221,2129.974,136.353,4.226,2.923,-2.909,0.29,143,3.88
145,8.1476,-2.278,3259,154,0.006976,1.038,3251.2,142.008,5.486,3.567,-62.174,0.365,229,4.902
146,7.0913,-2.127,1372,157,0.005763,0.87497,1364.952,146.932,5.682,3.723,-88.128,0.362,231,5.435
147,31.169,-3.734,494,48,0.006323,2.0921,465.136,28.299,16.769,7.928,26.804,0.538,1243,16.593
148,5.3128,-1.813,811,29,0.005676,1.0189,804.021,15.5,7.09,3.139,64.583,0.552,232,6.845
149,3.2696,-1.286,2100,20,0.006751,0.71422,2092.696,13.004,4.113,2.939,29.819,0.316,146,3.916
150,67.632,-4.575,2231,212,0.006073,2.2272,2209.545,177.062,16.723,8.988,-88.192,0.43,1404,14.011
151,7.0892,-2.126,1591,163,0.006679,0.96902,1582.547,152.42,6.342,3.634,-58.104,0.432,234,5.921
152,18.321,-3.157,3715,38,0.004688,1.4937,3700.144,23.255,7.091,6.315,-27.447,0.143,534,6.68
153,3.4572,-1.347,2110,156,0.006175,0.69292,2105.097,149.051,3.875,2.578,-75.842,0.343,120,3.61
154,6.5192,-2.035,1975,30,0.003895,0.9303,1962.688,20.198,5.493,4.346,13.964,0.201,253,5.204
155,6.7222,-2.069,4039,33,0.006026,0.92051,4030.504,23.645,5.398,3.804,-46.097,0.291,232,5.224
156,4.8004,-1.703,4015,35,0.006091,0.98179,4007.589,24.677,4.934,3.882,-83.467,0.26,201,4.925
157,22.11,-3.361,1454,176,0.006089,1.3499,1441.532,165.784,6.608,5.236,24.073,0.179,391,4.973
158,41.256,-4.039,1440,170,0.005828,2.4149,1404.509,147.947,20.258,7.739,-12.848,0.65,1307,20.041
159,15.384,-2.968,2012,178,0.005135,1.4378,1992.058,159.651,11.256,4.269,39.565,0.623,514,10.605
160,10.41,-2.544,2006,183,0.005286,1.1389,1988.463,170.769,10.348,3.114,21.776,0.723,313,10.275
161,15.036,-2.943,3405,168,0.004946,1.4903,3395.292,147.286,10.684,4.348,-84.976,0.617,490,10.392
162,5.4918,-1.849,1968,162,0.005634,0.9388,1958.977,153.473,5.045,3.545,-3.131,0.287,195,4.92
163,5.2629,-1.803,639,156,0.004681,0.93129,630.805,144.864,5.556,3.462,-84.389,0.377,229,5.4
164,4.7796,-1.698,853,164,0.004387,0.8244,844.187,156.697,4.349,3.541,23.726,0.185,171,4.208
165,6.0777,-1.959,47,148,0.005512,0.88089,34.006,141.01,6.207,3.281,8.325,0.422,216,5.324
166,11.074,-2.611,2158,187,0.006259,1.2935,2136.441,168.43,14.185,3.147,41.577,0.794,450,14.471
167,5.4952,-1.85,2328,172,0.006245,0.95802,2317.575,162.502,5.457,3.935,-37.4,0.272,234,5.322
168,18.772,-3.184,565,172,0.004969,1.783,539.673,157.57,15,5.138,-25.676,0.65,657,14.549
169,4.8695,-1.719,648,176,0.004375,0.87148,638.836,165.123,5.851,3.335,54.164,0.44,188,5.7
170,7.5097,-2.189,200,185,0.005222,1.3679,186.807,171.759,7.152,4.912,-51.095,0.318,375,7.095
171,9.0436,-2.391,1031,182,0.004706,1.1009,1020.346,174.051,7.953,4.259,-30.88,0.481,340,7.707
172,9.1882,-2.408,3139,179,0.005471,1.0985,3121.244,168.928,9.799,3.65,-9.579,0.639,360,9.638
173,32.515,-3.78,107,198,0.006143,2.1635,80.14,168.235,15.735,10.197,-39.86,0.365,1385,15.595
174,12.88,-2.775,2900,192,0.006438,1.1633,2889.36,175.197,7.208,5.29,-87.329,0.297,408,6.925
175,14.242,-2.884,3021,205,0.005315,1.8249,2998.5,183.124,10.553,6.999,-48.873,0.347,678,10.166
176,76.231,-4.705,3021,83,0.006426,2.6497,2998.447,58.008,14.938,12.206,78.01,0.25,1637,13.547
177,5.9393,-1.934,3001,54,0.006653,1.2786,2984.92,41.616,9.408,3.581,35.14,0.636,386,9.392
178,70.287,-4.617,2768,175,0.00553,2.3001,2744.902,156.536,12.537,7.606,-32.325,0.418,1091,9.697
179,15.064,-2.945,212,47,0.005532,1.4596,193.176,35.89,10.323,5.313,-8.511,0.489,588,9.785
180,24.929,-3.492,3554,223,0.004987,1.7651,3536.445,197.911,15.381,5.893,71.017,0.655,826,15.729
181,16.075,-3.015,370,184,0.004305,1.3347,356.35,163.998,11.753,4.885,68.06,0.622,545,12.213
182,15.936,-3.006,3655,58,0.00445,1.5989,3629.662,42.801,12.047,6.872,24.543,0.458,626,12.261
183,8.8974,-2.373,4045,169,0.005,1.1782,4032.423,157.122,7.378,4.368,-43.343,0.406,360,7.156
184,9.9585,-2.495,3534,62,0.004225,1.3646,3521.34,42.509,9.93,5.565,75.791,0.43,449,10.105
185,4.5156,-1.637,659,43,0.00659,0.80027,650.587,35.816,3.788,3.087,-10.191,0.181,141,3.533
186,3.7649,-1.439,1450,53,0.007636,0.75474,1442.919,45.652,3.978,3.402,-77.898,0.105,159,3.629
187,23.775,-3.44,1089,186,0.005472,1.8831,1074.07,169.327,11.388,6.719,-61.981,0.414,680,11.015
188,14.056,-2.87,3235,67,0.00569,1.2331,3224.253,53.011,6.914,4.123,62.414,0.385,338,6.015
189,3.3698,-1.319,1274,164,0.00538,0.68867,1266.854,158.143,3.769,2.946,31.669,0.214,125,3.558
190,6.5993,-2.049,1302,70,0.005152,1.176,1290.049,58.78,6.581,3.59,-24.715,0.464,257,6.349
191,13.634,-2.837,966,176,0.005335,1.1256,948.83,164.395,7.94,4.703,29.574,0.397,393,7.26
192,11.881,-2.687,2225,73,0.006923,1.495,2206.944,61.151,8.013,4.928,-22.753,0.406,445,7.627
193,19.529,-3.227,1399,91,0.006998,1.8649,1374.947,72.533,13.543,6.788,-14.842,0.5,791,12.866
194,4.649,-1.668,231,74,0.005472,0.99976,223.293,63.938,4.807,3.524,69.706,0.237,199,4.502
195,4.8246,-1.709,4043,73,0.005609,0.9629,4035.714,65.729,3.848,3.606,-67.599,0.053,167,3.704
196,3.5051,-1.362,2920,76,0.007079,0.8649,2911.1,69.565,5.208,3.416,-12.5,0.366,198,5.293
197,4.3018,-1.584,4105,80,0.00509,0.79315,4099.495,73.578,4.25,3.319,-31.241,0.233,153,4.05
198,925.32,-7.416,799,269,0.006058,3.0602,762.023,234.493,19.304,15.427,46.942,0.209,3457,10.471
199,97.432,-4.972,740,206,0.005201,2.3126,712.219,181.568,12.919,11.334,-12.339,0.124,1435,9.73
200,10.515,-2.555,418,94,0.00563,1.0531,409.894,80.13,6.221,4.118,71.521,0.371,287,5.56
201,2.8841,-1.15,2033,167,0.00413,0.77905,2025.822,162.796,3.646,2.723,28.664,0.3,117,3.521
202,7.0781,-2.125,3733,93,0.004652,1.0384,3720.565,81.564,7.53,2.955,37.316,0.639,227,7.778
203,17.29,-3.094,1815,94,0.005044,1.2178,1803.242,85.036,7.15,4.356,13.185,0.339,348,5.831
204,6.3221,-2.002,3767,100,0.004607,1.2184,3756.525,87.965,6.644,4.011,88.11,0.398,274,6.389
205,15.986,-3.009,4064,116,0.004863,1.3644,4052.526,97.929,9.504,5.831,85.757,0.374,505,8.847
206,214.63,-5.829,1296,348,0.004857,2.9171,1267.807,317.726,13.497,11.63,42.109,0.155,1853,8.759
207,76.415,-4.708,1228,221,0.005568,2.3076,1209.525,195.348,10.645,8.925,-62.124,0.179,1061,7.581
208,108.11,-5.085,1211,265,0.005874,2.6275,1192.194,235.967,14.648,8.2,79.808,0.406,1296,9.659
209,54.405,-4.339,1235,310,0.004855,1.9819,1215.099,290.527,9.172,7.49,33.481,0.248,812,7.175
210,16.131,-3.019,1267,285,0.005069,1.6205,1245.885,270.696,8.214,6.306,29.684,0.194,488,7.056
211,8.7188,-2.351,1218,282,0.004968,1.0251,1206.389,273.661,7.12,3.438,-8.766,0.532,211,6.536
212,11.131,-2.616,1254,315,0.004854,1.3841,1241.279,299.407,8.838,4.44,-64.407,0.511,404,8.563
213,3.6655,-1.41,1216,261,0.005654,0.81332,1207.396,250.345,4.635,3.438,-74.029,0.201,170,4.544
214,5.8117,-1.911,1210,275,0.005446,0.89027,1201.419,265.861,4.241,3.973,29.73,0.155,187,4.215
215,54.78,-4.347,1288,120,0.004933,2.3904,1260.972,103.975,14.445,8.134,15.972,0.392,1201,12.465
216,13.48,-2.824,599,107,0.0053,1.0056,586.966,95.652,5.759,5.137,53.377,0.126,337,5.01
217,7.9977,-2.257,1357,109,0.006085,1.0863,1348.747,96.41,5.79,4.448,82.915,0.233,301,5.392
218,45.48,-4.145,3753,207,0.005559,1.9205,3725.238,187.305,13.203,7.561,-7.828,0.41,1106,11.285
219,4.042,-1.516,3755,177,0.006021,0.77315,3745.877,169.496,5.924,2.505,38.91,0.608,163,5.809
220,9.165,-2.405,1771,112,0.005455,1.1666,1761.046,100.246,5.842,4.509,68.332,0.259,311,5.534
221,3.34,-1.309,3589,108,0.003888,0.79377,3581.474,99.63,4.733,3.256,66.637,0.328,174,4.538
222,16.014,-3.011,2052,196,0.004522,1.2551,2037.968,182.097,10.422,4.154,-62.89,0.599,411,8.828
223,2.7275,-1.089,3969,103,0.004581,0.55153,3963.515,96.374,3.205,3.07,43.076,0.07,101,3.04
224,9.7701,-2.475,3619,109,0.004183,1.1198,3610.497,101.312,5.197,3.978,-2.882,0.196,241,4.363
225,28.657,-3.643,1924,137,0.005295,1.8096,1905.389,117.506,12.155,6.636,62.03,0.425,857,10.789
226,37.924,-3.947,3247,203,0.005016,2.1382,3222.683,184.376,14.718,8.618,-4.466,0.455,1041,14.269
227,4.6059,-1.658,384,117,0.005284,0.96365,372.337,108.546,5.268,3.415,-18.438,0.385,198,5.342
228,5.0337,-1.755,4110,181,0.004957,1.0521,4098.562,173.229,6.081,3.155,16.765,0.482,203,5.781
229,12.632,-2.754,2175,131,0.007066,1.459,2160.409,117.493,7.277,5.66,22.977,0.263,461,7.082
230,7.9648,-2.253,2704,122,0.005683,1.1174,2693.087,113.254,6.513,3.665,-10.258,0.449,270,6.307
231,32.306,-3.773,2951,206,0.005854,2.2865,2926.193,188.654,11.714,8.637,23.646,0.258,1175,11.103
232,15.027,-2.942,3940,144,0.004704,1.4438,3924.524,124.99,9.841,5.731,55.961,0.405,501,8.805
233,8.4381,-2.316,2311,193,0.006684,0.99719,2292.31,180.947,9.445,3.79,16.319,0.613,312,9.663
234,50.949,-4.268,3443,150,0.004968,1.7296,3427.257,130.884,9.714,6.812,-87.192,0.334,754,7.623
235,1.4458,-0.4,3441,147,0.00491,0.46677,3436.733,141.579,2.837,1.821,-51.513,0.215,56,2.406
236,3.0646,-1.216,2676,128,0.005582,0.79138,2668.885,120.774,3.842,2.85,-39.742,0.286,132,3.772
237,3.2993,-1.296,3620,129,0.004424,0.75867,3610.819,123.688,5.033,2.885,18.656,0.482,175,5.062
238,3.3555,-1.314,821,131,0.004892,0.70681,813.639,124.181,4.04,2.943,-18.544,0.22,140,3.766
239,4.3039,-1.585,3964,132,0.003747,0.83232,3952.737,125.704,5.746,2.49,-8.949,0.564,166,5.496
240,60.296,-4.451,647,226,0.004751,2.1518,612.614,202.162,20.925,9.055,-21.399,0.618,1483,21.071
241,10.486,-2.552,625,255,0.004925,1.4555,614.707,230.391,10.914,4.442,-75.72,0.612,505,11.076
