OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
5046,1662.219,3425.127,3.4302,25.662,4.336,2.172,4.703,2.27,4.694,0.499,-27.695,0.007968,0.05012,126,0.7066
5047,2398.506,3441.155,83.285,22.199,11.021,10.501,13.285,11.939,28.802,0.047,-58.282,0.007525,0.05021,1585,2.8064
5048,3253.284,3433.574,10.713,24.425,6.43,5.676,6.955,6.072,7.781,0.117,77.198,0.008148,0.04979,450,1.6073
5049,3148.094,3427.49,4.6795,25.325,6.112,2.791,6.185,2.884,5.369,0.543,-8.238,0.008445,0.0497,185,0.91004
5050,467.223,3453.113,39.019,23.022,16.645,7.776,16.893,8.349,15.627,0.533,52.351,0.009966,0.05044,1441,3.0338
5051,1056.066,3426.854,2.6421,25.945,3.91,2.336,3.9,2.549,3.705,0.403,31.851,0.007499,0.05048,117,0.70264
5052,881.051,3428.218,3.1188,25.765,3.2,2.286,3.376,2.444,4.796,0.286,66.065,0.007881,0.05043,101,0.63284
5053,1310.78,3441.813,46.7,22.827,12.018,6.841,14.372,8.05,19.17,0.431,-28.489,0.008101,0.05036,1240,2.2813
5054,1787.962,3439.511,17.147,23.915,7.773,6.064,8.077,6.509,11.181,0.22,29.568,0.008311,0.04992,539,1.7839
5055,1853.477,3431.456,8.1537,24.722,5.281,3.774,5.816,4.129,7.56,0.285,24.811,0.0083,0.04998,264,1.247
5056,3200.424,3448.855,21.027,23.693,15.901,7.97,15.402,8.187,11.373,0.499,-50.879,0.008387,0.04971,823,2.277
5057,2806.386,3432.907,6.4108,24.983,5.52,2.863,6.06,3.109,6.879,0.481,27.619,0.007855,0.04985,199,0.92327
5058,1413.859,3431.487,2.9841,25.813,3.014,2.425,3.164,2.687,4.504,0.196,71.368,0.007653,0.05038,99,0.60255
5059,2584.019,3464.131,251.53,20.999,13.126,11.765,18.721,16.96,54.79,0.104,70.489,0.007272,0.05023,3389,4.8429
5060,3417.536,3455.377,35.025,23.139,13.543,7.154,14.571,7.744,15.414,0.472,60.675,0.007855,0.04983,1206,2.8965
5061,2514.674,3440.815,26.408,23.446,6.277,5.179,7.746,6.358,15.791,0.175,-5.802,0.007277,0.05024,553,1.9006
5062,2680.664,3472.225,689,19.904,24.125,10.913,36.369,16.666,99.684,0.548,18.217,0.007614,0.05009,6195,NA
5063,2919.899,3435.719,5.462,25.157,4.067,2.994,4.332,3.19,6.487,0.264,66.596,0.008113,0.04971,161,0.86626
5064,3553.109,3438.483,8.9873,24.616,8.281,4.733,8.61,4.852,7.119,0.428,-5.717,0.007457,0.05002,387,1.5619
5065,404.604,3440.621,6.2812,25.005,7.849,4.625,7.919,4.779,5.164,0.411,-19.972,0.01012,0.05055,375,1.1687
5066,287.786,3454.95,67.313,22.43,11.068,9.585,13.197,11.928,25.296,0.134,70.691,0.009615,0.05053,1369,2.736
5067,801.746,3439.124,4.3068,25.415,4.39,2.323,4.754,2.551,5.4,0.471,-55.794,0.008575,0.05018,147,0.77821
5068,250.092,3447.057,23.437,23.575,5.931,4.463,7.597,5.66,14.986,0.248,16.832,0.009299,0.05052,474,1.6363
5069,3892.997,3451.815,60.53,22.545,12.545,7.175,15.057,8.588,22.785,0.428,-1.202,0.007794,0.04978,1466,3.5194
5070,2.665,3440.758,2.0981,26.195,3.332,1.433,3.709,1.593,3.742,0.57,89.191,0.00881,0.05058,70,0.52043
5071,33.151,3458.129,48.65,22.782,8.945,5.195,11.792,6.639,22.291,0.419,-77.734,0.008831,0.05058,878,2.1719
5072,1741.433,3449.611,20.233,23.735,9.22,5.294,9.576,6.101,12.361,0.426,-39.759,0.008288,0.04993,596,1.9992
5073,2943.657,3444.395,14.562,24.092,5.327,3.831,6.64,4.546,11.303,0.281,-26.988,0.00823,0.0497,337,1.2591
5074,3073.078,3449.773,9.0243,24.611,6.453,4.833,6.696,5.028,7.675,0.251,-54.801,0.008514,0.04974,336,1.3522
5075,3318.91,3443.596,4.8228,25.292,4.1,3.062,4.505,3.238,5.684,0.253,76.098,0.008,0.04982,171,0.85164
5076,1086.178,3455.492,30.838,23.277,10.131,5.849,11.77,6.775,16.093,0.423,86.299,0.007517,0.05046,769,1.7634
5077,2298.51,3443.767,5.5829,25.133,4.902,3.144,5.137,3.15,6.433,0.359,55.657,0.008475,0.04996,175,0.93549
5078,1871.176,3461.026,68.339,22.413,7.479,5.702,10.701,7.804,28.525,0.238,-16.961,0.008436,0.04994,949,2.5143
