OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,MAX_X,MAX_Y,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
136,3067.957,92.463,16.851,23.933,10.107,6.701,3088,110,10.338,0.337,21.867,-0.0002038,0.04964,622,1.4041
137,4118.376,138.401,8.516,24.674,5.763,5.017,4131,152,7.273,0.129,-3.137,-0.0001333,0.04987,340,0.96376
138,1261.529,106.712,48.213,22.792,11.447,7.839,1287,127,20.546,0.315,6.598,0.0007656,0.04986,1162,1.685
139,829.304,196.512,243.62,21.033,14.584,9.149,858,237,56.063,0.373,-71.992,0.0005243,0.04988,2917,2.5491
140,862.052,220.559,8.4531,24.682,6.06,4.015,873,230,7.435,0.338,29.795,0.0006592,0.04975,307,1.099
141,2475.616,98.469,7.4717,24.816,5.713,3.634,2484,109,6.999,0.364,-60.594,0.0003714,0.04969,264,0.93003
142,794.236,150.741,7.4313,24.822,4.763,4.033,803,163,7.271,0.153,49.712,0.0001916,0.05007,250,0.77573
143,3396.854,101.642,8.5637,24.668,8.53,3.305,3413,113,7.477,0.613,-34.041,-0.0003887,0.04983,316,0.94222
144,3610.235,99.124,11.111,24.386,4.652,4.143,3620,109,9.58,0.109,48.253,-0.001112,0.05012,292,1.0274
145,3394.06,154.351,9.3735,24.57,7.645,5.482,3413,167,7.417,0.283,25.092,-7e-05,0.04917,390,1.1784
146,185.26,87.69,198.59,21.255,12.527,7.475,226,119,50.594,0.403,28.841,-0.0002268,0.04966,2345,2.1799
147,136.327,39.712,57.854,22.594,20.256,6.968,172,67,20.603,0.656,9.106,-0.00037,0.04982,1735,2.2523
148,992.698,164.545,29.352,23.331,7.259,4.559,1006,180,16.965,0.372,49.134,-0.0002602,0.04951,582,1.0866
149,3427.899,129.045,50.435,22.743,9.394,5.391,3447,151,23.45,0.426,-89.821,-0.0008381,0.04954,847,1.3617
150,530.209,165.607,8.9708,24.618,5.836,4.868,544,176,7.291,0.166,19.531,-0.001374,0.04967,356,0.95711
151,945.228,165.126,5.1092,25.229,4.028,3.021,953,173,5.984,0.25,56.253,-1.317e-05,0.04977,167,0.66395
152,3685.529,112.855,33.634,23.183,5.792,4.042,3703,128,19.921,0.302,35.527,-2.897e-05,0.04942,497,1.2809
153,3686.111,129.612,1.6154,26.479,3.259,2.023,3693,134,3.159,0.379,-12.085,0.0004006,0.04959,64,0.42607
154,4066.889,179.916,34.782,23.147,7.743,5.383,4085,202,18.324,0.305,-71.593,-0.0005957,0.0493,725,1.3023
155,2160.063,114.415,11.526,24.346,7.733,4.126,2176,123,8.731,0.466,-3.853,-0.0001012,0.04953,402,1.0014
