NUMBER,FLUX_AUTO,MAG_AUTO,KRON_RADIUS,PETRO_RADIUS,BACKGROUND,THRESHOLD,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,ELLIPTICITY,CLASS_STAR,FLUX_RADIUS
9431,0.3929064,1.0143,6.76,6.6,0.008927941,0.02767048,597.3878,2504.1765,0.767,0.44,70.59,0.426,0.944,0.797
9432,1.518842,-0.4538,7.15,3.96,0.008057912,0.02767048,1611.963,2502.5962,1.686,0.706,-26.34,0.581,0.013,2.848
9433,1.669606,-0.5565,3.5,3.5,0.008253384,0.02767048,3513.0876,2496.9302,1.817,0.878,53.92,0.517,0.007,2.394
9434,7.563108,-2.1968,3.5,5.28,0.009146127,0.02767048,522.3811,2472.074,2.749,2.45,-49.02,0.109,0,3.569
9435,0.9556798,0.0492,3.5,3.5,0.007870195,0.02767048,2734.3901,2501.196,1.05,0.838,80.89,0.202,0.01,1.641
9436,1.046228,-0.0491,3.5,3.96,0.008038554,0.02767048,3181.1614,2503.4133,1.069,0.73,76.58,0.317,0.021,1.567
9437,195.7246,-5.7291,3.68,5.28,0.00833621,0.02767048,3668.0042,2469.4856,6.142,5.935,-6.96,0.034,0.029,5.939
9438,2.006749,-0.7562,3.5,5.94,0.008541867,0.02767048,750.2595,2492.2195,2.119,1.11,74.73,0.476,0,2.525
9439,4.281293,-1.5789,4.86,5.28,0.008264373,0.02767048,2202.5449,2472.354,2.318,1.914,-53.68,0.174,0,3.635
9440,0.7346154,0.3348,5.2,5.28,0.008082415,0.02767048,3242.9731,2505.5027,1.045,0.658,61.78,0.371,0.013,1.225
9441,0.7316652,0.3392,3.5,3.96,0.01005283,0.02767048,168.1335,2508.1458,0.838,0.654,-42.82,0.219,0.052,1.081
9442,0.7060338,0.3779,3.5,5.28,0.008483056,0.02767048,3883.6633,2508.2671,1.005,0.586,19.29,0.417,0.001,1.343
9443,10.60196,-2.5635,4.78,5.94,0.008155762,0.02767048,1345.7733,2470.6401,3.644,2.703,-26.98,0.258,0,4.366
9444,2.599411,-1.0372,7.43,4.62,0.009336712,0.02767048,440.8045,2503.9226,1.159,0.877,-57.51,0.243,0,4.73
9445,1.09836,-0.1019,3.5,3.5,0.008553416,0.02767048,4107.7388,2504.3298,1.225,0.929,-40.83,0.242,0.008,2.205
9446,4.190695,-1.5557,4.86,8.58,0.009302041,0.02767048,455.6971,2494.7058,2.232,1.789,-66.83,0.198,0,3.348
9447,2.485376,-0.9885,4.92,5.94,0.008149404,0.02767048,1329.9987,2499.0022,1.869,1.504,-8.02,0.195,0,2.352
9448,1.278982,-0.2672,6.85,3.5,0.008258851,0.02767048,2302.9949,2512.6584,1.186,0.474,0.07,0.6,0.073,3.114
9449,0.9114298,0.1007,3.5,5.94,0.008288207,0.02767048,1073.411,2507.2173,1.082,0.731,-39.94,0.324,0.128,1.595
9450,0.6518134,0.4647,6.49,5.28,0.008542839,0.02767048,4066.752,2513.3948,0.755,0.45,-18.44,0.404,0.261,1.136
9451,1.688328,-0.5686,5.82,5.94,0.008291718,0.02767048,3566.2336,2503.8596,2.114,0.684,-47.27,0.676,0.006,3.063
9452,1.163122,-0.1641,3.5,6.6,0.008171646,0.02767048,2414.0959,2503.8679,1.479,0.641,-84.55,0.567,0.002,2.366
9453,1.18485,-0.1842,3.5,5.94,0.0101857,0.02767048,116.5384,2504.2278,1.364,0.828,-84.76,0.393,0.002,2.032
9454,19.17607,-3.2069,4.82,7.26,0.007928246,0.02767048,3016.4409,2472.6118,4.037,3.39,-67.23,0.16,0,5.943
9455,3.636759,-1.4018,3.5,3.5,0.008562207,0.02767048,4139.6475,2497.4192,2.087,1.912,16.14,0.084,0,2.995
9456,0.7843546,0.2637,7.62,9.24,0.008221186,0.02767048,2228.9749,2512.948,0.916,0.53,44.93,0.422,0,1.691
9457,1.115246,-0.1184,5.14,4.62,0.008102579,0.02767048,1989.4578,2507.864,1.221,0.96,73.84,0.214,0.002,1.543
9458,32.31974,-3.7737,4.45,9.24,0.008085025,0.02767048,3290.4595,2457.2039,5.036,3.723,-15.89,0.261,0,5.732
9459,0.6208993,0.5174,3.65,5.94,0.008222,0.02767048,2343.8401,2514.1169,0.845,0.67,46.6,0.207,0.031,1.445
9460,11.43472,-2.6456,3.5,4.62,0.008215486,0.02767048,1218.3353,2478.9563,3.372,2.813,-53.77,0.166,0,3.69
9461,3.55682,-1.3777,3.85,5.94,0.008162895,0.02767048,1287.933,2498.5767,2.252,1.844,34.31,0.181,0,2.948
9462,1.08221,-0.0858,6.7,5.94,0.008041083,0.02767048,1660.1166,2511.3071,0.948,0.684,-68.63,0.278,0.333,1.878
9463,0.7124355,0.3681,5.15,3.5,0.008019716,0.02767048,1834.7706,2516.5933,0.75,0.452,18.72,0.397,0.357,1.443
9464,0.9845421,0.0169,4.01,4.62,0.008480647,0.02767048,3867.2009,2514.0923,1.124,0.523,35.51,0.535,0.239,2.033
9465,0.2694799,1.4237,7.96,4.62,0.007936046,0.02767048,3031.7336,2517.5989,0.742,0.458,17.45,0.383,0.008,0.763
9466,1.123456,-0.1264,3.5,5.94,0.008000776,0.02767048,3123.3936,2512.603,1.201,0.741,-44.84,0.383,0.009,1.848
9467,10.28717,-2.5307,3.5,6.6,0.008112534,0.02767048,1483.7634,2458.9641,3.064,2.409,-79.76,0.214,0,3.556
9468,1.652448,-0.5453,5.85,3.5,0.008092514,0.02767048,1956.5626,2496.9907,1.831,1.169,21.14,0.362,0,2.374
9469,1.283312,-0.2708,6.33,6.6,0.007942641,0.02767048,3041.3901,2513.2805,1.235,0.708,-45.63,0.426,0.552,2.135
9470,0.5353197,0.6785,7.02,4.62,0.008004582,0.02767048,2576.4121,2516.1992,0.755,0.445,69.88,0.41,0.11,1.184
9471,1.224237,-0.2197,6.22,3.5,0.008143986,0.02767048,3325.0315,2513.1167,1.322,0.719,31.45,0.456,0.008,2.335
9472,31.21325,-3.7358,3.5,6.6,0.01045476,0.02767048,5.8475,2467.2754,4.097,3.26,82.63,0.204,0.001,4.219
9473,4.16019,-1.5478,5.4,5.94,0.008568559,0.02767048,4152.7222,2507.1328,2.057,1.595,-19.96,0.225,0,3.111
9474,1.303909,-0.2881,3.66,3.5,0.01048714,0.02767048,3.8076,2512.6389,1.344,0.819,-53.76,0.391,0.001,2
9475,3.605075,-1.3923,3.5,5.28,0.008343703,0.02767048,987.5806,2503.239,2.55,1.934,17.59,0.241,0,3.418
9476,0.965349,0.0383,3.5,4.62,0.00827114,0.02767048,1091.1157,2515.2996,0.95,0.671,-65.74,0.294,0.011,1.635
9477,0.7562851,0.3033,3.5,4.62,0.008012637,0.02767048,1819.932,2515.3987,1.185,0.575,35.27,0.515,0.009,1.465
9478,3.199582,-1.2627,8.22,3.5,0.007970448,0.02767048,3079.6025,2515.3794,1.417,0.885,24.95,0.375,0.142,4.846
9479,682.8807,-7.0859,3.5,5.28,0.009592595,0.02767048,342.0685,2519.3994,11.226,7.625,74.16,0.321,0.03,8.438
9480,0.9673156,0.0361,6.97,5.28,0.008295558,0.02767048,1042.8086,2519.9985,1.308,0.554,26.15,0.577,0,1.77
9481,4.240808,-1.5686,5.66,6.6,0.007929379,0.02767048,3020.9924,2500.0764,2.879,1.623,49.71,0.436,0,3.941
9482,169.3643,-5.5721,3.75,6.6,0.008380424,0.02767048,1043.3635,2419.1982,8.542,5.296,-41.94,0.38,0.026,7.484
9483,1.304573,-0.2887,7.74,7.92,0.008574914,0.02767048,4165.0894,2520.2659,1.036,0.648,7.52,0.374,0.06,2.4
9484,0.6827806,0.4143,7.06,4.62,0.008213364,0.02767048,2239.8086,2522.4092,0.745,0.451,-19.32,0.395,0.026,1.282
9485,1.86615,-0.6774,3.5,3.5,0.007837315,0.02767048,2761.2593,2510.5037,1.716,1.238,36.11,0.279,0,2.821
9486,14.81341,-2.9266,3.7,5.28,0.00865834,0.02767048,725.3663,2448.0632,4.584,2.981,71.03,0.35,0,5.509
9487,1.648022,-0.5424,5.54,5.28,0.008359776,0.02767048,949.235,2510.9602,2.075,0.588,66.77,0.716,0.006,3.064
9488,1.072438,-0.0759,4.59,3.5,0.0101789,0.02767048,120.5056,2516.0012,1.232,0.611,65.37,0.504,0.021,2.013
9489,2.999402,-1.1926,6.48,3.5,0.008452656,0.02767048,3808.3274,2516.3289,1.579,1.286,-21.52,0.186,0.002,3.344
9490,1.187766,-0.1868,3.5,5.94,0.008140803,0.02767048,2430.1709,2514.6753,1.451,0.805,79.11,0.445,0.004,1.852
9491,0.6903808,0.4023,5.06,4.62,0.008721638,0.02767048,669.2892,2520.519,1.138,0.654,52.25,0.425,0.009,1.355
9492,0.5461762,0.6567,7.58,3.96,0.008059478,0.02767048,1592.0991,2523.1606,0.846,0.671,-41.63,0.207,0.003,1.117
9493,2.254262,-0.8825,8.08,3.5,0.008354788,0.02767048,944.0002,2519.395,1.761,0.562,47.34,0.681,0.003,3.714
9494,4.597257,-1.6562,6.01,5.94,0.008275757,0.02767048,3539.7686,2505.3789,2.186,1.695,-65.56,0.225,0,4.14
9495,0.8767341,0.1428,8.73,7.26,0.008199123,0.02767048,1202.0253,2524.9495,0.921,0.528,-46.56,0.426,0.159,1.899
9496,41.18415,-4.0368,3.85,6.6,0.008136305,0.02767048,1392.4717,2481.3191,4.761,3.813,9.1,0.199,0.001,5.518
9497,2.367951,-0.9359,8.2,3.5,0.009307784,0.02767048,448.8533,2520.0767,1.282,0.79,-67.54,0.384,0.01,4.2
9498,0.6975461,0.3911,3.5,5.94,0.008010485,0.02767048,1751.8407,2524.8613,0.838,0.674,-43.65,0.196,0.008,1.304
9499,0.9772384,0.025,3.5,3.5,0.008137397,0.02767048,2079.8152,2520.5562,1.249,0.716,-73.44,0.427,0.015,1.831
9500,4.909282,-1.7275,6.59,3.5,0.007832405,0.02767048,2767.3132,2510.4719,2.2,1.651,82.17,0.25,0.009,5.057
9501,20.94797,-3.3029,3.68,5.94,0.008011778,0.02767048,1768.4615,2473.2927,4.468,3.617,-72.92,0.19,0,5.762
9502,0.8437859,0.1844,3.87,5.28,0.008579678,0.02767048,4176.7378,2525.7163,0.935,0.633,-6.71,0.323,0.006,1.355
9503,0.7919593,0.2532,3.5,0,0.00808333,0.02767048,3231.4919,2525.9607,0.849,0.681,0.74,0.198,0.922,1.608
9504,60.63778,-4.4569,3.99,7.26,0.007937376,0.02767048,3030.2004,2460.4231,5.341,4.082,40.3,0.236,0.003,5.973
9505,21.02396,-3.3068,3.93,5.94,0.008091748,0.02767048,3309.7502,2449.5742,3.566,3.295,31.02,0.076,0,4.446
9506,14.72174,-2.9199,5.76,7.92,0.008319236,0.02767048,3661.0056,2448.1616,3.745,2.633,1.33,0.297,0,5.897
9507,1.531548,-0.4628,8.36,5.28,0.008512945,0.02767048,3959.5247,2521.8933,1.245,1.009,-57.71,0.19,0.001,2.512
9508,0.3741887,1.0673,7.45,7.92,0.00823425,0.02767048,3451.606,2526.7747,0.768,0.445,71.21,0.42,0.275,1.044
9509,230.84,-5.9083,3.5,4.62,0.007883843,0.02767048,2774.7991,2422.6216,6.579,6.246,45.25,0.051,0.03,6.129
9510,5.431307,-1.8373,6.48,5.28,0.009459965,0.02767048,393.1605,2511.1572,2.349,1.836,40.71,0.218,0,4.166
9511,0.8858812,0.1316,4.05,5.94,0.008540342,0.02767048,4048.1589,2523.8833,1.134,0.817,64.74,0.279,0.069,1.833
9512,4.592332,-1.6551,7.08,7.26,0.009452133,0.02767048,394.6678,2517.8328,1.797,1.308,89.12,0.272,0,4.25
9513,0.8134735,0.2241,4.95,4.62,0.009040041,0.02767048,547.5954,2525.7402,1.316,0.745,-26.19,0.434,0.008,1.609
9514,3.155605,-1.2477,3.5,3.5,0.008454115,0.02767048,3811.9863,2514.3137,2.72,1.578,7.13,0.42,0,2.84
9515,0.6226292,0.5144,3.5,5.94,0.008178651,0.02767048,2192.7808,2530.6067,0.749,0.45,18.6,0.4,0.145,1.16
9516,1.987828,-0.7459,4.06,3.5,0.008032345,0.02767048,1862.6674,2521.0427,2.112,1.201,18.5,0.431,0.02,2.524
9517,0.7287129,0.3436,3.5,4.62,0.008140056,0.02767048,1318.5168,2528.7642,0.95,0.729,-2.6,0.233,0.153,0.97
9518,9.07456,-2.3946,6.01,5.94,0.008332039,0.02767048,3632.0042,2501.4961,2.943,2.24,21.73,0.239,0,5.302
9519,1.073411,-0.0769,6.26,3.5,0.009304797,0.02767048,448.61,2526.4749,1.179,0.794,50.09,0.327,0,1.816
9520,0.9413859,0.0656,4.18,3.5,0.009085504,0.02767048,530.6669,2526.1121,1.055,0.866,37.56,0.179,0,1.938
9521,0.6680394,0.438,3.5,6.6,0.008179558,0.02767048,3362.8394,2529.1401,0.764,0.57,-41.25,0.254,0.011,1.3
9522,1.132868,-0.1354,3.5,3.5,0.0079015,0.02767048,2680.2412,2524.2739,1.344,0.523,-58.92,0.611,0.049,2.014
9523,24.43503,-3.47,4.23,5.28,0.0081497,0.02767048,1372.7517,2463.1904,4.669,3.171,70.08,0.321,0,5.062
9524,1.674526,-0.5597,3.5,6.6,0.01014555,0.02767048,133.5586,2520.1887,2.292,0.99,-36.68,0.568,0,2.697
9525,0.7843676,0.2637,3.5,6.6,0.008333797,0.02767048,3608.9849,2527.7703,0.999,0.605,-63.97,0.394,0.051,1.515
9526,1.87018,-0.6797,6.23,5.94,0.008324414,0.02767048,3598.3882,2523.8508,1.981,0.826,-40.47,0.583,0,3.163
9527,1.032084,-0.0343,6.54,3.5,0.007960884,0.02767048,3066.3496,2524.6721,1.17,0.58,28.27,0.504,0.012,2.044
9528,2.829494,-1.1293,6.17,4.62,0.009466112,0.02767048,390.4239,2515.6914,2.118,0.921,71.43,0.565,0.002,4.692
9529,1.156534,-0.1579,3.5,3.5,0.008175042,0.02767048,1239.3036,2529.7095,1.312,0.853,8.57,0.35,0.005,2.309
9530,2.933768,-1.1686,4.26,5.28,0.007926083,0.02767048,2658.0806,2519.3833,1.894,1.59,-77.27,0.161,0,3.335
9531,10.02642,-2.5029,5.68,6.6,0.009313629,0.02767048,450.137,2502.9744,3.074,2.883,-68.23,0.062,0,5.208
9532,3.324331,-1.3043,4.4,3.5,0.008184876,0.02767048,3389.707,2512.4124,2.732,1.517,-60.43,0.445,0,3.29
9533,0.6001289,0.5544,3.5,7.26,0.008147269,0.02767048,1289.0167,2532.979,0.626,0.608,0.92,0.028,0.008,1.134
9534,7.112529,-2.1301,3.5,5.94,0.008246438,0.02767048,3492.2209,2507.4358,3.819,2.289,-31.61,0.401,0,4.118
9535,0.6375282,0.4888,3.5,4.62,0.009016441,0.02767048,554.2046,2535.6084,0.742,0.453,-18.13,0.39,0.011,1.147
9536,1.107892,-0.1112,4.23,5.94,0.008389561,0.02767048,858.2966,2532.9578,1.49,0.743,4.89,0.501,0,2.154
9537,0.6583144,0.4539,6.26,7.26,0.00804542,0.02767048,1628.7842,2536.4109,0.758,0.449,-19.3,0.408,0.932,1.457
9538,3.704922,-1.4219,3.5,5.28,0.008257966,0.02767048,3503.728,2512.8052,2.655,1.422,-43.59,0.464,0,3.496
9539,0.6661292,0.4411,3.5,5.94,0.007899748,0.02767048,2671.5203,2534.0024,0.8,0.499,88.38,0.376,0.016,1.196
9540,0.8799863,0.1388,4.84,3.5,0.008215696,0.02767048,2247.6899,2522.9421,0.939,0.839,60.25,0.106,0.009,1.581
9541,1.810021,-0.6442,3.5,5.94,0.00975123,0.02767048,282.2736,2527.8533,2.834,1.007,-19.3,0.645,0.001,3.297
9542,1.139673,-0.142,3.5,5.28,0.00821771,0.02767048,1161.057,2532.6514,1.485,0.76,23.92,0.488,0.012,1.953
9543,3.557766,-1.3779,7.29,6.6,0.008181515,0.02767048,3375.8901,2519.8745,2.042,1.493,-58.68,0.269,0,3.247
9544,3.120947,-1.2357,5.89,3.5,0.007816313,0.02767048,2776.8943,2519.8586,2.398,0.995,62.33,0.585,0,3.95
9545,0.6208321,0.5176,3.5,6.6,0.008443011,0.02767048,766.2018,2537.3804,0.754,0.448,18.01,0.407,0.542,1.129
9546,1.055929,-0.0591,3.5,4.62,0.008171448,0.02767048,3348.9998,2529.811,1.335,0.549,-63.37,0.589,0.007,2.137
9547,1.133027,-0.1356,6.08,6.6,0.007851433,0.02767048,2730.6521,2529.3274,1.415,0.67,-80.23,0.527,0.219,2.272
9548,1.795012,-0.6352,3.5,3.5,0.008501966,0.02767048,3915.2429,2527.6653,1.454,1.288,82.88,0.114,0.001,2.259
9549,2.192522,-0.8524,6.89,3.96,0.008258924,0.02767048,1095.4344,2528.366,1.862,0.811,51.53,0.564,0.008,3.339
9550,1.56064,-0.4833,4.98,3.5,0.00808982,0.02767048,1481.5605,2533.4653,1.242,0.73,-35.19,0.412,0,2.616
9551,1.169909,-0.1704,3.5,7.92,0.007994374,0.02767048,2564.5149,2533.6211,1.179,0.796,38.97,0.324,0.001,1.935
9552,1.811357,-0.645,7.46,3.5,0.008411202,0.02767048,3731.0037,2529.0227,1.37,1.259,6.12,0.081,0.001,2.743
9553,0.7682721,0.2862,5.61,4.62,0.009237192,0.02767048,472.1414,2537.1462,0.772,0.57,44.26,0.262,0.011,1.376
9554,0.9550865,0.0499,3.5,5.28,0.008016494,0.02767048,3137.3047,2539.4624,1.262,0.489,4.73,0.612,0.01,1.664
9555,1.310264,-0.2934,3.5,3.5,0.008027491,0.02767048,1860.2601,2531.9597,1.299,0.995,-30.9,0.234,0.016,2.022
9556,52.26475,-4.2955,3.9,6.6,0.008111271,0.02767048,3323.8159,2467.2114,5.352,4.728,-22.75,0.117,0.001,5.827
9557,0.8085304,0.2308,3.5,7.92,0.009311102,0.02767048,444.5779,2535.2566,1.008,0.481,82.63,0.523,0.009,1.783
9558,2.628804,-1.0494,5.58,3.96,0.007998358,0.02767048,3115.9651,2528.4744,1.633,1.228,34.72,0.248,0,2.415
9559,0.6799524,0.4188,4.63,8.58,0.007882253,0.02767048,2964.21,2540.3821,0.76,0.45,17.35,0.407,0.074,1.754
9560,8.795292,-2.3606,3.5,5.94,0.008493068,0.02767048,3913.7231,2509.3103,2.997,2.457,-64.11,0.18,0,3.546
9561,0.9862151,0.0151,3.5,6.6,0.008122607,0.02767048,2420.1013,2533.6143,1.248,0.636,65.34,0.49,0.012,1.747
9562,3.828737,-1.4576,3.5,5.28,0.008209395,0.02767048,3418.9331,2521.4961,3.031,1.542,-37.84,0.491,0,3.076
9563,6.805485,-2.0821,6.03,5.28,0.00799274,0.02767048,3111.4971,2515.9592,2.657,2.016,73.56,0.241,0,4.421
9564,1.294181,-0.28,7.89,5.28,0.007930616,0.02767048,3025.7778,2536.5391,0.9,0.77,-27.66,0.144,0.003,2.828
9565,0.4246603,0.9299,7.45,3.96,0.008057436,0.02767048,1935.177,2538.825,0.777,0.569,-42.54,0.268,0,1.229
9566,2.499891,-0.9948,8.72,3.96,0.008545874,0.02767048,4052.6355,2536.8435,1.317,0.837,-33.38,0.364,0.012,5.024
9567,1.262072,-0.2527,3.5,3.5,0.008394034,0.02767048,865.6478,2525.1008,1.447,0.775,-86.68,0.464,0.017,2.067
9568,0.7946146,0.2496,3.5,5.28,0.008019132,0.02767048,1721.0901,2529.7209,1.04,0.745,-73.44,0.283,0.151,1.445
9569,0.7557196,0.3041,3.5,6.6,0.008012857,0.02767048,2536.3174,2539.8464,0.943,0.678,20.49,0.281,0.016,1.377
9570,1.019887,-0.0214,3.5,5.28,0.008000522,0.02767048,1781.6842,2533.0615,1.079,0.741,-16.59,0.313,0.039,1.922
9571,3.700494,-1.4206,7.96,3.96,0.01037596,0.02767048,46.6707,2518.2385,1.758,1.012,55.7,0.424,0.001,5.516
9572,1.462686,-0.4129,7.51,3.96,0.009128488,0.02767048,512.2437,2538.4614,1.158,0.738,5.86,0.363,0.046,2.24
9573,1.734925,-0.5982,4.34,3.5,0.008344309,0.02767048,936.0122,2533.6538,1.825,1.061,23.84,0.418,0.008,2.239
9574,0.7673103,0.2876,3.5,3.5,0.007814977,0.02767048,2878.0037,2540.7144,0.752,0.685,2.37,0.089,0.498,1.67
9575,1.752955,-0.6094,7.03,6.6,0.009695246,0.02767048,302.6685,2526.2871,1.137,0.939,-5.99,0.174,0,2.656
9576,1.594331,-0.5064,7.84,5.94,0.008270549,0.02767048,1064.8479,2534.9568,1.65,0.701,80.17,0.575,0.01,2.741
9577,1.687885,-0.5684,3.5,7.26,0.008162273,0.02767048,1257.0321,2534.8584,1.692,0.829,50.29,0.51,0.001,2.608
9578,0.6407111,0.4833,5.63,4.62,0.008314541,0.02767048,969.8167,2544.6003,0.754,0.445,19.67,0.41,0.004,1.243
9579,3.861938,-1.467,5.79,5.94,0.008044544,0.02767048,1885.2283,2516.8706,2.044,1.4,89.65,0.315,0.001,3.215
9580,2.769947,-1.1062,3.5,3.5,0.008162246,0.02767048,3331.1011,2532.6982,1.952,1.372,29.68,0.297,0,2.522
9581,1.348905,-0.325,5.11,3.96,0.007894389,0.02767048,2977.9646,2533.1694,1.607,0.721,85.52,0.552,0.009,2.534
9582,3.128298,-1.2383,3.5,6.6,0.008172257,0.02767048,2165.2278,2525.717,2.262,1.643,57.71,0.274,0,2.704
9583,1.580358,-0.4969,5.19,5.28,0.008395704,0.02767048,841.3423,2535.7791,1.449,0.796,67.13,0.451,0.009,2.6
9584,0.6978667,0.3906,3.5,7.92,0.008095085,0.02767048,3235.6135,2542.7483,0.752,0.45,71.9,0.402,0.98,1.327
9585,0.7808244,0.2686,3.5,5.28,0.008041884,0.02767048,1635.9786,2542.6997,0.731,0.681,-2.08,0.068,0.009,1.24
9586,1.129433,-0.1322,3.5,7.26,0.007851982,0.02767048,2715.749,2545.4497,1.279,0.486,-5.11,0.62,0.021,2.267
9587,3.005309,-1.1947,6.3,5.28,0.008284049,0.02767048,3529.1387,2528.6724,1.694,1.196,-26.81,0.294,0.001,2.786
9588,1.503951,-0.4431,4.6,4.62,0.008335899,0.02767048,941.5347,2539.1433,1.282,0.913,-71.06,0.288,0,2.194
9589,1.126854,-0.1297,4.32,7.26,0.007888081,0.02767048,2971.8774,2541.8418,1.009,0.765,64.43,0.242,0,2.149
9590,1.002959,-0.0032,5.48,5.94,0.008067454,0.02767048,1969.3848,2546.3445,1.301,0.441,8.27,0.661,0.613,1.849
9591,0.9996064,4e-04,4.59,7.92,0.008580693,0.02767048,4168.8135,2543.9846,0.952,0.762,-1.55,0.199,0.019,1.914
9592,6.05656,-1.9556,3.5,3.5,0.009470119,0.02767048,392.0037,2490.3428,3.113,2.161,-37.3,0.306,0,3.956
9593,0.9923909,0.0083,3.65,3.96,0.008143171,0.02767048,2138.0566,2539.7314,1.121,0.679,72.01,0.394,0.011,1.978
9594,1.659484,-0.5499,5.97,5.94,0.008206305,0.02767048,2314.1174,2540.2666,1.7,0.995,26.18,0.415,0,3.036
9595,1.206512,-0.2038,6.47,5.28,0.00802851,0.02767048,1682.1519,2542.6814,1.345,0.827,-9.43,0.385,0.009,2.217
9596,6.270705,-1.9933,4.16,3.5,0.007820765,0.02767048,2778.2109,2511.9836,2.933,2.303,-19.4,0.215,0,4.712
9597,0.9869881,0.0142,3.78,3.5,0.00780778,0.02767048,2866.8733,2537.7637,1.303,0.716,72.55,0.45,0.009,1.882
9598,1.432798,-0.3905,3.62,3.5,0.01003509,0.02767048,177.2184,2543.2361,1.38,0.792,30.42,0.426,0.008,2.282
9599,2.257645,-0.8841,8.75,3.96,0.008721224,0.02767048,659.5034,2545.4949,1.254,0.629,-9.06,0.499,0.005,5.516
9600,25.68804,-3.5243,3.63,5.28,0.008581819,0.02767048,4196.7026,2501.9316,3.852,2.316,-83.12,0.399,0.026,3.52
9601,2.915101,-1.1616,5.65,4.62,0.008007881,0.02767048,1755.5813,2535.5425,2.017,1.425,1.59,0.294,0.001,3.006
9602,1.235161,-0.2293,6.21,5.28,0.00799969,0.02767048,1800.8093,2541.8728,1.383,0.69,-86.25,0.501,0.009,2.518
9603,1.947519,-0.7237,6.48,6.6,0.007989329,0.02767048,2562.7993,2539.6423,1.402,0.653,83.15,0.534,0.167,3.372
9604,1.430775,-0.3889,4.68,4.62,0.008053168,0.02767048,1597.7518,2541.5615,1.231,0.891,70.25,0.276,0.018,1.986
9605,1.625357,-0.5274,3.5,7.26,0.009085919,0.02767048,528.0803,2537.198,1.493,1.147,86.05,0.232,0.007,2.349
9606,0.7110616,0.3702,3.5,6.6,0.008101747,0.02767048,3242.2988,2546.7957,1.098,0.696,50.45,0.366,0.007,1.577
9607,30.29763,-3.7035,4.11,5.94,0.008130568,0.02767048,1391.2689,2496.5466,4.225,3.269,-60.4,0.226,0,5.224
9608,9.063492,-2.3932,3.5,5.28,0.0080796,0.02767048,1525.4308,2523.6079,3.191,2.323,-59.37,0.272,0,4.216
9609,0.8597916,0.164,3.5,0,0.008081583,0.02767048,1491.9779,2549.9658,0.916,0.528,45.62,0.424,0.735,1.817
9610,1.919797,-0.7081,7.23,3.96,0.00804745,0.02767048,1920.616,2547.1741,1.452,0.846,3.85,0.417,0.001,2.474
9611,1.685697,-0.5669,7.18,4.62,0.008707619,0.02767048,664.5027,2545,1.719,0.739,-40.15,0.57,0.001,3.2
9612,2.179748,-0.846,6.78,6.6,0.008385751,0.02767048,840.4738,2544.5103,1.594,0.669,-42.74,0.581,0.4,4.422
9613,1.101924,-0.1054,8.18,5.28,0.00801092,0.02767048,3126.873,2549.8657,0.834,0.677,-44.18,0.188,0.424,2.8
9614,1.299334,-0.2843,6.79,4.62,0.008751677,0.02767048,647.0126,2549.9773,1.192,0.739,10.78,0.38,0.009,2.596
9615,1.138298,-0.1406,4.08,3.5,0.008530417,0.02767048,731.4918,2542.9717,1.176,0.981,-48.61,0.166,0.021,2.587
9616,0.8009382,0.241,4.78,7.26,0.008182342,0.02767048,1204.5465,2550.8496,1.079,0.483,42.29,0.553,0.027,1.375
9617,1.005989,-0.0065,3.5,7.26,0.008077023,0.02767048,1998.2932,2548.6543,1.055,0.79,25.26,0.251,0.005,1.596
9618,2.299791,-0.9042,3.5,4.62,0.008922998,0.02767048,594.1208,2519.1003,2.256,1.193,8.06,0.471,0,2.632
9619,6.505888,-2.0333,3.5,5.28,0.008430497,0.02767048,3759.4556,2532.3572,2.995,2.192,-43.98,0.268,0,3.711
9620,2.284611,-0.897,7.56,3.5,0.007926789,0.02767048,3022.1194,2548.2939,1.721,1.085,-26.8,0.369,0.006,3.292
9621,0.7148452,0.3645,3.5,4.62,0.008936718,0.02767048,579.2849,2550.6191,0.974,0.585,70.16,0.399,0.016,1.08
9622,2.628654,-1.0493,7.41,3.5,0.008265755,0.02767048,3477.1841,2551.1731,1.531,1.161,6.55,0.242,0.015,3.117
9623,1.645079,-0.5405,6.02,5.94,0.008164305,0.02767048,2337.5327,2553.3169,1.415,0.794,-3.72,0.439,0.009,1.862
9624,1.921019,-0.7088,7.36,3.5,0.008301796,0.02767048,982.9879,2551.4854,1.33,0.805,30.79,0.395,0.012,3.621
9625,1.609889,-0.517,3.5,5.94,0.00790925,0.02767048,2645.1067,2548.7678,1.791,0.822,-40.14,0.541,0.006,2.14
9626,0.8809903,0.1376,3.5,3.5,0.00792571,0.02767048,3021.2026,2552.4041,1.329,0.929,-6.07,0.301,0.011,1.252
9627,0.6654995,0.4421,5.34,4.62,0.007859468,0.02767048,2939.7036,2554.949,0.732,0.678,84.76,0.074,0.022,1.074
9628,13.80583,-2.8502,5.32,7.92,0.008531428,0.02767048,4023.4971,2520.0449,3.461,2.418,-43.4,0.301,0,5.303
9629,2.466582,-0.9802,4.39,3.5,0.008035746,0.02767048,1879.6688,2534.332,2.891,0.987,41.39,0.659,0.001,3.158
9630,0.5059429,0.7397,7.87,3.5,0.00856736,0.02767048,4110.5649,2555.8562,1.092,0.485,41.9,0.556,0.008,1.083
