NUMBER,FLUX_AUTO,MAG_AUTO,KRON_RADIUS,PETRO_RADIUS,BACKGROUND,THRESHOLD,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,ELLIPTICITY,CLASS_STAR,FLUX_RADIUS
1962,6.687872,-2.0632,5.79,5.94,0.005140849,0.025656,1298.3256,698.3685,2.852,2.24,56.18,0.215,0,4.861
1963,1.113603,-0.1168,7.05,5.94,0.004961476,0.025656,444.001,673.9515,0.904,0.53,43.73,0.414,0.078,2.486
1964,31.8466,-3.7577,4.44,4.62,0.004506761,0.025656,2649.1201,716.1425,4.057,3.567,-26.05,0.121,0.001,4.849
1965,1417.605,-7.8789,3.5,3.96,0.005749492,0.025656,3132.6455,919.9487,11.707,8.038,-82.88,0.313,0.031,7.842
1966,0.7239026,0.3508,6.28,5.94,0.005137984,0.025656,3856.5093,679.5079,0.959,0.416,-71.25,0.566,0.862,1.318
1967,0.5312833,0.6867,3.5,7.26,0.004993136,0.025656,3975.397,676.7607,0.749,0.453,-71.96,0.395,0.038,1.062
1968,0.6966466,0.3925,3.5,3.5,0.004446042,0.025656,2482.0095,676.6791,0.748,0.68,-6.9,0.09,0.717,1.565
1969,12.03986,-2.7016,3.5,4.62,0.006079942,0.025656,3463.561,718.4564,3.564,2.831,-56.66,0.206,0,4.107
1970,1.561972,-0.4842,6.72,7.26,0.005081499,0.025656,852.2545,704.7482,1.564,1.103,-85.4,0.295,0.002,3.131
1971,1.09683,-0.1003,3.97,6.6,0.006129752,0.025656,3413.906,685.8027,1.468,0.788,83.47,0.463,0.009,1.994
1972,1.058578,-0.0618,3.5,6.6,0.005026194,0.025656,650.3514,680.5933,1.349,0.667,23.65,0.505,0.009,1.774
1973,0.7112108,0.37,3.5,6.6,0.005087184,0.025656,920.4875,677.9196,0.781,0.499,-87.98,0.36,0.019,1.136
1974,0.5903,0.5723,3.5,5.28,0.004956054,0.025656,407.4706,677.9605,0.786,0.499,88.57,0.365,0.122,0.949
1975,10.77735,-2.5813,3.5,5.94,0.005119204,0.025656,1029.3718,707.908,2.872,2.511,51.72,0.126,0,3.443
1976,3.013273,-1.1976,4.98,4.62,0.00629988,0.025656,3316.4424,693.5879,2.245,2.029,-44.6,0.096,0,3.228
1977,0.6036225,0.5481,3.5,5.28,0.004935531,0.025656,333.5037,677.5173,0.968,0.414,18.66,0.573,0.039,1.37
1978,4.090826,-1.5295,6.81,5.94,0.005591296,0.025656,3654.2888,693.5432,2.338,1.555,35.06,0.335,0,4.12
1979,6.81772,-2.0841,3.98,5.94,0.005320375,0.025656,3773.3767,708.4118,2.743,2.5,81.73,0.089,0,3.372
1980,2.045715,-0.7771,3.76,3.5,0.004556209,0.025656,2785.1099,691.546,1.672,1.199,35.17,0.282,0,2.924
1981,0.4942523,0.7651,3.5,4.62,0.00509502,0.025656,3891.8167,679.3843,0.755,0.446,-18.5,0.409,0.113,1.04
1982,22.97669,-3.4032,4.22,5.28,0.004980861,0.025656,3985.0161,739.4855,5.111,3.031,-74.46,0.407,0,5.635
1983,2.945702,-1.173,5.55,5.28,0.00609686,0.025656,3436.3118,693.8997,1.946,1.577,-15.91,0.19,0.001,3.411
1984,0.8589323,0.1651,3.5,3.5,0.004976025,0.025656,452.4785,684.2046,0.98,0.726,-0.45,0.259,0.01,1.295
1985,10.59059,-2.5623,4.13,5.94,0.005047714,0.025656,630.6768,720.765,3.319,2.629,-88.55,0.208,0,4.286
1986,10.69161,-2.5726,3.5,5.94,0.004525357,0.025656,1700.0494,710.2056,3.724,2.565,-15.02,0.311,0,4.387
1987,1.683055,-0.5652,5.03,3.5,0.004974723,0.025656,3989.5791,692.5792,1.585,0.999,78.08,0.37,0.009,2.544
1988,0.8042822,0.2365,4.32,7.26,0.00509509,0.025656,949.0953,684.8254,0.842,0.669,40.21,0.205,0.009,1.65
1989,0.5022067,0.7478,8.45,3.5,0.004664173,0.025656,1606.7893,682.4109,0.746,0.455,-18.54,0.391,0.939,1.224
1990,0.7057987,0.3783,5.61,5.94,0.004381686,0.025656,2220.8279,684.813,0.762,0.567,45.73,0.256,0.73,1.314
1991,1.785946,-0.6297,3.5,7.92,0.004953196,0.025656,308.362,693.415,1.754,1.138,-56.95,0.351,0,2.271
1992,20.05922,-3.2558,6.23,4.62,0.004562027,0.025656,2801.3386,722.3423,3.646,2.88,30.27,0.21,0,7.049
1993,2.241362,-0.8763,5.49,0,0.005090333,0.025656,902.0903,699.5172,1.979,0.98,82.84,0.505,0,2.99
1994,3.027633,-1.2028,3.9,5.28,0.004907948,0.025656,16.5381,701.9735,1.994,1.444,86.61,0.276,0,3.004
1995,4.66437,-1.672,8.3,5.94,0.005251284,0.025656,3013.3909,697.0676,1.727,1.25,57.06,0.276,0,6.499
1996,5.410195,-1.833,6.01,5.94,0.004381686,0.025656,2021.8721,708.1507,2.695,1.55,-40.06,0.425,0,4.274
1997,0.9901237,0.0108,6.1,5.94,0.004381686,0.025656,1865.5513,688.2079,1.753,0.413,-15.92,0.765,0,2.374
1998,0.774972,0.2768,3.5,5.94,0.004479065,0.025656,1728.7966,685.4366,1.294,0.485,-4.99,0.625,0,1.853
1999,1.835728,-0.6595,3.5,6.6,0.004895944,0.025656,43.0995,695.231,1.376,1.278,30.6,0.071,0.011,1.962
2000,29.79033,-3.6852,4.54,5.94,0.005071066,0.025656,729.6153,744.9014,4.996,3.404,71.16,0.319,0,5.844
2001,7.011182,-2.1145,6.52,10.56,0.004973495,0.025656,3990.917,709.1289,2.786,1.743,52.02,0.375,0,8
2002,3.155859,-1.2478,4.2,4.62,0.005005411,0.025656,3964.6729,706.3514,2.308,1.847,-69.39,0.2,0,3.282
2003,39.52315,-3.9921,3.5,7.26,0.004381686,0.025656,1907.2982,736.499,4.103,3.49,-86.22,0.149,0.024,4.33
2004,8.024086,-2.261,3.5,5.28,0.004400957,0.025656,2358.1074,745.0615,2.888,2.203,-83.87,0.237,0,3.182
2005,2.527982,-1.0069,3.52,6.6,0.005167214,0.025656,1264.3766,706.2022,2.129,1.332,-61.05,0.374,0,2.62
2006,0.8528351,0.1728,5.16,10.56,0.006157183,0.025656,3404.7708,688.582,0.766,0.45,19.04,0.413,0.495,1.898
2007,7.718204,-2.2188,4.53,5.28,0.005089674,0.025656,883.3139,711.3455,2.449,2.365,53.52,0.034,0,3.686
2008,1.030258,-0.0324,3.5,3.5,0.004381686,0.025656,2034.4465,697.3596,1.276,0.487,85.05,0.619,0.175,1.872
2009,1.099112,-0.1026,5.08,9.9,0.00443368,0.025656,2448.2129,694.211,0.993,0.797,43.77,0.198,0.014,2.581
2010,4.027454,-1.5126,4.93,4.62,0.005526955,0.025656,3685.6956,705.5636,1.887,1.781,-83.98,0.056,0,2.705
2011,2.2891,-0.8992,6.99,7.26,0.005115222,0.025656,1315.2543,699.38,1.47,1.033,24.93,0.297,0,3.692
2012,0.9022767,0.1117,5.43,7.26,0.004958323,0.025656,269.1234,700.7775,1.763,0.547,37.52,0.69,0.002,2.225
2013,4.276882,-1.5778,3.5,4.62,0.005148575,0.025656,1150.4452,718.1228,2.396,1.91,-83.3,0.203,0,3.193
2014,2.473962,-0.9835,5.88,3.5,0.005658426,0.025656,3126.1201,705.0456,1.782,1.101,-23.47,0.382,0.001,3.272
2015,0.8729162,0.1476,7.26,3.96,0.005104803,0.025656,981.1816,695.3296,1.359,0.328,14.78,0.759,0.009,1.844
2016,3.778904,-1.4434,6.6,3.5,0.004678655,0.025656,1601.4685,711.8149,1.943,1.481,66.23,0.238,0.001,4.45
2017,43.80983,-4.1039,4.01,5.28,0.004803121,0.025656,1525.9608,745.7822,5.064,3.35,6.59,0.338,0.008,5.015
2018,2.998819,-1.1924,3.5,3.5,0.005171823,0.025656,1256.9392,719.2397,2.422,1.506,64.07,0.378,0,3
2019,0.7749408,0.2768,4.95,5.94,0.004745827,0.025656,1555.8816,701.3569,0.946,0.68,72.3,0.281,0.05,1.487
2020,87.26711,-4.8521,3.85,6.6,0.004576039,0.025656,1689.8865,784.7427,5.865,4.911,10.94,0.163,0.023,6.109
2021,18.7242,-3.181,4.35,7.26,0.00449835,0.025656,1719.1246,744.2785,3.807,3.26,-49.63,0.144,0,4.427
2022,7.293962,-2.1574,3.51,5.94,0.004381686,0.025656,2029.3069,731.5837,3.74,2.356,-52.04,0.37,0,4.313
2023,1.208075,-0.2052,3.5,3.5,0.004540518,0.025656,1689.9994,707.1017,1.439,1.253,4.43,0.129,0.009,1.939
2024,0.6142187,0.5292,5.8,5.94,0.004381686,0.025656,2116.5884,699.7924,0.751,0.453,71.36,0.396,0.083,1.211
2025,2.188071,-0.8502,6.62,5.28,0.005858931,0.025656,3179.0259,712.0743,1.764,1.323,48.83,0.25,0,2.854
2026,1.10877,-0.1121,3.5,3.5,0.004951415,0.025656,176.9076,706.7892,1.605,0.686,-48.81,0.572,0,2.074
2027,126.1172,-5.2519,3.87,5.28,0.00508084,0.025656,294.5522,785.0659,5.929,5.578,-21.57,0.059,0.028,6.422
2028,8.089618,-2.2698,3.5,7.26,0.00462774,0.025656,1636.3677,733.7719,3.282,2.283,-76.46,0.304,0,4.142
2029,4.637386,-1.6657,3.5,4.62,0.004824625,0.025656,1508.0399,720.1542,2.51,2.185,21.13,0.129,0,3.173
2030,2.822485,-1.1266,3.5,3.96,0.005031758,0.025656,529.5676,720.4754,2.607,1.443,72.04,0.446,0,3.297
2031,5.085896,-1.7659,3.5,5.28,0.005250589,0.025656,3803.0081,718.3527,2.715,1.91,-4.86,0.297,0.001,3.124
2032,2.080657,-0.7955,3.5,4.62,0.005019714,0.025656,500.0058,712.7175,1.953,1.164,40.05,0.404,0,2.378
2033,0.6663447,0.4408,3.5,7.26,0.005047532,0.025656,689.4747,702.9998,0.788,0.499,-89.18,0.366,0.613,1.236
2034,0.6085239,0.5393,3.5,3.5,0.004874066,0.025656,4071.5144,700.6826,1.399,0.397,10.45,0.716,0.065,1.614
2035,32.27634,-3.7722,6.51,3.5,0.004806913,0.025656,2879.6377,755.2922,8.067,3.47,-42.43,0.57,0,17.7
2036,4.129089,-1.5396,5.87,9.9,0.004984246,0.025656,202.965,721.2533,2.871,1.546,80.95,0.462,0,5.127
2037,35.14591,-3.8647,3.5,5.28,0.005076015,0.025656,28.8201,778.4221,4.535,4.17,-67.27,0.08,0.001,5.106
2038,0.5338204,0.6815,3.81,3.5,0.006096727,0.025656,3446.3943,704.7949,0.743,0.454,-72.03,0.389,0.508,1.383
2039,2.178445,-0.8454,6.52,3.5,0.004968378,0.025656,236.254,709.8324,2.196,0.971,23.44,0.558,0.001,4.577
2040,9.72571,-2.4698,4.23,6.6,0.004827657,0.025656,4095.9412,785.9984,3.002,2.607,-29.05,0.131,0,4.326
2041,7.459871,-2.1818,3.5,5.28,0.005034319,0.025656,340.1554,739.9812,2.977,2.37,-83.85,0.204,0,3.514
2042,5.831659,-1.9145,3.93,4.62,0.005573452,0.025656,3092.4441,729.411,2.569,1.925,-63.46,0.25,0,3.309
2043,8.257287,-2.2921,6.77,4.62,0.004809317,0.025656,1518.5283,726.717,2.385,2.115,-56.06,0.113,0,5.154
2044,3.511482,-1.3637,6.95,3.5,0.00496939,0.025656,117.889,720.1057,2.073,1.075,65.33,0.481,0,5.31
2045,0.9357191,0.0721,3.5,3.5,0.004449314,0.025656,2490.5908,714.5377,1.553,0.796,-70.89,0.487,0.021,1.739
2046,2.091571,-0.8012,7.06,4.62,0.004381686,0.025656,2064.9141,722.8668,1.358,0.743,67.2,0.453,0.008,4.871
2047,2.510192,-0.9993,8.07,5.94,0.005329777,0.025656,3029.6174,713.7789,1.28,0.778,85.7,0.392,0.009,5.699
2048,1.152136,-0.1538,6.29,3.5,0.004389686,0.025656,2326.8694,711.482,1.378,0.65,-19.58,0.528,0,2.326
2049,1.125419,-0.1283,4.82,3.5,0.005658953,0.025656,3632.0344,709.2358,1.125,0.611,0.52,0.457,0.008,2.104
2050,10.27326,-2.5293,5.21,7.26,0.004831511,0.025656,1506.7467,740.2784,3.483,2.508,-56.89,0.28,0,8.111
2051,17.2996,-3.0951,3.5,6.6,0.004468601,0.025656,1737.9727,748.16,3.452,2.855,69.22,0.173,0.001,3.834
2052,0.9248078,0.0849,4.67,4.62,0.004751573,0.025656,1554.3193,712.5157,1.347,0.735,-28.47,0.454,0.015,1.858
2053,0.8499317,0.1765,3.5,6.6,0.004381686,0.025656,2179.0056,710.0304,0.895,0.528,-47.76,0.41,0.06,1.464
2054,18.3854,-3.1612,3.5,5.28,0.005014865,0.025656,97.142,740.823,3.592,2.804,18.23,0.219,0.003,3.641
2055,0.2719331,1.4138,8.59,4.62,0.004381686,0.025656,1965.8009,708.6157,0.766,0.446,18.2,0.418,0.073,0.907
2056,0.7222578,0.3533,3.5,5.94,0.005034036,0.025656,572.8911,714.6761,0.963,0.682,-69.59,0.292,0,1.946
2057,5.627424,-1.8758,7.14,3.5,0.005164931,0.025656,1203.9928,728.6968,2.169,1.615,-45.77,0.255,0,6.876
2058,1.007893,-0.0085,3.91,0,0.004471493,0.025656,2551.7444,718.1674,1.591,0.561,61.91,0.648,0,2.348
2059,6.091687,-1.9618,3.5,4.62,0.004454405,0.025656,2505.0195,740.247,2.647,2.456,-59.99,0.072,0,3.648
2060,0.9986239,0.0015,4.5,4.62,0.004555127,0.025656,1681.4967,714.3089,1.316,0.649,16.63,0.506,0.013,1.877
2061,15.05573,-2.9443,5.88,5.28,0.005074055,0.025656,2947.813,777.9357,3.635,3.098,47.48,0.148,0,5.94
2062,7.403373,-2.1736,5.85,5.94,0.005002558,0.025656,152.5013,733.3693,4.178,1.721,33.84,0.588,0,6.188
2063,4.053803,-1.5197,3.5,5.28,0.004871611,0.025656,4073.5571,730.2579,2.519,1.98,-24.56,0.214,0,3.199
2064,2.234901,-0.8731,5.7,5.94,0.005330701,0.025656,3029.4949,717.5141,2.674,0.761,-14.4,0.716,0,3.363
2065,0.9930791,0.0075,5.5,3.96,0.005016722,0.025656,421.5474,720.7903,1.634,0.425,-51.75,0.74,0.055,2.371
2066,0.9444441,0.0621,6.43,3.96,0.004381686,0.025656,2222.1418,716.097,0.859,0.665,-47.74,0.226,0.051,2.15
2067,10.36758,-2.5392,4.9,5.94,0.004611096,0.025656,1647.7057,750.1193,3.613,2.727,70.66,0.245,0,4.374
2068,1.90425,-0.6993,3.89,5.28,0.005974479,0.025656,3200.396,732.0613,1.973,1.274,72.06,0.354,0,2.156
2069,3.394023,-1.3268,5.51,9.9,0.005167355,0.025656,2979.9634,732.7321,2.17,1.381,52.13,0.364,0.001,4.121
2070,3.027888,-1.2028,4.27,5.94,0.005658964,0.025656,3639.5081,727.3718,2.185,1.519,-2.03,0.305,0,2.973
2071,0.8882473,0.1287,3.5,4.62,0.005169786,0.025656,1241.2224,722.3365,1.323,0.549,-67.09,0.585,0.005,1.61
2072,1.02217,-0.0238,5.64,3.96,0.006038882,0.025656,3479.5427,717.1872,0.972,0.736,-0.96,0.243,0.045,1.747
2073,2.022696,-0.7648,3.5,5.28,0.006032217,0.025656,3214.2205,734.8987,3.042,0.972,51.93,0.68,0,2.695
2074,1.052293,-0.0553,9.19,4.62,0.005180328,0.025656,1278.538,726.6693,1.299,1.003,0.5,0.228,0,1.985
2075,7.19135,-2.142,4.28,3.96,0.004554391,0.025656,2779.8259,749.046,3.211,2.141,72.65,0.333,0,3.52
2076,49.00636,-4.2256,3.5,5.94,0.005091556,0.025656,619.2688,786.7231,5.227,3.848,-88.4,0.264,0.001,5.398
2077,25.28454,-3.5071,4.51,5.28,0.004797285,0.025656,1535.9254,770.5762,4.492,3.081,-43.68,0.314,0.001,5.044
2078,3.522092,-1.367,3.72,5.94,0.004381686,0.025656,1852.4374,742.4277,2.613,1.795,-65.66,0.313,0,3.062
2079,8.298424,-2.2975,5.79,4.62,0.005030278,0.025656,253.5324,742.3372,2.875,1.772,55.16,0.384,0,4.319
2080,0.8812332,0.1373,3.5,7.26,0.006273138,0.025656,3387.4714,720.0349,0.799,0.499,-88.52,0.376,0.008,1.73
2081,0.7714417,0.2817,6.47,3.5,0.004421681,0.025656,2414.6096,719.8273,0.778,0.437,70.33,0.438,0.596,1.708
2082,0.5836243,0.5847,5.83,6.6,0.005043464,0.025656,3933.8276,717.6132,0.779,0.441,18.86,0.434,0.941,1.618
2083,8.836933,-2.3658,4.03,7.92,0.004432589,0.025656,2444.6143,744.2233,2.878,2.381,-7.71,0.173,0,3.851
2084,19.98692,-3.2519,3.58,5.94,0.004454629,0.025656,2504.0662,770.5563,4.511,3.204,44.88,0.29,0,5.185
2085,2.591108,-1.0337,3.5,5.28,0.005082672,0.025656,816.8879,736.8608,2.544,1.371,-43.44,0.461,0,2.963
2086,1.487367,-0.431,5.56,3.5,0.005149426,0.025656,1131.2029,730.0561,1.642,0.875,-51.9,0.467,0.011,2.346
2087,1.042967,-0.0457,3.5,7.92,0.005167516,0.025656,3837.2869,722.8835,1.415,0.5,-23.27,0.647,0.126,2.355
2088,0.4956886,0.762,6.48,3.5,0.004381686,0.025656,1823.1615,723.6473,0.747,0.649,65.19,0.132,0.019,1.271
2089,28.89948,-3.6522,3.61,5.28,0.004524734,0.025656,2698.1675,769.9001,3.719,3.465,-80.16,0.068,0.003,4.168
2090,43.50592,-4.0964,3.5,5.94,0.004801793,0.025656,4112.6382,790.36,4.319,3.852,19.01,0.108,0.024,4.619
2091,1.340365,-0.3181,4.9,3.5,0.005160369,0.025656,1157.595,741.6588,1.57,0.909,-80.28,0.421,0.017,2.442
2092,1.497688,-0.4386,3.5,7.92,0.005144121,0.025656,3852.1863,729.7113,1.454,0.989,38.35,0.32,0,2.388
2093,50.47853,-4.2578,4.05,5.94,0.004515761,0.025656,2653.1858,808.8569,7.841,3.906,-12.11,0.502,0.001,6.443
2094,0.9670126,0.0364,3.82,5.94,0.004514033,0.025656,2668.6729,727.9425,1.747,0.837,10.92,0.521,0.02,1.888
2095,15.80937,-2.9973,3.53,5.28,0.004730446,0.025656,4188.6807,759.2429,2.939,2.689,61.35,0.085,0.005,3.414
2096,7.542726,-2.1938,5.2,5.28,0.00451985,0.025656,2685.3696,753.9611,2.87,2.22,88.97,0.226,0,3.805
2097,6.156837,-1.9734,3.5,3.5,0.006489626,0.025656,3327.063,749.7513,3.104,2.063,29.48,0.335,0,3.179
2098,15.76106,-2.994,3.5,5.28,0.005080341,0.025656,367.8343,771.985,4.661,2.478,56.14,0.468,0,4.574
2099,6.742054,-2.072,6.35,3.5,0.00518035,0.025656,1236.866,746.8439,2.486,2.01,-86.13,0.191,0,5.652
2100,2.665257,-1.0643,7.07,3.5,0.005178662,0.025656,1250.2455,736.9045,1.799,1.313,-7.51,0.27,0.007,3.692
2101,0.9142367,0.0974,6.12,6.6,0.004533303,0.025656,2722.4863,726.9908,1.059,0.663,-25.77,0.373,0.011,1.776
2102,2.65079,-1.0584,3.5,3.5,0.005135584,0.025656,1048.9094,740.7565,1.927,1.732,37.24,0.101,0,2.87
2103,0.9244217,0.0853,7.48,5.94,0.004902647,0.025656,1458.7716,726.4293,1,0.479,8.24,0.521,0.009,1.635
2104,3.139186,-1.242,7.07,5.28,0.005166913,0.025656,1197.4845,737.1297,2.255,1.125,-25.92,0.501,0,3.973
2105,2.589982,-1.0332,7.49,4.62,0.005057685,0.025656,636.8375,735.0837,1.41,0.882,-43.18,0.375,0.003,4.728
2106,13.49839,-2.8257,3.57,4.62,0.004534758,0.025656,2726.2922,752.54,2.741,2.575,10.14,0.06,0.003,3.277
2107,30.112,-3.6968,3.5,5.28,0.004633081,0.025656,1642.3893,773.7618,3.326,3.103,50.24,0.067,0.027,3.688
2108,14.77129,-2.9235,4.52,5.94,0.006044621,0.025656,3204.408,759.1747,4.366,2.648,20.36,0.393,0,4.947
2109,2.095919,-0.8034,3.5,5.28,0.006323933,0.025656,3287.1309,743.6095,1.996,1.163,69.23,0.417,0,2.83
2110,13.94715,-2.8612,4.83,5.94,0.005079737,0.025656,590.8091,769.1722,4.626,2.838,-58.65,0.387,0,5.898
2111,10.5898,-2.5622,4.32,5.28,0.00517514,0.025656,1189.16,759.9449,2.89,2.416,34.06,0.164,0,3.562
2112,0.6241327,0.5118,5.04,6.6,0.005012487,0.025656,224.9238,734.3337,1.032,0.754,-74,0.269,0.009,1.408
2113,7.454186,-2.181,6.6,3.96,0.004381686,0.025656,1938.7601,762.3674,2.868,1.906,-68.68,0.335,0,4.537
2114,31.72128,-3.7534,3.68,5.28,0.004526818,0.025656,2685.0151,810.5721,5.026,4.628,77.16,0.079,0,5.578
2115,36.82994,-3.9155,3.92,5.94,0.00511771,0.025656,1361.203,786.3929,4.42,4.03,74.61,0.088,0.001,5.279
2116,3.92522,-1.4847,5.48,5.28,0.005059277,0.025656,559.1713,745.7297,1.816,1.72,-48.09,0.053,0,2.66
2117,2.571547,-1.0255,6.03,3.5,0.005036181,0.025656,283.0919,743.7901,1.811,1.537,-3.84,0.152,0.005,2.993
2118,0.9361525,0.0716,5.12,3.5,0.004381686,0.025656,2078.9983,740.3379,1.576,0.711,-61.49,0.549,0.011,1.777
2119,16.11858,-3.0183,5.01,5.28,0.005068082,0.025656,307.972,761.5076,3.915,3.282,43.08,0.162,0,6.042
2120,7.623159,-2.2053,4.17,5.94,0.005058023,0.025656,65.6061,759.9274,2.699,2.239,-70.33,0.17,0,3.92
2121,1.622984,-0.5258,4.08,5.94,0.004983213,0.025656,1410.6761,741.7548,1.523,1.217,34.25,0.201,0.001,2.392
2122,0.7522116,0.3091,7.22,4.62,0.004381686,0.025656,2109.377,736.9364,1.031,0.761,-47.56,0.262,0.009,1.583
2123,0.8899522,0.1266,4.52,4.62,0.004461676,0.025656,2525.0588,738.0278,0.966,0.69,86.57,0.285,0.205,1.818
2124,4.438478,-1.6181,5.83,4.62,0.005983434,0.025656,3189.241,756.8378,2.238,1.378,-63.58,0.384,0,5.018
2125,4.435121,-1.6173,7.55,4.62,0.005180529,0.025656,1247.903,742.4453,2.69,1.011,-10.06,0.624,0,5.695
2126,19.79027,-3.2411,4.09,6.6,0.004521178,0.025656,2684.9309,777.1685,4.1,3.094,-13.27,0.245,0,4.691
2127,19.67059,-3.2345,4.8,5.94,0.005078866,0.025656,217.0302,780.5297,4.314,3.438,13.28,0.203,0,5.809
2128,14.17391,-2.8787,3.5,5.28,0.004451136,0.025656,2491.2932,775.1275,3.366,2.928,59.82,0.13,0,4.044
2129,0.6755893,0.4258,4.37,4.62,0.004875257,0.025656,1478.5348,739.3388,1.015,0.645,-6.04,0.365,0.011,1.371
2130,27.36966,-3.5932,4.6,9.24,0.005224809,0.025656,1076.4757,804.0033,5.631,4.162,-16.93,0.261,0,7.538
2131,3.964309,-1.4954,3.5,4.62,0.005358621,0.025656,3766.2356,761.9219,2.635,2.065,-3.55,0.216,0,3.242
2132,1.15581,-0.1572,4.58,3.5,0.006274667,0.025656,3407.3206,742.4446,1.577,0.598,-36.3,0.621,0.008,2.391
2133,3.304475,-1.2978,4.61,5.94,0.005084286,0.025656,1351.3225,757.698,2.849,1.791,-35.58,0.371,0,3.575
2134,4.103614,-1.5329,6.16,5.28,0.006119333,0.025656,3226.6389,753.2014,2.761,1.636,14.97,0.407,0,4.138
2135,3.244267,-1.2778,7.41,3.96,0.004547483,0.025656,2761.4604,748.3675,1.902,1.28,10.95,0.327,0,4.377
2136,1.565914,-0.4869,4.72,5.28,0.005081932,0.025656,377.7015,778.9865,1.253,0.923,-74.33,0.263,0.011,2.184
2137,1.469371,-0.4178,4.29,3.5,0.00631502,0.025656,3394.7817,746.1058,1.37,1.181,-49.68,0.138,0.001,2.394
2138,18.08221,-3.1431,3.74,7.26,0.004393463,0.025656,2250.1367,789.538,3.7,3.265,23.3,0.118,0.001,4.126
2139,58.05562,-4.4096,3.61,4.62,0.004759827,0.025656,1609.1609,810.256,4.72,3.73,51.36,0.21,0.028,4.54
2140,10.12315,-2.5133,6.87,5.94,0.004533052,0.025656,1697.5061,761.8698,2.712,1.975,53.02,0.272,0,6.749
2141,0.719582,0.3573,5.47,3.5,0.004877749,0.025656,4069.4504,747.1761,1.285,0.488,85.29,0.62,0.007,1.846
2142,0.6642253,0.4442,4.2,6.6,0.004920226,0.025656,1451.0792,741.774,1.019,0.654,-29.85,0.358,0.093,1.25
2143,4.950493,-1.7366,3.5,6.6,0.005081086,0.025656,628.835,771.1334,2.664,2.222,89.23,0.166,0,3.233
2144,1.237229,-0.2311,3.5,5.94,0.005084658,0.025656,812.5447,748.1334,1.22,0.966,73.61,0.208,0.01,1.895
2145,1.000229,-2e-04,3.5,4.62,0.005086394,0.025656,823.1665,745.8162,0.922,0.895,52.93,0.029,0.01,1.922
2146,0.6936825,0.3971,3.5,3.5,0.004381686,0.025656,2219.2949,742.979,0.734,0.68,-88.4,0.075,0.106,1.289
2147,5.948595,-1.936,3.5,5.28,0.004806553,0.025656,4127.249,765.3672,2.592,2.313,-71.99,0.108,0,3.521
2148,0.8433642,0.185,3.5,0,0.005052171,0.025656,458.8797,746.1315,1.283,0.629,47.44,0.51,0.01,1.513
2149,0.6747571,0.4271,3.5,5.94,0.005053123,0.025656,487.9734,745.009,0.806,0.776,-37.98,0.036,0.006,1.351
2150,0.7005953,0.3863,5.71,5.94,0.00648415,0.025656,3335.2986,751.1665,1.403,0.789,-56.47,0.438,0.01,1.392
2151,0.8189319,0.2169,3.5,5.94,0.005160246,0.025656,3840.4575,751.2195,1.264,0.489,85.37,0.613,0.008,1.522
2152,1.86416,-0.6762,4.49,4.62,0.00505833,0.025656,461.6684,751.4238,1.644,1.136,20.28,0.309,0.001,2.096
2153,6.364547,-2.0094,5.35,4.62,0.004384595,0.025656,2313.1782,765.9394,3.41,2.029,-16.51,0.405,0,4.302
2154,0.8653279,0.157,3.5,7.92,0.004887075,0.025656,1473.1102,747.1731,1.242,0.649,12.45,0.478,0,1.672
2155,1.036934,-0.0394,4.56,5.94,0.005040592,0.025656,271.4379,746.8702,1.274,0.724,17.75,0.432,0.011,2.128
2156,3.993387,-1.5034,5.5,4.62,0.004511863,0.025656,2660.0361,775.2199,2.531,2.026,-61.86,0.2,0,3.473
2157,0.7485988,0.3144,6.74,6.6,0.004381686,0.025656,2063.5859,749.2562,0.994,0.475,81.36,0.522,0.061,1.289
2158,5.529375,-1.8567,3.5,6.6,0.004397584,0.025656,1861.4353,779.5996,2.756,2.119,85,0.231,0,3.529
2159,3.973616,-1.498,3.5,3.96,0.005102289,0.025656,1340.873,763.3346,2.251,1.891,8.03,0.16,0,3.221
2160,2.040276,-0.7742,3.5,6.6,0.004999313,0.025656,1404.324,756.0889,1.72,1.302,8.59,0.243,0,2.313
2161,1.969225,-0.7357,7.83,3.96,0.004513669,0.025656,2668.2449,751.4449,1.07,0.815,60.11,0.238,0.003,4.217
2162,4.888182,-1.7229,6.46,3.5,0.004408634,0.025656,2376.7319,771.2936,2.57,1.529,-69.7,0.405,0,4.984
2163,66.2824,-4.5535,4.24,5.28,0.005711032,0.025656,3116.1675,822.8109,5.304,4.672,-16.88,0.119,0.001,6.126
2164,0.653157,0.4625,3.5,6.6,0.005070818,0.025656,695.384,750.1994,0.747,0.452,72.53,0.394,0.052,1.151
2165,9.463447,-2.4401,4.52,5.94,0.005086855,0.025656,583.6816,781.1575,3.027,2.815,51.16,0.07,0,4.497
2166,1.060779,-0.0641,4.66,3.5,0.004458767,0.025656,2517.3713,761.4983,1.51,0.899,83.77,0.404,0.009,1.308
2167,1.364384,-0.3373,6.85,3.96,0.004381686,0.025656,1836.9918,755.4906,1.229,0.818,63.78,0.334,0.011,2.408
2168,1.858413,-0.6729,3.5,6.6,0.004381686,0.025656,1804.4498,764.6799,2.073,0.933,-70.09,0.55,0.001,2.801
