NUMBER,FLUX_AUTO,MAG_AUTO,KRON_RADIUS,PETRO_RADIUS,BACKGROUND,THRESHOLD,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,ELLIPTICITY,CLASS_STAR,FLUX_RADIUS
15286,0.5161934,0.718,6.38,5.94,0.01170262,0.02591185,880.532,4097.001,0.803,0.499,-89.04,0.379,0.314,1.291
15287,16.22154,-3.0252,3.5,5.28,0.01197665,0.02591185,2449.8152,3971.2429,3.941,2.757,-68.34,0.3,0,4.246
15288,1.059662,-0.0629,3.5,3.96,0.0118782,0.02591185,2726.6199,3982.5891,1.031,0.899,42.82,0.128,0.073,1.909
15289,1.486412,-0.4303,3.5,5.94,0.01075073,0.02591185,4106.98,4012.0991,1.841,1.054,-86.03,0.428,0,2.423
15290,11.99043,-2.6971,3.5,5.28,0.01158157,0.02591185,2842.5354,4028.4705,4.36,2.846,0.42,0.347,0,4.528
15291,7.120385,-2.1313,4.7,5.94,0.01166106,0.02591185,1195.3612,4078.3459,2.268,2.12,49.37,0.065,0,3.332
15292,1.085214,-0.0888,3.5,3.5,0.01252365,0.02591185,2141.7922,3474.2949,1.181,0.71,10.68,0.399,0.01,1.954
15293,2.727325,-1.0893,3.5,4.62,0.0120267,0.02591185,1099.0526,4000.6182,2.129,1.871,74.32,0.121,0,3.189
15294,0.8345925,0.1963,5.62,3.5,0.01173325,0.02591185,3506.4758,3985.2649,1.156,0.536,-20.85,0.536,0.069,2.065
15295,2.143748,-0.8279,3.5,3.5,0.01179409,0.02591185,2826.7747,3993.6775,2.244,1.229,79.4,0.452,0,2.797
15296,0.9356018,0.0723,6.14,5.94,0.01189687,0.02591185,1578.9227,4096.4233,1.232,0.727,82.61,0.41,0.001,1.807
15297,1.469318,-0.4178,7.55,5.94,0.01205857,0.02591185,1430.5479,3992.3738,1.201,1.068,-80.1,0.11,0.008,2.392
15298,1.96402,-0.7329,3.5,5.94,0.01211024,0.02591185,1470.7714,3983.0129,1.996,1.166,60.14,0.416,0,2.695
15299,0.961101,0.0431,3.5,7.26,0.01218552,0.02591185,1597.9308,3981.9031,0.977,0.716,14.19,0.267,0.003,1.924
15300,29.17953,-3.6627,3.71,5.94,0.01106644,0.02591185,4047.731,3998.6108,4.179,3.302,-25.01,0.21,0.001,4.707
15301,2.086017,-0.7983,3.5,7.92,0.01180578,0.02591185,3070.4468,3983.0193,2.211,1.139,59.7,0.485,0,3.535
15302,0.6463404,0.4738,3.5,8.58,0.01169797,0.02591185,3576.606,3989.8101,0.769,0.444,71.08,0.422,0.071,1.293
15303,7.246383,-2.1503,6.03,5.94,0.01184172,0.02591185,2115.3694,4064.4202,2.541,2.392,29.44,0.059,0,4.805
15304,0.6576664,0.455,6.57,5.28,0.01157931,0.02591185,711.3846,4056.824,0.758,0.447,-71.78,0.41,0.736,1.058
15305,1.793479,-0.6342,4.6,6.6,0.01162081,0.02591185,3479.512,4001.168,2.533,0.817,54.97,0.677,0,3.069
15306,1.278161,-0.2665,3.5,3.5,0.01166487,0.02591185,2460.8425,4039.5132,1.393,0.974,14.43,0.301,0.001,2.07
15307,0.7970833,0.2462,5.25,5.28,0.01198664,0.02591185,1235.2538,3993.4082,0.962,0.634,16.39,0.341,0,1.496
15308,0.9746181,0.0279,3.5,3.96,0.0119808,0.02591185,1081.0254,4013.9883,0.802,0.772,38.11,0.038,0.012,1.407
15309,2.808934,-1.1214,3.5,4.62,0.01153344,0.02591185,2648.3323,4049.9412,2.173,1.669,-64.69,0.232,0,2.879
15310,1.938105,-0.7184,6.47,3.96,0.01222305,0.02591185,963.6828,3972.6914,1.848,0.752,-73.87,0.593,0,2.858
15311,1.12704,-0.1298,3.5,4.62,0.01142102,0.02591185,550.4402,3963.7766,1.19,0.828,13.06,0.304,0.007,1.749
15312,0.9574739,0.0472,6.09,3.5,0.01133738,0.02591185,3359.9387,4041.6699,1.033,0.751,73.82,0.273,0.308,1.601
15313,2.188386,-0.8503,6.08,5.28,0.01224289,0.02591185,2731.0022,3918.5066,1.217,0.95,3.18,0.219,0.011,2.816
15314,1.470166,-0.4184,6.87,3.5,0.0122514,0.02591185,315.228,3449.0344,1.046,1.016,82.4,0.029,0.017,2.623
15315,2.549238,-1.016,3.83,3.96,0.01109271,0.02591185,3388.9331,4077.3726,1.882,1.426,76.19,0.242,0.004,2.36
