OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,MAX_X,MAX_Y,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
4468,432.032,3425.497,4.9506,25.263,6.056,3.223,445,3435,5.138,0.468,-18.227,0.002749,0.05352,214,0.85699
4469,364.23,3722.837,14.066,24.13,9.217,8.786,379,3742,7.586,0.047,0.989,0.001371,0.05368,802,1.6208
4470,428.453,3450.107,3.5859,25.614,8.261,3.706,436,3466,2.944,0.551,84.953,0.001769,0.05464,350,1.1008
4471,23.657,3426.79,48.042,22.796,17.109,10.841,54,3473,17.127,0.366,-56.546,0.0007053,0.05435,1771,2.0616
4472,74.45,3416.666,7.6508,24.791,8.539,4.065,95,3425,5.892,0.524,3.427,0.003402,0.05427,388,1.4021
4473,590.234,3435.971,10.85,24.411,9.443,6.549,614,3458,6.949,0.306,-46.967,0.002448,0.05491,565,1.3335
4474,704.398,3461.641,21.843,23.652,11.167,8.617,723,3487,10.497,0.228,-64.551,0.002835,0.05419,971,1.4604
4475,1614.646,3486.131,25.151,23.499,18.804,7.604,1636,3519,10.172,0.596,-55.815,0.001896,0.05365,1442,1.8315
4476,1641.301,3465.832,1.6792,26.437,4.254,2.168,1650,3471,2.774,0.49,33.557,0.0005092,0.05479,91,0.59639
4477,3891.439,3715.071,93.112,22.077,26.668,13.157,3945,3749,23.216,0.507,-3.588,0.001838,0.0546,3484,NA
4478,3909.464,3683.135,29.189,23.337,13.146,9.08,3937,3701,12.436,0.309,7.276,0.001345,0.05444,1260,1.9223
4479,3255.747,3678.112,8.8424,24.634,6.957,5.743,3275,3689,6.184,0.175,-7.469,0.003102,0.05439,465,1.1994
4480,1468.846,3702.131,18.849,23.812,15.752,8.816,1491,3735,8.718,0.44,68.694,0.0006167,0.0557,1100,1.6765
4481,3582.977,3716.277,60.936,22.538,16.125,8.663,3618,3748,20.494,0.463,-36.92,0.003516,0.05378,1951,2.0985
4482,3597.329,3722.862,0.89294,27.123,3.092,1.975,3604,3730,1.711,0.361,-43.803,0.002889,0.05288,65,0.48519
4483,617.569,3975.978,126.55,21.744,12.219,8.472,657,4013,35.979,0.307,-46.903,0.002098,0.05408,2150,1.9454
4484,650.428,3991.409,79.234,22.253,8.652,8.188,682,4017,29.003,0.054,53.414,0.002231,0.05436,1309,2.1073
4485,556.394,4017.85,66.228,22.447,20.001,11.8,585,4056,20.493,0.41,-37.151,0.001274,0.05406,2225,2.2406
4486,573.501,3973.891,22.915,23.6,9.354,8.225,593,3997,11.01,0.121,22.192,0.001705,0.05392,985,2.0361
4487,697.27,3984.935,20.72,23.709,13.015,8.115,720,4005,9.658,0.376,-22.918,0.003016,0.05529,1062,1.6985
4488,596.668,4023.165,13.276,24.192,8.163,5.691,614,4038,8.491,0.303,-46.9,0.001293,0.05566,555,1.2652
4489,800.586,3987.333,33.659,23.182,24.081,10.046,846,4023,11.721,0.583,35.933,0.002954,0.05364,1945,2.3648
4490,667.579,3992.197,1.5092,26.553,2.832,1.84,673,3998,2.797,0.35,56.824,0.002129,0.05455,67,0.47674
4491,611.196,4027.669,1.8661,26.323,4.641,1.57,617,4035,2.897,0.662,-50.365,0.001591,0.05572,96,0.53
4492,752.053,3997.95,31.857,23.242,19.394,16.023,798,4030,10.407,0.174,-21.897,0.003427,0.05486,2213,2.5968
4493,201.97,3753.309,42.049,22.941,24.314,17.526,248,3795,13.532,0.279,36.414,0.002343,0.05456,2229,2.5103
4494,2180.109,4001.611,27.066,23.419,18.578,9.163,2203,4036,10.743,0.507,-69.476,0.003727,0.05403,1512,2.2235
4495,3125.223,4004.526,43.85,22.895,12.255,8.702,3151,4043,17.549,0.29,-61.377,0.001608,0.05369,1333,1.8927
4496,1047.598,3752.097,35.774,23.116,12.004,7.919,1070,3783,14.471,0.34,-58.865,0.003815,0.05382,1362,1.6752
4497,3041.157,4011.067,13.568,24.169,9.585,6.076,3055,4030,7.876,0.366,-76.216,0.001039,0.05315,694,1.3984
4498,2256.454,4030.865,32.2,23.23,19.706,8.561,2282,4072,13.024,0.566,57.263,0.002616,0.05462,1400,1.6699
4499,1808.902,4028.009,3.8969,25.523,4.437,3.255,1815,4037,4.371,0.266,89.127,0.004083,0.05495,184,0.87551
4500,732.675,4061.026,33.477,23.188,14.958,6.735,749,4097,14.136,0.55,88.838,0.001721,0.05457,1250,1.7371
4501,54.349,4058.075,5.6775,25.115,8.202,4.48,69,4071,4.69,0.454,60.598,0.002309,0.05378,342,0.95968
4502,3702.377,4073.71,14.648,24.086,10.149,8.164,3720,4098,8.148,0.196,32.917,0.0009728,0.05449,750,1.5183
4503,596.226,4081.478,12.303,24.275,6.95,5.237,611,4097,8.486,0.247,-73.853,0.001803,0.05464,468,1.2284
4504,3735.668,4082.401,5.1356,25.224,6.393,4.197,3745,4094,4.636,0.344,55.168,0.003498,0.05388,289,1.0077
4505,1709.289,3771.625,116.24,21.837,11.879,8.772,1735,3816,33.608,0.262,-69.989,0.002485,0.0555,2139,2.6445
4506,1654.552,3772.724,23.758,23.56,16.526,10.074,1687,3803,9.894,0.39,11.721,0.002599,0.05512,1348,1.7928
4507,896.233,3503.802,18.653,23.823,14.862,7.431,918,3520,9.231,0.5,-20.401,0.0009957,0.05417,941,1.7564
4508,860.831,3555.643,18.377,23.839,20.408,6.257,882,3588,9.264,0.693,-56.553,0.002569,0.05415,922,1.7522
4509,903.691,3576.886,29.757,23.316,16.828,5.907,924,3606,12.974,0.649,-66.283,0.003409,0.05432,1179,1.7961
