OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
798,4113.1,680.803,44.387,22.882,16.596,8.534,17.154,9.668,14.733,0.486,-24.166,0.004121,0.05469,1610,3.1679
799,1132.193,696.012,256.7,20.976,14.751,12.705,19.935,17.822,47.302,0.139,27.953,0.004676,0.0545,3990,4.618
800,1614.667,658.082,2.1223,26.183,5.274,2.354,5.662,2.263,2.689,0.554,28.294,0.004903,0.05466,119,0.71581
801,3072.976,688.486,50.112,22.75,15.23,8.791,16.469,9.965,15.709,0.423,67.253,0.004937,0.05475,1799,3.5499
802,3568.092,687.685,297.34,20.817,14.048,11.699,19.92,16.892,54.165,0.167,84.774,0.004068,0.05477,3712,5.1875
803,4127.206,658.521,0.65309,27.463,2.082,1.445,2.706,1.766,1.194,0.306,-74.728,0.00412,0.05469,58,0.47031
804,22.676,689.724,24.32,23.535,18.752,8.982,18.79,9.075,8.64,0.521,44.652,0.004548,0.05498,1498,2.7693
805,653.623,681.537,50.399,22.744,10.76,6.711,14.159,7.97,18.572,0.376,-57.643,0.004635,0.05456,1160,2.6675
806,157.661,664.8,2.5478,25.985,3.98,3.147,4.112,3.592,2.82,0.209,24.594,0.004505,0.05498,155,0.83265
807,1065.604,685.211,34.844,23.145,12.085,10.055,13.354,10.646,12.472,0.168,-72.914,0.004718,0.0545,1413,2.6405
808,4105.185,663.577,2.1162,26.186,5.155,3.095,5.075,3.219,2.127,0.4,-29.021,0.00412,0.05469,186,0.96011
809,1389.416,668.868,3.1889,25.741,5.72,2.768,5.884,3.014,3.271,0.516,55.912,0.004754,0.05459,182,0.85397
810,3223.965,667.608,7.0758,24.876,5.978,3.959,6.615,4.208,5.575,0.338,4.206,0.004524,0.05478,291,1.1055
811,2525.468,679.904,19.686,23.765,8.056,6.844,9.169,7.421,9.427,0.15,64.783,0.005085,0.05468,760,2.1107
812,288.911,672.088,5.7415,25.102,6.563,3.11,6.602,3.213,4.953,0.526,-60.951,0.004457,0.05496,245,0.87364
813,1505.128,675.472,11.572,24.341,7.461,5.843,7.719,6.139,6.777,0.217,-69.539,0.004879,0.05465,538,1.7256
814,169.837,681.734,82.023,22.215,13.058,6.735,17.366,8.921,24.784,0.484,5.634,0.004493,0.05498,1623,3.5349
815,960.313,676.1,7.5052,24.812,6.585,5.255,6.745,5.551,5.069,0.202,-54.779,0.004749,0.05449,421,1.5206
816,3610.11,682.932,33.14,23.199,11.104,6.803,12.68,7.937,13.597,0.387,55.313,0.004053,0.05477,986,2.3569
817,2834.009,683.033,12.375,24.269,6.671,4.668,7.788,5.144,8.053,0.3,-89.057,0.005016,0.05464,431,1.2517
