       201     8.122906  -2.2743  5.80  8.58  0.006872285   1418.7013    108.6957     2.249     1.178  81.30    0.476  0.000      3.440
       202     5.542833  -1.8593  6.30 10.56  0.005274959   4038.1614    100.5286     1.711     1.011  87.80    0.409  0.000      3.183
       203     11.01736  -2.6052  5.42  7.92 -0.006657931   3218.2012    112.5021     2.170     1.600  68.05    0.263  0.000      3.487
       204     4.398643  -1.6083  4.36  7.92   0.01189495   2631.9985    101.1865     1.456     1.048 -19.79    0.280  0.000      2.350
       205     39.07921  -3.9799  5.77 10.56   0.01164484   2608.3965    134.0398     3.124     2.836  70.46    0.092  0.000      5.932
       206     39.99841  -4.0051  5.12  8.58  0.009699997   2143.0046    127.0650     3.093     2.837  24.96    0.083  0.000      4.944
       207     3.734052  -1.4305  5.93  6.60   0.00386317   1701.5769    104.7081     1.543     0.886  64.77    0.426  0.000      2.395
       208     7.484768  -2.1854  5.11  7.92  0.009781778   2059.0645    106.6583     1.917     1.363   5.68    0.289  0.000      3.421
       209     30.72685  -3.7188  5.52  8.58  0.004741027   1205.4003    124.9899     2.954     2.559 -16.78    0.134  0.000      4.957
       210     7.408176  -2.1743  7.79 10.56  0.006470708   2369.6648    104.8415     1.262     1.062 -25.32    0.159  0.000      4.320
       211      165.532  -5.5472  3.50  5.28    0.0083717   1524.2944    144.0353     3.577     3.423   3.50    0.043  0.040      4.184
       212     2.380778  -0.9418  4.65  7.92  0.006992716   4154.8535    108.1696     1.532     0.629 -72.51    0.589  0.000      1.998
       213     208.7141  -5.7989  3.67  5.28  0.006902802   1257.9142    178.2801     4.749     3.092 -89.11    0.349  0.029      4.525
       214     90.54115  -4.8921  3.89  5.94  0.007016072   2261.0222    142.3318     3.506     2.885  57.54    0.177  0.023      3.896
       215     25.77615  -3.5280  6.45 10.56  0.008034163   4181.5361    124.0224     2.553     1.968  61.85    0.229  0.000      4.966
       216     19.87597  -3.2458  4.71  5.94  0.003531577   1689.1841    125.1049     2.520     2.022  76.28    0.198  0.000      3.485
       217     6.719918  -2.0684  7.43  5.94 -0.005183398   3270.8123    114.2022     1.813     1.102 -63.73    0.392  0.000      3.987
       218     7.727279  -2.2201  7.14  7.92  0.002362593    902.9935    114.0852     1.768     1.028  60.08    0.419  0.000      4.007
       219     1.275942  -0.2646  6.66  7.26  0.003398852   1832.9618    104.2076     0.792     0.500  54.10    0.369  0.007      1.380
       220     23.41709  -3.4238  5.08  9.24   0.01173694   2616.4873    124.7521     2.973     2.062 -17.04    0.306  0.000      4.789
