NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
249,1755.0919,285.4759,16.28926,23.9702,1.932,1.885,6.3,10.56,4.389,0.025,-83.07,0.008615568,0.08209155,43,0
250,275.7211,293.4164,21.85537,23.6511,2.882,1.916,5.11,9.9,4.835,0.335,43.72,0.0135844,0.08209155,66,0
251,701.4883,276.9934,4.144249,25.4564,1.089,0.797,7.08,9.9,2.829,0.268,-4,0.009740215,0.08209155,9,0
252,695.0938,321.9349,116.6612,21.8327,4.895,3.517,4.69,7.26,6.102,0.282,29.72,0.009845234,0.08209155,305,0
253,480.6242,297.6559,8.701665,24.651,1.988,1.509,6.24,9.24,3.762,0.241,-81.74,0.01215261,0.08209155,26,0
254,3588.3142,309.1364,26.45332,23.4438,2.443,2.267,5.54,8.58,4.334,0.072,35.9,0.006743322,0.08209155,82,0
255,1396.1636,297.0023,8.001301,24.7421,1.739,1.46,5.54,7.92,3.275,0.161,-24.57,0.009259464,0.08209155,29,0
256,2696.2173,290.5852,8.56211,24.6685,1.488,0.704,8.44,10.56,4.534,0.527,15.86,0.008328638,0.08209155,7,0
257,1471.1409,296.6969,6.247265,25.0108,1.203,1.112,6.85,5.94,3.173,0.075,-12.37,0.008064566,0.08209155,16,0
258,3991.1704,322.7425,52.00286,22.7099,3.185,2.968,5.2,7.92,5.281,0.068,36.42,0.009717304,0.08209155,152,0
259,2976.8472,380.8058,356.7926,20.619,6.192,5.442,4.13,6.6,6.925,0.121,-46.05,0.01113071,0.08209155,771,0.002
260,2859.1353,305.3495,10.50977,24.446,2.145,0.954,8.06,10.56,4.99,0.555,58.83,0.008292462,0.08209155,17,0
261,2296.2295,310.4858,18.19301,23.8502,2.054,1.91,6.6,7.92,4.698,0.07,16.52,0.008705148,0.08209155,48,0
262,2817.8823,304.1691,6.721059,24.9314,1.396,1.202,6.75,7.26,3.392,0.139,29.91,0.008702006,0.08209155,16,0
263,2727.3723,331.2954,50.02203,22.7521,2.99,2.903,5.12,7.92,4.669,0.029,-70.92,0.009997729,0.08209155,145,0
264,2604.7844,299.4633,5.721518,25.1062,1.891,0.584,7.98,10.56,4.205,0.691,9.17,0.008681919,0.08209155,8,0
