NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
1337,556.3162,1207.5763,12.06163,24.2965,1.64,1.3,7.35,10.56,5.367,0.208,20.28,0.01317598,0.07637031,26,0.001
1338,2287.9832,1193.3296,7.119365,24.8689,1.4,1.121,7.75,3.5,4.221,0.199,38.26,0.01388771,0.07637031,11,0
1339,639.3585,1188.2097,3.605785,25.6075,1.23,0.665,6.91,9.9,2.843,0.46,-37.49,0.01520869,0.07637031,7,0
1340,3623.5579,1201.6254,10.51256,24.4457,2.053,1.403,6.39,10.56,4.107,0.317,65.5,0.0112293,0.07637031,34,0
1341,332.9939,1204.187,9.678983,24.5354,2.067,1.474,5.3,7.92,3.431,0.287,58.02,0.01147153,0.07637031,38,0
1342,1374.4313,1196.7352,7.395966,24.8275,1.626,1.192,6.7,7.92,3.727,0.267,-22.92,0.01130553,0.07637031,20,0
1343,3750.615,1194.4664,8.898627,24.6267,1.63,1.154,7.18,9.24,4.587,0.292,4.25,0.01032336,0.07637031,16,0
1344,1396.7006,1219.7924,33.69761,23.181,2.835,2.584,4.29,6.6,4.011,0.089,89.96,0.01219023,0.07637031,121,0
1345,944.7661,1195.0859,3.327975,25.6945,1.411,0.909,4.59,9.24,2.511,0.356,-30.51,0.01064449,0.07637031,12,0
1346,2149.2109,1217.8573,36.49984,23.0943,2.755,2.545,5.05,8.58,4.334,0.076,49.16,0.01001485,0.07637031,109,0
1347,541.0994,1199.6344,10.98334,24.3982,2.06,1.233,6.94,10.56,5.215,0.402,-24.84,0.01228733,0.07637031,25,0
1348,1839.5895,1208.6884,15.0933,24.053,2.101,1.971,6.46,10.56,4.901,0.062,-84.3,0.01376493,0.07637031,46,0
1349,30.1564,1198.7844,7.656475,24.7899,1.313,1.075,7.76,10.56,4.312,0.181,-35.2,0.01625868,0.07637031,12,0
1350,4175.2363,1219.8335,52.83737,22.6926,4.872,2.369,4.85,8.58,5.59,0.514,10.96,0.009421753,0.07637031,174,0
1351,500.648,1205.0831,10.23715,24.4746,1.634,1.459,6.63,10.56,4.018,0.107,45.68,0.0114046,0.07637031,30,0
1352,270.212,1210.3815,13.30058,24.1903,2.374,1.62,6.02,9.24,4.075,0.318,-37.17,0.01174949,0.07637031,46,0
1353,412.1871,1215.3704,15.73181,24.0081,2.017,1.827,6.39,9.24,4.651,0.094,41.5,0.01088786,0.07637031,46,0
1354,1502.532,1209.1403,12.31934,24.2735,1.855,1.646,6.69,9.9,4.389,0.113,-81.47,0.01458464,0.07637031,34,0
1355,375.0209,1201.2777,2.486328,26.0111,1.198,0.438,7.94,9.24,2.406,0.634,-55.88,0.01106266,0.07637031,7,0
1356,3856.5759,1240.1847,60.02206,22.5542,3.926,3.15,4.93,8.58,5.66,0.198,36.87,0.01101383,0.07637031,191,0
1357,2027.8352,1204.4667,3.20664,25.7349,1.543,0.715,6.19,9.24,2.625,0.536,9.2,0.01054823,0.07637031,10,0
1358,1900.2633,1207.2007,4.685119,25.3232,1.262,0.884,6.24,10.56,2.609,0.3,-74.38,0.0137484,0.07637031,14,0
1359,2980.3757,1217.4977,13.41381,24.1811,2.044,1.927,5.01,7.92,3.853,0.057,76.97,0.01041827,0.07637031,49,0
1360,232.2135,1220.5638,13.84214,24.147,2.276,1.804,6.89,10.56,5.16,0.207,-35.16,0.01115293,0.07637031,39,0
1361,2287.5547,1209.7997,10.70737,24.4258,1.53,1.37,7.49,10.56,4.897,0.105,-29.71,0.01271706,0.07637031,20,0
