OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
5080,341.078,3004.369,41.729,22.949,11.952,5.023,15.165,6.008,20.281,0.58,-10.81,0.007391,0.04993,827,1.9809
5081,312.622,3050.533,26.544,23.44,9.087,6.975,10.76,8.019,13.622,0.232,-33.921,0.007611,0.05021,850,1.8941
5082,341.02,3018.477,11.166,24.38,7.066,3.603,7.691,3.873,9.629,0.49,-19.909,0.007391,0.04992,299,1.3356
5083,2949.27,3001.214,7.7033,24.783,5.748,4.251,5.889,4.676,7.226,0.26,46.968,0.006429,0.05026,268,1.1865
5084,1501.306,3011.404,2.1459,26.171,3.09,2.449,3.36,2.616,3.182,0.208,13.775,0.006192,0.05041,108,0.64645
5085,1833.848,3030.71,39.823,23,5.794,5.071,8.051,7.185,20.799,0.125,-26.153,0.008352,0.04992,660,1.7147
5086,384.679,3035.168,2.9774,25.815,3.947,2.475,4.059,2.698,4.079,0.373,-23.203,0.00713,0.04981,133,0.78327
5087,3843.14,3052.052,17.842,23.871,4.324,3.842,5.763,4.63,13.795,0.112,-41.14,0.007447,0.05011,320,1.2019
5088,3867.388,3062.554,24.05,23.547,10.433,6.154,11.058,6.577,13.005,0.41,-81.854,0.007545,0.05019,779,1.7996
5089,2448.092,3061.789,5.8947,25.074,6.239,3.916,6.311,4.152,5.415,0.372,9.752,0.008651,0.05038,294,1.3312
5090,2036.039,3072.142,13.012,24.214,9.841,5.434,10.004,5.259,9.118,0.448,20.625,0.006059,0.05064,480,1.3402
5091,1162.8,3082.875,4.2758,25.422,3.106,2.646,3.694,2.984,5.614,0.148,0.922,0.007379,0.05058,130,0.59384
5092,3452.063,3159.91,109.35,21.903,13.63,8.23,17.408,10.844,34.161,0.396,34.894,0.009622,0.05087,1837,2.8174
5093,3430.401,3191.418,19.123,23.796,16.344,6.036,15.7,6.21,10.567,0.631,-60.544,0.008775,0.05102,786,2.0883
5094,3935.356,3104.067,13.819,24.149,7.191,4.166,8.167,4.812,10.344,0.421,-60.363,0.007048,0.04987,402,1.4026
5095,2900,3111.634,5.9007,25.073,5.6,4.266,5.868,4.66,5.451,0.238,13.291,0.006191,0.04958,297,1.1833
5096,2653.04,3121.131,6.0193,25.051,5.985,3.094,6.122,3.292,6.005,0.483,-48.489,0.007875,0.04997,235,1.0272
5097,1239.645,3165.659,40.161,22.99,6.673,5.912,8.708,7.855,20.776,0.114,7.834,0.007721,0.05037,702,1.8622
5098,3581.964,3135.452,6.3266,24.997,8.576,3.105,8.798,3.352,5.826,0.638,57.477,0.007127,0.05063,290,1.0836
5099,3627.223,3164.223,3.3097,25.701,6.637,2.705,6.604,2.665,3.791,0.593,-12.716,0.007083,0.05051,187,0.79419
5100,1480.517,3147.093,12.175,24.286,7.736,5.293,8.029,5.64,9.091,0.316,-57.221,0.007148,0.05014,415,1.3354
5101,3406.197,3178.406,4.9859,25.256,4.916,3.196,5.182,3.241,5.665,0.35,1.844,0.008603,0.05091,184,0.96677
5102,412.445,3147.523,5.5118,25.147,4.905,4.011,5.144,4.09,5.822,0.182,-38.476,0.007803,0.04986,211,1.085
5103,3175.738,3184.606,2.683,25.928,3.79,3.025,3.926,3.209,3.373,0.202,85.515,0.009256,0.0498,153,0.81602
5104,1728.463,3165.2,11.693,24.33,6.684,5.229,7.391,5.634,9.084,0.218,4.922,0.006878,0.05056,389,1.5047
