OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
81,3901.976,176.135,23.867,23.556,7.935,5.455,9.159,6.23,12.752,0.313,-0.185,0.004685,0.05497,628,1.6589
82,1766.214,79.495,5.8258,25.087,5.282,3.49,5.419,3.603,5.533,0.339,-86.38,0.004086,0.05521,217,1.0747
83,997.162,13.447,301.83,20.801,12.947,7.563,21.344,10.761,61.044,0.416,15.79,0.007023,0.0541,2651,3.73
84,977.277,41.368,19.689,23.764,8.251,5.563,8.948,5.824,10.99,0.326,29.289,0.007068,0.05428,597,1.5332
85,2574.185,176.177,4.9779,25.257,7.821,3.327,7.46,3.263,4.704,0.575,-32.486,0.005697,0.05436,229,0.92974
86,499.347,179.072,6.6624,24.941,6.972,3.262,7.299,3.352,5.613,0.532,71.707,0.005387,0.05529,276,1.0293
87,2990.332,174.859,15.232,24.043,6.742,4.91,7.096,5.321,9.692,0.272,-31.25,0.004154,0.05391,451,1.6389
88,1204.622,180.166,6.3264,24.997,6.441,3.008,6.696,3.074,5.889,0.533,13.127,0.004757,0.05504,231,0.94264
89,47.385,193.023,21.556,23.666,10.002,4.192,11.38,4.919,12.051,0.581,42.188,0.005235,0.05483,565,1.56
90,3262.406,194.312,5.2489,25.2,5.485,3.202,5.605,3.305,5.344,0.416,-51.342,0.005691,0.055,186,0.84224
91,1781.432,103.46,37.842,23.055,7.088,6.122,8.767,7.371,17.538,0.136,-78,0.003799,0.05538,750,1.9896
92,3985.759,9.294,36.983,23.08,13.724,5.265,14.483,6.512,17.15,0.616,-27.48,0.006332,0.05527,753,1.8943
93,3049.84,200.302,6.1868,25.021,5.596,4.115,5.615,4.342,5.585,0.265,45.127,0.003824,0.05377,253,1.0249
94,1532.268,212.248,10.299,24.468,6.398,4.291,6.826,4.763,7.541,0.329,-42.279,0.007106,0.05485,349,1.3348
95,4142.24,27.858,14.26,24.115,11.016,5.822,11.108,5.829,8.319,0.471,-10.159,0.003968,0.05482,587,1.3296
96,2737.334,226.435,13.918,24.141,10.663,5.21,11.058,5.126,8.431,0.511,31.156,0.004574,0.05446,545,1.4207
97,2108.613,224.55,15.984,23.991,12.346,6.185,12.337,6.524,8.177,0.499,73.632,0.004666,0.05483,775,1.825
98,556.103,119.145,61.999,22.519,12.455,5.93,13.216,7.858,23.179,0.524,46.672,0.006205,0.05511,1121,2.4634
99,3767.241,233.102,9.9682,24.503,5.37,4.158,5.798,4.717,7.759,0.226,12.76,0.004105,0.05506,300,1.2008
100,560.422,241.7,5.6221,25.125,4.216,2.63,4.521,3.026,6.134,0.376,70.812,0.005444,0.05452,157,0.82297
101,3503.107,228.718,11.814,24.319,10.721,4.477,10.874,4.743,7.92,0.582,-13.614,0.003129,0.0548,424,1.4921
102,1373.642,257.034,7.749,24.777,7.262,4.975,7.284,5.029,5.422,0.315,-51.925,0.004893,0.05519,422,1.4116
103,1207.512,50.315,54.959,22.65,9.705,7.531,11.307,9.193,20.526,0.224,77.267,0.005848,0.05449,1188,2.124
104,537.945,47.326,7.8526,24.762,4.427,2.684,4.917,3.171,7.58,0.394,-35.728,0.006741,0.0552,184,0.966
105,2695.134,5.379,3.6757,25.587,4.172,2.587,4.383,2.579,4.56,0.38,8.067,0.005024,0.05424,128,0.64886
106,163.633,139.019,34.394,23.159,21.753,5.197,22.112,5.631,14.098,0.761,-72.062,0.00581,0.05502,1125,2.4369
107,1060.019,71.53,9.7285,24.53,8.425,3.882,8.814,4.057,7.109,0.539,-75.383,0.005863,0.05406,367,1.2162
108,2709.143,266.482,10.592,24.438,6.29,4.238,6.99,4.507,8.35,0.326,-10.376,0.004951,0.05468,306,1.1048
109,2721.455,257.907,2.2623,26.114,5.639,1.805,5.489,1.948,3.207,0.68,39.501,0.004621,0.05464,104,0.62415
110,905.251,17.32,10.292,24.469,7.918,5.735,8.082,5.696,6.926,0.276,50.164,0.005346,0.05394,450,1.3627
111,3164.171,84.436,8.0843,24.731,7.989,3.788,8.666,3.755,6.498,0.526,24.667,0.006486,0.05452,306,1.1178
112,1148.672,257.136,13.201,24.198,7.784,3.892,8.023,4.409,9.444,0.5,54.57,0.006369,0.05521,352,1.2593
113,1146.32,238.509,12.277,24.277,6.087,4.349,6.121,4.97,9.092,0.285,-80.082,0.006466,0.05515,325,1.2533
114,3369.288,134.932,22.844,23.603,6.875,5.72,7.861,6.361,12.659,0.168,26.197,0.005773,0.05411,581,1.7272
115,1431.507,249.468,8.7738,24.642,5.606,4.615,5.966,5.094,6.833,0.177,-7.861,0.005559,0.05483,304,1.2276
116,1244.236,281.244,18.345,23.841,8.026,4.912,9.098,5.583,10.588,0.388,35.029,0.004723,0.05519,543,1.4054
117,3112.313,199.575,35.824,23.115,8.283,6.017,10.033,6.987,16.767,0.274,-64.254,0.003526,0.05504,769,1.9246
118,3102.707,235.974,13.033,24.212,9.774,4.581,10.028,4.78,8.412,0.531,68.657,0.00369,0.05503,460,1.4936
119,3118.012,235.446,12.531,24.255,10.912,3.88,12.106,4.217,7.862,0.644,63.715,0.003758,0.05504,486,1.4181
120,2450.042,40.557,30.784,23.279,9.443,5.037,10.872,6.008,15.471,0.467,-45.599,0.005275,0.05514,678,1.8447
121,1114.309,284.813,3.4803,25.646,3.288,2.636,3.338,3.125,4.492,0.198,-70.003,0.005781,0.05492,117,0.78256
122,2676.439,254.96,4.6312,25.336,5.367,3.045,5.431,2.946,4.998,0.433,55.792,0.004585,0.05448,175,0.91195
123,2026.816,149.56,43.965,22.892,6.799,5.83,9.064,7.615,20.094,0.143,6.894,0.007386,0.05516,714,1.869
124,2861.505,305.162,12.735,24.238,6.336,5.323,6.678,5.76,8.519,0.16,41.32,0.007127,0.05488,434,1.5141
125,3987.773,50.505,42.396,22.932,9.718,6.746,11.89,7.857,17.412,0.306,38.995,0.005974,0.0549,1030,2.204
126,4167.249,311.179,8.8615,24.631,4.941,4.186,5.692,4.455,7.078,0.153,19.209,0.004085,0.05486,292,1.114
127,2873.245,159.885,23.283,23.582,8.329,6.261,9.148,7.243,12.115,0.248,0.365,0.00526,0.05471,690,1.6411
128,1284.115,168.561,4.0269,25.488,4.452,2.636,4.734,2.762,4.554,0.408,-48.304,0.005181,0.05523,160,0.83166
129,1614.723,330.012,13.233,24.196,6.668,6.06,6.966,6.449,8.456,0.091,52.888,0.005238,0.05483,461,1.4009
130,610.503,280.572,30.328,23.295,10.767,9.062,10.746,9.618,12.741,0.158,-80.582,0.004445,0.05471,1098,2.4362
131,2096.325,110.679,43.075,22.914,19.295,7.042,21.433,7.718,16.322,0.635,-5.794,0.007447,0.05505,1266,2.4989
132,2107.794,81.774,80.781,22.232,14.173,8.834,15.553,9.821,25.157,0.377,-42.622,0.007502,0.05498,1739,2.7597
133,3425.047,55.906,7.6899,24.785,7.347,2.865,8.341,2.888,6.704,0.61,48.574,0.006719,0.0543,258,1.1379
134,3424.344,70.531,17.789,23.875,8.943,4.248,9.366,4.722,11.264,0.525,57.844,0.006732,0.05418,442,1.3098
135,2586.852,67.89,6.8525,24.91,5.658,3.943,5.912,4.17,5.847,0.303,-36.92,0.005913,0.05393,270,1.1605
136,3467.35,92.067,14.85,24.071,10.456,6.319,10.411,6.432,8.359,0.396,-25.868,0.005387,0.05436,633,1.6072
137,1974.926,92.281,1.7838,26.372,2.414,1.609,2.75,2.002,2.988,0.334,12.255,0.006326,0.05478,68,0.51306
138,2400.3,231.064,65.552,22.459,25.577,9.745,25.399,10.095,19.491,0.619,72.594,0.006075,0.05515,2124,2.7359
139,1777.887,211.863,8.5294,24.673,6.881,3.005,7.513,3.239,7.397,0.563,-9.362,0.005414,0.05474,243,1.0536
140,2328.176,188.63,67.203,22.432,13.237,7.673,16.271,8.81,23.248,0.42,59.467,0.006508,0.05488,1398,2.7669
141,2335.646,155.537,28.375,23.368,11.168,6.836,12.225,7.396,12.314,0.388,35.84,0.006433,0.05495,1007,2.3098
142,2857.561,109.691,9.5857,24.546,7.541,5.067,7.603,5.228,6.688,0.328,18.213,0.004494,0.05456,407,1.4322
143,3797.374,187.577,95.896,22.045,9.028,7.326,12.58,10.3,30.023,0.188,-33.481,0.00419,0.05467,1480,2.5374
144,596.861,124.977,4.8701,25.281,6.096,2.636,6.769,2.787,4.691,0.568,29.861,0.006125,0.05442,217,0.93331
145,760.055,230.567,10.98,24.399,7.277,4.735,7.369,5.088,7.674,0.349,-81.899,0.006148,0.05488,392,1.2754
146,56.21,133.486,7.4957,24.813,5.309,2.877,6.024,3.197,6.898,0.458,-45.156,0.003741,0.05464,218,1.0567
147,48.887,100.342,24.722,23.517,16.54,9.127,16.742,9.107,10.06,0.448,-3.008,0.004055,0.05453,1220,2.2955
148,1453.437,188.557,8.7324,24.647,5.663,3.874,6.089,4.23,7.016,0.316,44.984,0.005527,0.05458,288,1.0626
149,2874.34,236.669,9.7668,24.526,5.82,5.191,6.24,5.463,7.121,0.108,62.112,0.006595,0.05469,364,1.3174
150,1347.95,287.67,51.577,22.719,6.974,5.127,9.67,6.961,22.592,0.265,-53.627,0.004919,0.05525,755,1.7098
151,1351.705,319.204,11.601,24.339,6.273,5.047,7.004,5.164,8.064,0.195,-3.555,0.005132,0.05518,397,1.291
152,3714.081,170.578,55.012,22.649,9.174,5.119,10.555,6.832,23.009,0.442,48.857,0.005836,0.05407,863,1.8033
153,2549.722,294.775,5.6325,25.123,5.396,3.058,5.569,3.126,5.54,0.433,-41.074,0.005914,0.05446,194,0.95874
154,4011.556,247.965,10.32,24.466,7.566,3.918,7.786,4.319,7.557,0.482,1.33,0.005703,0.05556,359,1.4201
155,1641.897,174.964,6.763,24.925,6.184,4.527,6.23,4.688,5.351,0.268,73.497,0.006517,0.05499,334,1.3208
156,2816.222,305.835,8.432,24.685,5.4,3.153,6.197,3.437,7.482,0.416,-38.651,0.006884,0.05475,232,0.94898
157,384.532,315.52,6.7097,24.933,5.18,3.793,5.342,4.004,6.109,0.268,10.145,0.005263,0.05463,235,1.1219
158,856.263,181.728,6.9539,24.894,7.505,4.752,7.336,5.023,5.396,0.367,35.931,0.005538,0.05436,324,1.0749
159,1467.928,261.44,14.547,24.093,10.838,5.493,11.119,5.695,8.814,0.493,19.318,0.006214,0.05468,540,1.4383
