OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,MAX_X,MAX_Y,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
2682,3935.775,2007.097,26.383,23.447,20.368,5.351,3966,2036,12.82,0.737,-52.662,0.007591,0.04987,1001,2.1258
2683,1913.902,1988.229,9.542,24.551,5.756,4.979,1924,2002,7.793,0.135,53.686,0.007585,0.04961,353,1.2485
2684,3364.654,1922.783,29.649,23.32,11.168,5.547,3379,1939,15.92,0.503,61.395,0.00652,0.04982,711,1.8379
2685,3279.592,2076.944,16.114,23.982,12.044,4.995,3291,2098,9.765,0.585,-86.185,0.006663,0.04991,641,1.8071
2686,2071.909,1914.077,5.7866,25.094,3.979,3.638,2079,1922,6.436,0.086,-50.337,0.007737,0.04978,175,0.89101
2687,3774.826,2060.63,2.7253,25.911,3.777,2.664,3781,2069,3.819,0.295,63.674,0.005862,0.0504,129,0.69234
2688,1911.563,1926.173,20.903,23.699,8.992,4.671,1925,1942,12.672,0.481,-63.74,0.009343,0.04984,590,1.682
2689,357.239,2082.611,27.451,23.404,16.684,6.329,390,2101,12.923,0.621,13.437,0.006605,0.04949,1052,2.3224
2690,1552.705,1936.562,15.539,24.021,12.509,5.597,1569,1959,8.893,0.553,51.894,0.008041,0.05083,730,1.8382
2691,605.331,1930.552,5.7262,25.105,5.124,4.047,614,1941,5.845,0.21,-54.646,0.006593,0.0505,230,0.80916
2692,2034.999,2002.215,20.928,23.698,10.346,5.684,2054,2017,11.841,0.451,-47.091,0.006585,0.05024,704,1.842
2693,2017.666,2027.677,13.911,24.142,11.206,7.985,2041,2048,8.186,0.287,-7.29,0.006111,0.05001,691,1.5705
2694,1156.416,2088.624,23.241,23.584,9.089,5.801,1174,2105,12.798,0.362,-39.017,0.007278,0.05025,726,1.8622
2695,2643.728,1999.181,4.4843,25.371,3.88,3.523,2650,2006,5.149,0.092,86.298,0.007956,0.05049,185,0.76052
2696,1523.02,1937.662,14.457,24.1,5.969,5.563,1537,1953,10.179,0.0679999999999999,-44.59,0.007418,0.05085,446,1.3618
2697,1503.994,1938.625,8.4575,24.682,5.302,4.752,1512,1949,7.379,0.104,-48.131,0.007176,0.05087,298,1.2981
2698,3256.84,1946.629,16.314,23.969,7.527,6.282,3272,1962,10.644,0.165,-50.353,0.006806,0.04992,538,1.8286
2699,2556.497,1948.189,12.819,24.23,7.731,3.547,2575,1957,9.622,0.541,7.192,0.007687,0.04993,394,1.1124
2700,3448.582,1963.792,23.303,23.581,13.196,8.975,3474,1986,11.234,0.32,-36.156,0.007183,0.05058,1026,2.1409
2701,2884.886,1960.07,140.7,21.629,19.906,10.589,2937,1992,36.827,0.468,-0.211,0.007231,0.0499,2808,2.9825
2702,2833.015,1948.819,30.125,23.303,19.434,6.897,2867,1967,13.318,0.645,-2.742,0.007443,0.05005,1191,2.2982
2703,174.318,1965.889,36.514,23.094,8.083,6.237,187,1990,18.588,0.228,-50.77,0.007073,0.05001,760,1.827
2704,191.652,1962.814,22.8,23.605,6.178,3.725,204,1980,15.665,0.397,68.022,0.007317,0.04997,386,1.4379
2705,183.899,1998.132,14.049,24.131,9.02,5.79,197,2016,9.475,0.358,-74.009,0.006768,0.04961,515,1.5944
2706,2221.994,1979.353,36.27,23.101,11.373,6.719,2245,2005,16.794,0.409,50.756,0.006536,0.04976,998,2.2349
2707,1534.68,1966.852,6.0674,25.042,4.877,3.289,1545,1974,6.249,0.326,34.056,0.007765,0.05072,220,0.90172
2708,1026.602,1953.791,25.619,23.479,7.966,5.966,1042,1973,14.12,0.251,85.148,0.006433,0.04995,711,1.7383
2709,1005.37,1974.14,8.7998,24.639,4.954,3.74,1014,1982,8.137,0.245,-55.656,0.006082,0.04963,255,1.0583
2710,584.727,1958.851,10.679,24.429,9.632,5.389,598,1976,7.801,0.441,78.673,0.006901,0.05074,454,1.6022
2711,3741.527,1984.778,23.157,23.588,11.583,4.423,3762,2004,13.355,0.618,-55.55,0.007001,0.05027,655,1.9132
2712,2949.635,1964.94,8.5439,24.671,9.18,3.979,2959,1986,6.661,0.567,-74.199,0.006703,0.04955,406,1.5127
2713,1841.189,1963.042,5.2784,25.194,4.298,3.416,1850,1972,5.899,0.205,-43.377,0.00722,0.04933,188,0.88806
2714,3638.608,1987.006,90.933,22.103,14.157,6.889,3671,2013,29.84,0.513,30.139,0.008595,0.05011,1734,2.7822
2715,3664.997,1982.449,3.7055,25.578,3.9,2.653,3673,1990,4.832,0.32,48.999,0.007977,0.04994,138,0.78291
2716,3374.654,1970.561,4.5582,25.353,5.221,3.664,3386,1978,4.565,0.298,13.661,0.005796,0.05015,245,0.91378
2717,1392.119,2019.625,64.839,22.47,8.047,6.802,1411,2035,26.647,0.155,6.9,0.007597,0.05034,1025,2.0886
2718,1372.898,2044.179,23.212,23.586,9.698,6.035,1397,2059,12.631,0.378,2.562,0.00745,0.05025,768,1.8489
2719,1365.873,2080.732,29.312,23.332,10.568,5.486,1381,2100,15.286,0.481,73.674,0.007018,0.04998,812,2.118
2720,1415.3,2087.482,20.107,23.742,16.726,5.674,1451,2099,10.84,0.661,-1.531,0.008125,0.04959,814,1.6695
