OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,MAX_X,MAX_Y,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
2833,2573.822,2094.312,28.832,23.35,7.932,4.144,2596,2107,16.612,0.478,6.215,0.006286,0.0506,559,1.8215
2834,1485.244,2108.335,22.826,23.604,12.453,6.372,1503,2132,11.89,0.488,68.835,0.007727,0.04977,843,2.036
2835,1708.354,1849.464,12.756,24.236,6.975,4.271,1719,1865,9.354,0.388,-59.972,0.007367,0.04989,409,1.4933
2836,1704.433,2104.705,6.6663,24.94,7.613,2.99,1713,2117,6.567,0.607,59.215,0.005898,0.04974,242,1.1126
2837,80.915,1851.753,19.338,23.784,7.956,4.553,95,1864,12.537,0.428,-4.166,0.007779,0.04975,485,1.3578
2838,3182.021,1854.634,15.164,24.048,8.347,4.461,3200,1871,10.606,0.466,19.04,0.006198,0.04987,437,1.3501
2839,1783.016,1865.4,4.2841,25.42,4.408,3.244,1791,1873,4.756,0.264,-74.232,0.00749,0.0502,193,0.94525
2840,1581.164,1872.194,12.046,24.298,6.826,4.611,1593,1885,8.84,0.324,-42.799,0.006945,0.05055,407,1.4477
2841,1457.226,1873.775,3.4221,25.664,4.293,3.272,1464,1882,4.197,0.238,55.766,0.006942,0.05021,151,0.64047
2842,768.235,1890.173,42.936,22.918,8.167,4.929,782,1915,21.079,0.396,-73,0.006542,0.05085,726,1.9049
2843,784.19,1919.005,19.714,23.763,6.308,4.576,794,1936,13.143,0.275,76.066,0.006566,0.05082,441,1.3832
2844,1668.354,2116.295,33.824,23.177,9.165,5.284,1684,2143,17.267,0.423,67.326,0.005851,0.04972,755,1.8862
2845,1641.483,2129.285,19.068,23.799,14.898,4.904,1660,2156,10.919,0.671,-56.412,0.005629,0.04971,686,1.9291
2846,309.953,1883.095,4.0455,25.483,3.822,3.606,316,1891,4.822,0.0570000000000001,65.682,0.007284,0.05028,155,0.7202
2847,1461.567,2109.618,4.9825,25.256,4.404,3.855,1469,2118,5.369,0.125,27.754,0.008213,0.05002,197,0.92352
2848,4159.962,2112.698,8.5927,24.665,7.431,3.768,4174,2122,7.439,0.493,29.562,0.005565,0.04986,305,1.2363
2849,18.766,2117.266,4.3927,25.393,5.326,2.586,30,2124,5.177,0.515,-14.386,0.006859,0.05011,174,0.79246
2850,3484.989,2134.172,315.66,20.752,21.973,11.419,3512,2203,62.268,0.48,88.473,0.007385,0.05078,3820,3.6356
2851,1287.028,2125.173,5.5248,25.144,5.564,3.098,1299,2132,5.587,0.443,4.197,0.00564,0.04983,227,0.94198
2852,3842.447,1895.573,22.522,23.618,10.477,4.888,3863,1914,12.756,0.533,-36.648,0.006196,0.05006,689,2.1216
2853,3959.356,2130.773,4.4243,25.385,4.268,3.398,3966,2141,4.809,0.204,83.892,0.006218,0.05027,194,1.0534
2854,2260.278,1907.537,25.263,23.494,8.884,4.915,2281,1927,14.714,0.447,41.533,0.005946,0.05011,599,1.6935
2855,2233.616,1929.068,35.873,23.113,12.086,8.763,2263,1953,15.63,0.275,16.171,0.006025,0.04984,1180,2.4328
2856,2244.559,1904.642,7.2872,24.844,5.401,2.47,2249,1918,7.65,0.543,81.012,0.006088,0.05002,188,0.94394
2857,2166.247,1894.459,6.6133,24.949,6.914,3.043,2178,1906,6.319,0.56,45.2,0.006994,0.0497,256,1.141
2858,4089.127,2108.392,13.291,24.191,8.864,4.822,4100,2128,9.364,0.456,-76.417,0.005807,0.05,454,1.6176
2859,3858.597,2113.304,16.035,23.987,9.331,5.854,3877,2127,10.041,0.373,-1.695,0.005849,0.04999,593,1.7436
2860,3079.997,1908.63,34.77,23.147,13.948,9.75,3107,1939,14.649,0.301,-45.191,0.005498,0.04942,1300,2.6571
2861,465.839,2114.147,12.561,24.252,7.209,4.79,477,2131,9.285,0.336,81.108,0.006927,0.05,408,1.5707
2862,1784.764,1902.518,9.1234,24.6,6.859,3.526,1798,1912,7.876,0.486,7.191,0.00732,0.05002,307,1.0942
2863,1953.612,1911.491,16.781,23.938,6.95,4.508,1965,1926,11.806,0.351,38.599,0.007422,0.05062,407,1.3465
2864,1941.688,1928.409,21.397,23.674,10.256,4.402,1959,1946,12.791,0.571,51.315,0.007376,0.05036,602,1.7771
2865,1963.765,1917.248,5.1157,25.228,4.065,1.882,1969,1923,6.944,0.537,-50.874,0.007345,0.0506,105,0.73423
2866,179.986,1922.619,14.404,24.104,6.762,3.136,196,1935,11.405,0.536,37.032,0.005611,0.04995,331,1.303
2867,188.021,1910.454,18.184,23.851,5.603,5.062,201,1928,12.535,0.097,15.156,0.005748,0.04994,429,1.4343
2868,3583.872,1913.468,8.1177,24.726,5.893,4.035,3591,1928,7.288,0.315,79.133,0.008679,0.04987,275,0.9744
2869,2071.854,1913.614,5.1216,25.226,4.019,2.691,2079,1920,6.101,0.33,-48.531,0.007519,0.05014,147,0.85893
2870,3617.74,1929.358,22.589,23.615,8.457,6.719,3637,1944,12.855,0.205,-13.014,0.008535,0.04968,674,2.0539
2871,4195.22,1924.392,4.0341,25.486,3.471,2.765,4200,1931,5.257,0.203,77.545,0.005242,0.05011,138,0.77395
2872,357.694,1933.664,4.8166,25.293,4.996,3.363,369,1943,5.162,0.327,-33.152,0.007747,0.0501,201,0.98089
2873,1326.087,1934.106,141.12,21.626,10.986,9.296,1356,1971,39.77,0.154,76.827,0.006083,0.04946,2121,3.3585
2874,633.013,1914.441,6.4693,24.973,8.57,2.871,650,1925,6.102,0.665,34.329,0.006036,0.05002,262,1.0301
2875,1482.095,1920.374,7.7882,24.771,9.653,4.573,1501,1930,6.182,0.526,-20.562,0.006896,0.05053,374,1.4371
2876,2675.227,2197.382,237.68,21.06,11.843,8.995,2706,2234,55.163,0.24,-26.723,0.005739,0.05032,2637,3.248
2877,2640.936,2168.529,12.888,24.225,6.24,4.009,2654,2178,10.15,0.358,60.356,0.005688,0.05048,341,1.167
2878,2703.656,2150.707,17.214,23.91,13.129,4.004,2716,2178,11.144,0.695,-74.381,0.005942,0.05007,528,1.5749
2879,2681.37,2225.048,4.2992,25.417,4.321,3.841,2690,2234,5.046,0.111,2.932,0.005864,0.0501,170,0.76075
2880,1578.592,1958.065,39,23.022,13.932,8.179,1604,1976,16.482,0.413,24.768,0.007606,0.0509,1194,2.2657
2881,1532.924,1934.412,23.503,23.572,13.317,6.495,1562,1953,11.734,0.512,-17.395,0.007153,0.05098,898,2.0511
2882,1504.12,1938.175,8.6933,24.652,5.665,4.727,1512,1949,7.332,0.166,-61.757,0.007115,0.05084,312,1.1968
2883,3841.051,1948.552,19.554,23.772,13.664,7.032,3867,1966,11.374,0.485,43.423,0.005583,0.04985,674,1.8445
2884,2967.139,1937.642,5.4333,25.162,6.102,3.184,2974,1949,5.624,0.478,-85.454,0.006711,0.04879,224,1.0724
2885,3256.807,1946.64,16.659,23.946,7.546,6.29,3272,1962,10.721,0.166,-49.697,0.006186,0.04941,543,1.7749
2886,2884.255,1959.966,139.18,21.641,19.905,10.753,2937,1992,36.952,0.46,-0.663,0.00622,0.04914,2642,3.9038
2887,2894.438,1965.257,3.6044,25.608,3.642,3.176,2903,1974,4.78,0.128,-45.488,0.006222,0.04908,130,0.65366
2888,2837.532,1948.818,29.125,23.339,15.309,7.106,2867,1967,13.535,0.536,-4.586,0.006146,0.04929,1059,2.5547
2889,1082.456,1949.108,7.9801,24.745,6.569,4.87,1096,1964,7.014,0.259,67.015,0.006364,0.04968,313,1.1719
2890,2526.719,1957.57,10.161,24.483,7.544,6.371,2541,1972,6.985,0.155,46.601,0.008382,0.04991,506,1.3909
2891,5.611,1959.783,6.0384,25.048,7.01,2.417,17,1972,6.788,0.655,-59.945,0.005792,0.05088,175,0.9113
2892,1841.148,1963.103,5.1928,25.212,4.202,3.417,1850,1972,5.807,0.187,-47.175,0.007245,0.04983,182,0.88176
2893,1026.614,1954.298,24.561,23.524,7.472,5.973,1042,1973,13.847,0.201,85.919,0.00646,0.04915,667,1.8843
2894,1005.492,1974.108,8.4267,24.686,5.038,3.112,1014,1982,8.288,0.382,-61.809,0.006576,0.04915,217,0.93187
2895,632.089,1951.89,4.6317,25.336,4.302,2.635,639,1961,5.444,0.387,-75.48,0.006246,0.05019,162,0.84916
2896,4188.957,1978.928,13.188,24.2,9.43,5.635,4200,1997,8.729,0.402,-77.508,0.005638,0.05015,528,1.5795
2897,2949.336,1965.767,8.2756,24.705,8.594,4.056,2959,1986,6.621,0.528,-75.245,0.00677,0.04886,379,1.5449
2898,2796.521,1985.435,18.583,23.827,9.548,8.963,2815,2003,10.558,0.0610000000000001,20.036,0.006148,0.04915,731,1.7502
2899,3844.118,1982.301,12.433,24.264,9.341,4.926,3859,2003,8.341,0.473,-62.863,0.005446,0.04986,513,1.5473
2900,1862.441,2248.912,175.9,21.387,15.625,10.335,1900,2275,42.693,0.339,-6.808,0.006818,0.05048,2927,3.558
2901,1894.833,2129.895,103.45,21.963,12.022,7.097,1924,2160,32.814,0.41,-41.794,0.006123,0.04974,1753,3.0961
2902,1897.192,2172.756,88.753,22.13,14.299,6.536,1919,2208,29.649,0.543,-60.316,0.006584,0.05027,1620,2.8865
2903,1858.234,2124.121,39.609,23.006,10.437,6.303,1875,2155,18.443,0.396,76.638,0.005964,0.04959,935,2.2813
