NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
3835,990.8517,3446.8149,3.162156,25.75,1.144,0.507,7.63,9.9,3.271,0.557,38.52,0.001590319,0.0746484,6,0
3836,117.0381,3468.1902,2.53244,25.9912,1.367,0.717,5.16,7.92,2.127,0.475,-25.23,0.002223416,0.0746484,8,0.002
3837,1284.3884,3418.5808,7.963521,24.7472,1.761,1.297,5.54,7.92,3.109,0.263,53.1,0.00257176,0.0746484,26,0
3838,2741.8005,3415.4766,13.61591,24.1649,1.923,1.808,6.6,8.58,3.939,0.06,-89.95,0.003738143,0.0746484,43,0
3839,638.5968,3417.4573,14.76841,24.0767,1.899,1.309,7.62,10.56,6.603,0.31,-81.79,0.005739714,0.0746484,21,0
3840,970.7366,3409.2468,80.24224,22.239,3.693,3.438,5.27,10.56,5.925,0.069,-50.1,0.00142066,0.0746484,217,0
3841,2385.967,3407.8376,47.55837,22.8069,2.888,2.712,4.25,6.6,3.803,0.061,-68,0.001787974,0.0746484,143,0.001
3842,2635.7654,3477.0579,6.758295,24.9254,1.808,0.594,8.15,10.56,4.255,0.671,-12.52,0.006837197,0.0746484,10,0
3843,672.4419,3408.2678,11.20694,24.3763,1.664,1.327,7.86,10.56,5.933,0.202,21.89,0.002606632,0.0746484,21,0
3844,636.9072,3407.5056,17.27433,23.9065,1.745,1.395,8.27,10.56,6.792,0.2,-45.29,0.00578641,0.0746484,24,0
3845,1085.0205,3402.3674,42.08279,22.9397,4.427,2.702,5.42,6.6,6.776,0.39,-23.88,0.001636663,0.0746484,154,0
3846,2726.4727,3480.2974,15.10433,24.0522,2.19,1.52,7.67,10.56,6.5,0.306,20.84,0.007234233,0.0746484,26,0
3847,741.4446,3406.1106,5.164742,25.2174,1.307,0.614,8.56,10.56,3.986,0.53,17.78,0.001662932,0.0746484,6,0.001
3848,2618.0076,3394.8691,47.90897,22.799,3.528,2.855,5.05,9.24,5.222,0.191,3.84,0.004505403,0.0746484,151,0
3849,1735.7677,3457.2388,6.469673,24.9728,1.968,1.111,5.84,9.24,3.547,0.436,2.19,0.0007645196,0.0746484,18,0
3850,1048.3784,3183.3425,8.299153,24.7024,1.448,0.842,8.43,10.56,4.8,0.418,72.65,0.0002513021,0.0746484,13,0
3851,1962.1759,3182.0059,6.453101,24.9756,1.714,1.238,5.98,8.58,3.132,0.278,78.4,0.002989501,0.0746484,24,0
3852,2035.1791,3179.9375,7.199755,24.8567,1.595,1.48,6.63,9.24,4.117,0.072,24.48,0.003379136,0.0746484,15,0.001
3853,1373.7544,3181.4136,5.011336,25.2501,1.037,0.807,7.77,10.56,3.402,0.222,-61.93,0.001855681,0.0746484,9,0.001
3854,2289.1245,3180.2849,4.946564,25.2642,0.947,0.685,8.8,7.26,3.73,0.276,-68.6,0.001739886,0.0746484,8,0
3855,901.2399,3179.7319,8.794425,24.6395,1.374,1.001,7.88,10.56,4.512,0.272,40.95,0.002133855,0.0746484,12,0
3856,903.1071,3167.5225,58.17077,22.5882,3.634,3.275,5.06,7.26,5.255,0.099,18.05,0.002201367,0.0746484,180,0
3857,771.0983,3176.1108,36.07582,23.107,2.768,2.46,5.7,10.56,4.893,0.111,-9.59,0.001256153,0.0746484,105,0
3858,3242.4795,3177.3162,10.99682,24.3968,1.657,1.654,6.54,10.56,4.18,0.002,-68.07,0.00227891,0.0746484,31,0
3859,3037.7188,3176.5327,11.16121,24.3807,1.73,1.29,7.07,10.56,4.561,0.254,63.49,0.002174865,0.0746484,26,0
3860,1047.8242,3171.9524,26.45394,23.4438,2.582,2.222,5.84,8.58,4.779,0.139,27.27,0.0001231752,0.0746484,79,0
3861,758.2019,3175.1018,10.6632,24.4303,1.641,1.269,6.97,10.56,4.561,0.227,32.35,0.001103246,0.0746484,21,0
3862,2097.8848,3155.48,93.51803,22.0728,5.667,3.218,5.86,10.56,9.342,0.432,-52.48,0.003723487,0.0746484,259,0
3863,597.7436,3155.2236,60.51599,22.5453,4.774,2.848,5.88,10.56,7.559,0.403,51.33,0.001611186,0.0746484,162,0
3864,601.4377,3145.4871,29.04667,23.3423,2.578,2.259,5.99,8.58,5.057,0.124,0.03,0.002285519,0.0746484,80,0
3865,188.5191,3158.5127,41.89722,22.9445,3.028,2.711,4.92,9.24,4.473,0.105,7.51,0.001640095,0.0746484,135,0
3866,13.041,3112.0066,5.763205,25.0983,1.588,1.16,5.99,8.58,3.052,0.27,-78.79,0.0005534264,0.0746484,18,0
3867,423.7512,3112.0305,6.402725,24.9841,1.681,0.944,7.46,10.56,3.909,0.439,-39.96,0.0002772562,0.0746484,13,0
3868,3895.1938,3941.1978,1.84332,26.336,1,0.345,7.62,10.56,1.984,0.655,-45.68,0.003287145,0.0746484,4,0
3869,3189.2507,3943.2937,4.677991,25.3249,0.937,0.64,8.52,10.56,3.697,0.317,-7.64,0.001130617,0.0746484,5,0
3870,3402.8445,3276.262,2.662166,25.9369,1.051,0.504,7.18,6.6,2.579,0.52,67.6,0.003227934,0.0746484,6,0
3871,3903.9548,3269.8577,4.052138,25.4808,0.939,0.753,7.52,10.56,3.114,0.199,-87.09,0.001626174,0.0746484,7,0
3872,3485.7156,3283.5825,4.741729,25.3102,1.994,0.943,6.55,8.58,3.208,0.527,71.01,0.002731058,0.0746484,10,0
3873,3731.5049,3262.5173,9.897252,24.5112,1.533,1.057,7.83,10.56,4.599,0.31,89.55,0.002424463,0.0746484,17,0
3874,715.5749,3266.21,63.23269,22.4976,3.222,2.882,5.75,10.56,5.418,0.106,-41.72,0.002221063,0.0746484,155,0
3875,3507.1433,3267.4395,2.152941,26.1674,1.263,0.449,7.3,8.58,2.168,0.644,-66.48,0.002566399,0.0746484,5,0
3876,3261.2087,3098.1982,2.753089,25.9004,0.996,0.347,8.99,10.56,2.758,0.651,-44.36,0.001897587,0.0746484,4,0
3877,3936.4795,3102.7654,9.948202,24.5056,1.692,1.534,7.06,10.56,4.119,0.093,-39.22,0.00213939,0.0746484,26,0
3878,2596.7097,3117.0586,10.41128,24.4562,2.318,1.062,7.56,10.56,4.902,0.542,20.24,0.003745058,0.0746484,21,0
3879,1170.1316,4070.3706,3.886658,25.5261,0.931,0.679,8.3,10.56,2.995,0.271,-68.18,0.001490778,0.0746484,6,0
3880,2564.2241,4073.9727,22.51867,23.6186,2.699,2.1,5.55,7.92,4.467,0.222,-76.23,0.003387426,0.0746484,81,0
3881,782.7867,3100.8748,4.485983,25.3704,1.611,0.89,7,7.92,3.207,0.448,49.31,0.001349061,0.0746484,11,0
3882,1114.4528,4066.0134,36.32536,23.0995,2.586,2.481,6.23,10.56,5.222,0.041,44.49,0.003011372,0.0746484,96,0
3883,226.6159,4069.8804,52.60454,22.6974,3.423,3.077,5.36,9.9,5.589,0.101,74.32,0.001510567,0.0746484,164,0
3884,236.1507,4088.9839,7.134444,24.8666,1.347,0.885,7.84,8.58,4.287,0.343,-0.57,0.0002683493,0.0746484,11,0
3885,1155.4111,4050.2056,2.199661,26.1441,0.747,0.452,7.97,7.26,2.255,0.395,70.91,0.00250531,0.0746484,4,0
3886,2899.9351,4074.2939,242.8,21.0369,6.329,4.389,4.73,7.92,6.932,0.306,-24.86,0.002166152,0.0746484,576,0.001
3887,2846.145,4072.877,14.27842,24.1133,2,1.407,7.15,8.58,5.288,0.297,-56.3,0.004075018,0.0746484,33,0
3888,596.2613,4038.9182,25.01005,23.5047,2.557,2.208,5.44,9.24,4.152,0.137,32.56,0.001727082,0.0746484,82,0
3889,3155.707,4055.3279,4.963459,25.2605,0.976,0.875,8.05,10.56,4.005,0.104,42.68,0.0003968724,0.0746484,5,0.005
3890,1908.052,4091.4304,3.42517,25.6633,1.445,0.764,6.11,6.6,2.376,0.472,-84.99,0.0002766664,0.0746484,8,0.001
3891,3018.5364,4037.9062,6.954481,24.8943,1.599,1,7.41,10.56,3.809,0.375,-29.03,0.001385197,0.0746484,16,0
3892,2398.365,3883.0913,5.61176,25.1273,1.3,1.031,7.71,9.9,3.251,0.206,-53.78,0.002442103,0.0746484,14,0.001
3893,557.4344,3877.8206,7.901421,24.7557,1.915,1.34,6.29,6.6,3.518,0.3,-56.33,0.001569737,0.0746484,26,0
3894,2551.3684,3884.9519,4.007235,25.4929,1.215,0.482,8.71,10.56,3.169,0.603,89.38,0.001449191,0.0746484,6,0
3895,1741.3386,3878.4392,20.48795,23.7213,2.238,2.156,5.87,9.24,4.305,0.036,-12.06,0.001591434,0.0746484,70,0
3896,3217.2034,3885.4434,16.66325,23.9456,1.616,1.511,7.8,10.56,6.163,0.065,-61.51,0.0009840144,0.0746484,28,0
3897,3613.1184,3741.7861,11.55139,24.3434,1.641,1.075,7.96,10.56,5.909,0.345,-30.21,0.001587446,0.0746484,16,0
