NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
1814,1882.2179,2709.3132,5.482792,25.1525,1.704,0.726,7.41,10.56,3.573,0.574,-42.24,0.0003716414,0.08097551,11,0
1815,3064.5913,2712.5442,13.31395,24.1892,1.553,1.419,7.44,10.56,4.735,0.086,3.2,0.0004102959,0.08097551,31,0
1816,783.1495,2720.3262,11.37632,24.36,1.819,1.569,6.33,10.56,3.815,0.137,31.3,0.0003419028,0.08097551,33,0
1817,1536.0984,2735.3357,35.59117,23.1216,2.827,2.699,6.42,10.56,6.353,0.045,24.62,0.001503763,0.08097551,96,0
1818,1352.2871,2732.9448,35.09132,23.137,3.567,2.665,5.59,8.58,5.952,0.253,9.41,0.0001483942,0.08097551,116,0
1819,3160.8557,2711.1345,4.37323,25.398,0.842,0.686,7.99,10.56,3.258,0.186,46.29,7.065509e-05,0.08097551,5,0
1820,3053.8623,2728.9399,25.36118,23.4896,2.415,2.013,7.11,10.56,6.387,0.166,-23.8,0.0007180619,0.08097551,62,0
1821,131.2487,2735.9456,30.51673,23.2887,3.445,2.278,6.46,10.56,6.769,0.339,-21.76,0.0003666382,0.08097551,83,0
1822,4050.1272,2733.5981,20.45458,23.723,2.236,2.144,5.97,7.92,4.349,0.041,-42.07,0.0004628552,0.08097551,62,0
1823,2313.457,2774.5371,129.935,21.7157,4.588,3.957,5.14,7.26,6.472,0.137,84.01,0.0002896923,0.08097551,343,0.001
1824,962.6829,2720.6514,6.40828,24.9831,1.152,0.959,7.51,10.56,3.616,0.168,-16.31,-7.504746e-05,0.08097551,11,0
1825,948.7697,2722.563,6.331097,24.9963,1.762,0.839,7.8,5.94,4.532,0.524,26.33,-6.159677e-05,0.08097551,9,0
1826,2387.8079,2720.6917,3.928463,25.5144,1.223,0.64,7.19,6.6,2.965,0.476,36.61,0.0002041911,0.08097551,8,0
1827,3041.2051,2890.3306,2099.137,18.6949,9.004,8.873,3.5,4.62,7.911,0.015,-10.98,0.0048012,0.08097551,2765,0.03
1828,1677.9366,2760.822,6.438226,24.9781,1.316,1.279,6.61,7.26,3.136,0.029,-0.92,0.0007045495,0.08097551,19,0
1829,3907.3198,2738.6287,14.70759,24.0811,1.952,1.78,6.69,10.56,4.537,0.088,26.53,0.0002519995,0.08097551,42,0
1830,903.152,2743.4382,19.2799,23.7872,2.188,2.168,5.75,8.58,4.069,0.009,-21.97,0.0002914271,0.08097551,60,0
1831,705.5738,2729.5449,7.600642,24.7979,1.305,0.934,8.13,10.56,4.251,0.284,39.34,0.001340485,0.08097551,11,0
1832,2177.1042,2732.9324,6.955641,24.8942,1.442,1.192,7.8,10.56,3.905,0.173,26.39,-6.634797e-05,0.08097551,11,0
1833,826.7852,2730.0586,3.802077,25.5499,1.06,0.652,7.69,5.94,2.943,0.385,-61.11,5.018892e-05,0.08097551,4,0.001
1834,115.515,2734.4399,7.364261,24.8322,1.223,0.951,8.4,6.6,4.443,0.223,-2.79,0.0005552029,0.08097551,8,0
1835,2309.2407,2743.9465,11.23933,24.3731,1.743,1.236,7.6,10.56,5.07,0.291,30.88,0.0007547095,0.08097551,20,0
1836,3471.0469,2756.0293,16.82746,23.935,2.168,1.974,5.98,9.9,4.612,0.089,-21.3,0.0005016818,0.08097551,49,0
1837,3451.4636,2798.2026,171.549,21.414,4.655,4.177,4.5,7.26,5.884,0.103,73.1,0.0006679117,0.08097551,396,0.001
1838,1376.7875,2743.5264,3.934644,25.5127,1.018,0.716,8.11,6.6,2.752,0.296,-88.49,-2.845821e-05,0.08097551,8,0
1839,854.2537,2941.6926,1462.105,19.0876,11.238,7.763,3.69,5.28,8.784,0.309,74.7,0.00246772,0.08097551,2468,0.029
1840,601.2211,2784.4919,63.1343,22.4993,3.246,2.843,7.33,10.56,10.577,0.124,86.19,0.02097799,0.08097551,107,0
1841,2594.4817,2756.7251,13.79774,24.1505,2.329,1.325,6.9,10.56,4.737,0.431,-15.59,-0.0003864294,0.08097551,32,0
1842,2854.0581,2770.6772,15.28725,24.0392,2.107,1.671,6.27,9.9,4.147,0.207,-68.83,0.0001250101,0.08097551,42,0
1843,1792.8224,2758.0208,13.83575,24.1475,2.346,1.164,7.44,10.56,5.375,0.504,-13.04,0.0003686721,0.08097551,26,0
1844,2564.6147,2763.7693,10.17898,24.4807,1.742,1.519,6.6,9.9,3.989,0.128,0.52,-0.0003594669,0.08097551,29,0
1845,3088.7542,2776.1033,20.79196,23.7053,2.224,1.821,6.78,9.24,5.605,0.181,-30.15,0.000689715,0.08097551,48,0
1846,376.6976,2765.3958,6.355981,24.992,1.563,1.423,5.98,8.58,3.204,0.09,-23.87,0.001629927,0.08097551,20,0
1847,1642.141,2781.1255,28.16654,23.3757,2.557,2.334,5.47,6.6,4.345,0.087,-45.99,0.002240208,0.08097551,84,0
1848,3505.6682,2805.3438,24.84554,23.5119,2.465,2.145,6.05,9.24,4.979,0.13,55.95,0.0003034974,0.08097551,66,0
1849,2959.5862,2765.0818,7.120812,24.8687,1.433,1.128,6.52,9.24,3.35,0.213,52.07,0.0004431006,0.08097551,17,0
1850,2471.6067,2805.0708,72.59249,22.3478,3.622,3.376,5.04,9.24,5.525,0.068,-76.09,-0.0003550088,0.08097551,196,0
1851,3309.6851,2772.1516,10.73215,24.4233,1.731,1.662,6.71,10.56,3.735,0.04,-6.96,-0.0004388287,0.08097551,32,0
1852,2039.0023,2789.835,30.05936,23.3051,2.608,2.304,6.04,7.92,4.895,0.117,-64,0.0007426477,0.08097551,84,0
1853,419.746,2768.8215,5.377979,25.1735,1.324,0.725,7.82,10.56,3.501,0.452,-11.72,0.002937447,0.08097551,11,0.001
1854,345.9493,2787.22,14.09906,24.127,2.024,1.677,6.28,8.58,4.064,0.171,50.54,0.001522593,0.08097551,41,0
1855,1615.3209,2782.9583,8.337452,24.6974,1.605,1.322,6.41,7.92,3.618,0.176,-77.67,0.00244281,0.08097551,23,0
1856,3810.8274,2790.1382,13.58958,24.167,1.911,1.796,6.77,9.24,4.768,0.06,-4.22,-0.0003633462,0.08097551,36,0
1857,1460.1979,2798.3838,18.95889,23.8055,2.385,2.331,5.49,9.9,4.911,0.022,86.87,0.001333102,0.08097551,58,0
1858,2709.2244,2793.5574,14.25131,24.1154,2.108,1.678,6.59,10.56,5.269,0.204,-86.14,0.000243475,0.08097551,28,0
1859,3427.3757,2803.6584,35.95292,23.1107,3.032,2.27,6.94,10.56,7.75,0.251,-60.38,0.001097374,0.08097551,81,0
1860,3124.6877,2808.1599,44.08409,22.8893,2.984,2.561,5.41,7.92,4.64,0.142,-48.76,0.0008467017,0.08097551,122,0
1861,2397.3223,2820.0022,59.05417,22.5719,2.993,2.884,4.58,5.94,4.201,0.036,57.44,0.001010528,0.08097551,155,0
1862,2701.4224,2788.9812,14.55765,24.0923,1.835,1.276,7.79,10.56,6.036,0.305,5.34,0.0002228505,0.08097551,20,0
1863,1224.849,2820.249,57.20773,22.6064,4.038,2.877,5.23,8.58,5.87,0.288,28.22,0.0001978185,0.08097551,167,0
1864,3610.6436,2800.5127,18.10329,23.8556,2.333,1.621,6.97,10.56,5.739,0.305,-15.87,0.0004173033,0.08097551,44,0
1865,1686.7219,2815.3604,23.19501,23.5865,2.504,2.384,5.46,6.6,4.539,0.048,-1.17,0.001305045,0.08097551,69,0
1866,3088.3716,2799.8101,3.362546,25.6833,1.561,0.61,6.62,9.9,2.396,0.609,-89.41,0.00152592,0.08097551,10,0
1867,3105.8301,2815.1167,32.79519,23.2105,2.914,2.511,7.51,10.56,9.528,0.138,-40.92,0.001570567,0.08097551,50,0
1868,2320.0994,2815.7302,20.53391,23.7188,2.577,1.918,6.45,10.56,5.385,0.256,80.28,0.0003444655,0.08097551,56,0
1869,3359.5269,2810.2478,17.01024,23.9232,2.004,1.878,6.22,10.56,4.325,0.063,-14.81,0.001957371,0.08097551,46,0
1870,3580.0117,2797.1956,2.603488,25.9611,0.94,0.464,7.06,3.96,2.408,0.507,38.62,0.0007946854,0.08097551,6,0
1871,3101.3982,2809.7986,21.14215,23.6871,2.209,1.571,7.56,10.56,7.401,0.289,15.37,0.001497242,0.08097551,26,0
