NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
2364,2909.1641,2089.9827,8.136492,24.7239,1.702,1.338,6.43,10.56,3.863,0.214,10.89,0.0001728562,0.07451751,24,0
2365,3957.4451,2094.72,8.430407,24.6854,1.738,1.263,7,10.56,4.163,0.273,74.81,-6.943758e-05,0.07451751,21,0
2366,3079.5339,2117.2981,59.90257,22.5564,3.117,2.829,4.22,6.6,3.872,0.093,24.67,0.0006090153,0.07451751,168,0.001
2367,127.0629,2090.4727,10.93483,24.403,1.767,1.518,6.59,10.56,4.077,0.141,11.43,0.002236773,0.07451751,31,0
2368,1324.7533,2089.0813,3.648742,25.5946,1.214,0.87,6.53,4.62,2.63,0.284,61.12,3.094178e-05,0.07451751,13,0
2369,3379.4734,2083.7832,6.16629,25.0249,1.137,0.729,8.73,3.96,4.561,0.359,3.24,-1.719416e-05,0.07451751,7,0
2370,1205.7257,2095.0647,8.309968,24.701,1.493,1.414,6.84,10.56,3.555,0.053,37.05,-0.000501321,0.07451751,26,0
2371,3280.6978,2084.9524,3.443835,25.6574,0.923,0.694,7.37,3.5,2.675,0.248,-20.27,-9.715012e-05,0.07451751,5,0
2372,2611.5691,2086.9016,5.11899,25.227,1.007,0.774,7.89,10.56,3.628,0.232,-24.02,0.0003683406,0.07451751,8,0
2373,1895.4418,2128.7324,80.22296,22.2393,3.654,3.478,5.24,7.92,5.74,0.048,-52.72,0.0003537274,0.07451751,224,0
2374,2074.5178,2099.8298,7.530429,24.808,1.753,1.418,5.57,7.92,3.04,0.191,-49.05,0.001244572,0.07451751,29,0
2375,1667.1493,2113.7422,25.52652,23.4825,2.499,2.314,5.06,9.9,4.189,0.074,-46.25,0.0003692366,0.07451751,85,0
2376,2750.583,2118.7485,24.32114,23.535,3.433,2.28,5.11,6.6,5.15,0.336,68.67,0.001346817,0.07451751,95,0
2377,1477.5789,2088.8152,3.594692,25.6108,0.753,0.443,8.68,10.56,3.212,0.412,68.99,-0.0002753859,0.07451751,3,0.001
2378,1835.4005,2089.801,1.906181,26.2996,0.766,0.448,7.25,10.56,2.184,0.415,-71.36,0.002243312,0.07451751,3,0.001
