OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,MAX_X,MAX_Y,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
1,1397.017,6.967,16.315,23.969,12.114,3.049,1416,15,10.683,0.748,9.942,0.001356,0.05508,426,1.2452
2,123.138,29.29,89.001,22.127,11.736,7.327,143,64,28.336,0.376,74.022,-0.0004386,0.05447,1595,1.8568
3,2912.773,12.113,9.0743,24.605,6.979,4.097,2923,27,7.066,0.413,81.035,-0.001558,0.054,339,1.1482
4,2626.664,14.063,5.1558,25.219,5.642,3.418,2636,24,5.06,0.394,62.268,-0.0006119,0.05461,218,0.79293
5,276.718,10.979,91.709,22.094,7.31,6.828,298,35,32.143,0.0659999999999999,-3.166,0.0001846,0.05421,1088,1.8192
6,2395.782,11.112,6.8031,24.918,5.536,3.649,2409,18,6.238,0.341,-11.047,-0.0001961,0.05449,233,0.88632
7,1649.645,20.269,12.756,24.236,11.475,5.681,1664,41,7.43,0.505,-79.481,-0.0007342,0.05463,604,1.58
8,1798.305,27.904,20.362,23.728,8.164,6.084,1819,41,10.947,0.255,7.24,0.0002146,0.05465,658,1.6461
9,642.441,11.749,9.7315,24.53,5.143,4.32,654,24,7.735,0.16,46.215,0.000399,0.055,295,1.0096
10,3322.422,8.422,10.101,24.489,4.7,3.847,3333,19,8.561,0.181,-20.585,0.001025,0.05402,267,0.93652
11,2647.506,16.761,5.9912,25.056,6.402,3.251,2659,28,5.526,0.492,-51.855,-0.0009279,0.05434,245,0.75386
12,2866.141,13.776,4.7172,25.316,5.512,3.329,2877,23,4.796,0.396,33.17,-0.0008526,0.0542,197,0.78121
13,738.637,21.185,4.997,25.253,3.468,2.95,746,28,5.836,0.149,-68.908,0.001705,0.05465,145,0.70505
14,4128.553,32.331,4.1874,25.445,3.783,2.677,4135,39,5.01,0.292,-60.506,0.0006499,0.0545,141,0.69043
15,2942.868,22.719,9.5102,24.555,7.008,5.3,2957,36,6.657,0.244,-79.852,-0.001604,0.05393,415,1.1839
16,1681.488,46.699,62.266,22.514,6.251,5.228,1699,62,26.002,0.164,-19.869,-7.502e-05,0.05467,774,1.4909
17,2339.006,62.096,5.5873,25.132,6.725,3.34,2348,72,5.2,0.503,-42.779,0.0005689,0.05452,243,0.77215
18,3983.522,48.484,54.503,22.659,12.989,7.754,4005,78,20.37,0.403,58.348,-0.0003252,0.05445,1270,1.8127
19,2452.878,47.55,43.12,22.913,14.185,6.131,2480,72,17.078,0.568,45.565,-0.001084,0.05477,1171,2.0361
20,3823.313,37.146,9.2155,24.589,5.751,3.723,3833,47,7.696,0.353,-39.393,-0.001151,0.05483,276,0.86121
21,2747.355,46.947,13.934,24.14,6.524,4.218,2764,58,9.775,0.353,-4.534,-0.000727,0.05431,382,1.2591
22,1586.922,55.165,4.9388,25.266,3.519,3.158,1593,63,5.832,0.102,-10.059,0.0008306,0.05497,141,0.65721
23,1060.354,71.488,5.5821,25.133,5.083,3.196,1070,82,5.476,0.371,67.221,-0.001949,0.05393,200,0.80332
24,1205.395,51.798,54.543,22.658,8.71,7.866,1228,72,21.692,0.097,84.699,0.0001337,0.05396,1051,1.9438
25,3188.069,76.527,8.7516,24.645,6.613,5.336,3199,89,6.563,0.193,65.562,-0.0007407,0.05402,364,1.0431
26,537.709,46.078,10.976,24.399,7.378,4.05,552,56,7.938,0.451,-24.847,0.0008128,0.05514,377,1.1146
27,3327.704,79.595,13.97,24.137,4.63,3.641,3339,92,10.778,0.214,23.247,0.001335,0.05416,290,1.0376
28,3345.605,81.447,4.7172,25.316,5.37,2.591,3356,89,5.241,0.517,29.944,0.00123,0.05407,167,0.74941
29,995.71,13.994,312.94,20.761,11.581,8.668,1035,54,63.815,0.251,18.76,-0.0004666,0.05446,2629,2.1736
30,973.099,38.066,15.071,24.055,6.716,4.617,986,49,10.113,0.313,24.264,0.0001037,0.05467,428,1.3071
31,733.231,92.314,29.514,23.325,8.515,5.389,755,110,14.628,0.367,-14.71,0.001208,0.05475,725,1.5146
32,2727.438,12.008,24.23,23.539,5.925,4.943,2742,28,14.631,0.166,-84.688,-0.0009122,0.0542,464,1.2013
33,594.647,12.347,5.8878,25.075,4.852,3.219,603,21,5.842,0.337,51.693,-0.0001422,0.0547,200,0.8086
34,3257.966,115.956,153.68,21.533,13.701,9.133,3295,143,38.368,0.333,20.434,-0.0003222,0.05464,2422,2.46
35,1918.026,52.898,321.63,20.732,12.108,9.149,1951,95,61.956,0.244,-72.238,0.0006181,0.05447,3273,2.8248
36,2518.52,26.739,11.14,24.383,7.49,4.616,2532,37,8.356,0.384,-6.994,-0.0004607,0.05442,351,1.1504
37,3904.595,35.494,8.2251,24.712,6.2,3.505,3916,45,6.782,0.435,30.729,-0.0001165,0.05461,291,1.0192
38,2405.913,44.542,13,24.215,5.275,4.263,2417,58,9.576,0.192,-51.112,-0.0007961,0.05452,346,1.1934
39,3424.414,67.217,27.344,23.408,10.181,5.087,3439,89,14.252,0.5,69.496,0.0009904,0.05441,684,1.4782
40,550.859,111.792,41.081,22.966,7.344,5.447,571,131,18.672,0.258,-39.458,0.0005859,0.05431,792,1.6027
41,568.081,130.606,30.054,23.305,8.468,6.443,590,151,14.427,0.239,-3.867,0.0003249,0.05413,800,1.5583
42,577.327,109.239,5.2376,25.202,5.467,4.071,589,119,4.555,0.255,-10.159,0.0001906,0.05398,270,0.90175
43,1437.923,111.697,7.7034,24.783,5.198,3.054,1446,123,7.102,0.413,-66.211,-0.0006767,0.05454,223,0.8486
44,2382.349,82.143,44.131,22.888,12.47,9.882,2409,116,15.966,0.208,80.225,-0.000684,0.05433,1483,2.0421
45,125.165,132.906,54.394,22.661,6.528,5.579,148,150,23.24,0.145,-7.436,-0.0003943,0.05403,811,1.6995
46,1976.613,71.606,5.9171,25.07,5.534,3.48,1987,79,5.648,0.371,15.275,0.001302,0.05488,225,0.79923
47,55.839,133.131,9.6758,24.536,5.53,4.305,67,143,7.598,0.222,1.437,-0.0008964,0.05384,321,1.0948
48,2090.983,108.229,41.817,22.947,19.583,7.087,2121,130,17.122,0.638,4.624,0.0009051,0.05498,1088,1.9183
49,2105.976,88.609,53.969,22.67,12.345,6.378,2135,112,20.57,0.483,41.059,0.001112,0.05519,1203,2.3147
50,2123.742,67.035,15.665,24.013,7.063,6.967,2139,82,9.095,0.014,-42.754,0.001355,0.05532,601,1.4825
51,326.424,156.448,16.968,23.926,12.487,5.654,357,170,8.897,0.547,15.049,-4.165e-05,0.05404,743,1.5748
52,1139.728,156.035,9.5005,24.556,6.414,3.944,1150,168,7.292,0.385,-58.043,-0.001675,0.05398,345,1.004
53,3909.683,94.966,44.805,22.872,15.872,7.983,3939,117,16.255,0.497,29.341,-0.0002147,0.05423,1458,2.1186
54,1245.526,99.002,22.209,23.634,17.408,4.514,1270,121,11.82,0.741,-29.684,0.0003214,0.05355,694,1.4476
55,246.435,96.69,21.542,23.667,7.345,5.004,269,110,12.504,0.319,12.002,-0.0007381,0.05416,550,1.3797
56,2573.376,101.605,7.457,24.819,4.946,3.336,2583,109,6.484,0.325,-19.06,-0.0005744,0.05363,262,0.83141
57,2331.537,183.875,73.137,22.34,16.995,6.448,2353,218,24.808,0.621,-77.951,0.000835,0.0547,1453,1.9675
58,1114.219,116.197,21.397,23.674,11.052,5.265,1138,129,10.725,0.524,22.674,-0.001837,0.05401,761,1.4796
59,170.372,119.368,16.438,23.96,6.041,4.323,185,130,10.997,0.284,-12.018,0.000494,0.05414,410,1.129
60,2206.827,20.056,1522,19.044,26.031,15.624,2274,115,152.892,0.4,-24.552,0.001306,0.05477,7872,4.2108
61,2238.786,49.64,22.197,23.634,11.768,7.375,2264,74,10.588,0.373,-57.484,0.001214,0.05453,868,1.4936
62,2146.675,56.599,2.3732,26.062,3.827,2.491,2154,62,3.602,0.349,31.837,0.001363,0.05521,88,0.48867
63,3993.029,7.133,33.874,23.175,7.509,5.092,4009,27,17.811,0.322,6.912,-0.0001635,0.05446,562,1.4013
64,73.54,15.128,2.9151,25.838,3.492,2.311,78,21,3.848,0.338,-79.869,0.0003838,0.05386,116,0.55523
65,448.35,30.594,22.049,23.642,7.559,5.839,463,43,12.078,0.228,-14.254,0.0006758,0.05561,624,1.395
66,4171.599,171.45,25.834,23.47,11.531,6.658,4193,189,11.857,0.423,6.663,-0.0001297,0.05436,913,1.6832
67,4189.654,195.048,12.207,24.283,6.111,4.549,4200,208,8.893,0.256,39.092,-0.0008183,0.05436,371,1.1089
68,1098.668,50.252,24.722,23.517,13.74,7.648,1123,72,11.544,0.443,-61.49,-0.001299,0.05409,917,1.84
69,2684.982,175.614,24.785,23.515,7.91,5.587,2699,199,13.053,0.294,-73.657,0.0002954,0.05395,652,1.6498
70,794.583,109.532,657.41,19.955,16.102,9.977,829,170,93.224,0.38,-84.789,0.0007451,0.05379,5286,3.4367
71,866.818,127.904,37.785,23.057,8.482,5.5,887,146,17.879,0.352,-38.549,0.0008364,0.05415,749,1.5243
72,855.938,154.517,23.807,23.558,8.912,6.546,878,172,11.911,0.266,-12.873,0.0006725,0.05383,776,1.5354
73,823.531,148.627,13.869,24.145,9.375,4.818,840,159,8.438,0.486,-18.09,0.0005745,0.05359,553,1.2926
74,815.985,133.876,5.6322,25.123,6.074,2.923,827,147,5.422,0.519,-57.92,0.0006415,0.05363,212,0.87938
75,849.451,125.865,6.1937,25.02,6.499,3.757,857,141,5.348,0.422,-61.747,0.0008375,0.05393,265,0.95951
76,1806.559,189.173,11.406,24.357,6.874,4.416,1815,203,8.049,0.358,86.93,0.001342,0.05417,401,1.176
77,4153.443,68.409,9.7884,24.523,5.909,3.356,4166,77,8.314,0.432,10.497,0.0006396,0.0543,263,0.93776
78,3158.122,83.855,14.445,24.101,8.06,5.288,3172,100,9.156,0.344,52.132,-0.0006538,0.05403,496,1.3116
79,776.864,192.759,20.009,23.747,13.182,6.429,809,209,9.748,0.512,-7.849,-1.341e-05,0.05374,841,1.663
80,2524.793,195.643,7.2494,24.849,4.351,3.438,2534,203,6.874,0.21,35.722,2.041e-05,0.05448,216,0.8772
81,3474.01,91.094,12.04,24.298,7.582,5.741,3488,106,7.93,0.243,40.284,0.0005888,0.05453,471,1.2663
82,2838.62,210.122,7.3998,24.827,8.501,3.985,2847,228,5.662,0.531,-85.861,0.0001586,0.05491,356,1.0122
83,3081.144,211.827,6.4612,24.974,3.774,3.431,3089,218,6.817,0.091,33.355,0.0008508,0.05517,174,0.78829
84,1961.554,157.202,200.39,21.245,14.69,10.069,1995,189,45.676,0.315,-42.637,0.002147,0.05473,2770,2.4609
85,4075.803,145.634,5.1537,25.22,6.478,2.794,4084,156,5.262,0.569,52.612,0.0007682,0.05469,191,0.74665
86,1376.655,99.77,9.6251,24.541,8.902,4.654,1393,113,6.93,0.477,46.439,0.001142,0.05447,397,1.0849
87,4031.57,226.077,11.672,24.332,7.806,5.634,4049,239,7.425,0.278,11.211,0.0002253,0.05439,506,1.3332
88,1234.393,164.087,11.989,24.303,10.327,4.947,1245,184,7.818,0.521,-88.9,-4.021e-05,0.05381,484,1.1783
89,992.11,243.535,22.036,23.642,12.717,5.97,1012,268,11.254,0.531,48.537,0.0003883,0.05448,748,1.5034
90,2928.285,171.048,38.365,23.04,11.824,8.14,2950,191,16.095,0.312,29.434,-3.706e-06,0.0531,1101,1.8747
91,1045.658,169.276,18.085,23.857,6.499,5.518,1059,185,11.433,0.151,57.737,-0.0006946,0.05451,461,1.1872
92,2516.196,249.994,39.324,23.013,8.468,7.141,2538,268,17.453,0.157,-17.841,0.0003541,0.05456,901,1.5474
93,4107.042,247.233,5.7192,25.107,4.463,2.628,4113,256,6.285,0.411,63.968,-0.0002177,0.05454,163,0.78225
94,510.939,260.672,16.816,23.936,7.139,6.226,525,279,10.261,0.128,-78.797,0.0009242,0.0548,521,1.4381
95,1974.219,258.911,4.2564,25.427,3.95,2.865,1980,266,4.797,0.275,-68.692,0.001876,0.05446,156,0.75525
96,3589.899,54.251,75.49,22.305,16.543,9.32,3618,84,24.464,0.437,-11.905,0.0006988,0.05402,1661,2.1306
97,3558.981,79.986,13.855,24.146,11.767,6.018,3588,95,8.448,0.489,9.48,-2.163e-05,0.05415,543,1.1714
98,1875.404,271.678,16.752,23.94,6.248,4.294,1889,289,11.775,0.313,68.436,0.001071,0.05441,352,1.168
99,1863.452,266.084,2.5029,26.004,4.424,2.879,1868,275,3.297,0.349,-76.261,0.001056,0.0544,116,0.65967
100,698.873,277.337,9.9697,24.503,8.204,4.993,710,297,6.948,0.391,75.73,0.0005248,0.05418,414,1.1007
101,2027.438,147.397,47.055,22.818,7.523,6.957,2046,165,19.756,0.075,71.194,0.001252,0.05436,947,1.5545
102,2014.038,111.793,44.793,22.872,9.076,6.778,2034,135,18.064,0.253,45.229,0.001382,0.05479,1094,2.0228
103,1114.295,281.989,4.6537,25.331,3.352,2.854,1122,289,5.715,0.149,-64.896,-0.0004858,0.05475,127,0.65522
104,2960.811,129.635,173.75,21.4,14.707,10.624,2987,175,40.758,0.278,74.112,-0.0006571,0.05372,2826,2.4917
105,2921.774,77.942,50.795,22.735,9.432,7.446,2943,107,20.472,0.211,-87.456,-0.00107,0.05401,1050,1.6691
106,3005.959,104.433,43.485,22.904,12.42,6.803,3037,120,17.649,0.452,7.985,-0.00113,0.05398,1130,1.7076
107,1409.029,56.242,44.538,22.878,8.261,7.178,1428,77,18.6,0.131,2.742,0.0008739,0.05499,994,1.9045
108,917.387,112.077,12.951,24.219,8.08,5.903,934,125,8.141,0.269,16.875,0.0009687,0.05478,501,1.4901
109,3759.791,71.788,11.12,24.385,9.674,4.02,3777,83,7.412,0.585,9.875,-0.0003259,0.0547,454,1.4871
110,2591.954,64.175,8.7046,24.651,6.833,3.801,2608,72,6.954,0.444,-6.679,-0.000677,0.05377,315,1.0019
111,3028.9,73.025,7.637,24.793,8.839,3.737,3044,84,6.043,0.577,31.955,-0.0004127,0.05409,334,1.0622
112,3363.486,77.558,8.2761,24.705,6.231,3.421,3379,87,6.973,0.451,26.072,0.001057,0.05401,284,0.88702
113,1670.719,85.945,4.5053,25.366,4.625,3.095,1677,95,4.98,0.331,-70.773,0.0001833,0.05458,159,0.84428
114,1777.487,100.227,43.675,22.899,11.171,7.526,1806,120,17.142,0.326,46.872,0.000687,0.05489,1171,1.85
115,3132.09,123.417,52.665,22.696,12.37,9.086,3156,152,18.906,0.265,28.679,-0.0006755,0.05453,1415,1.9323
116,689.845,90.41,7.8443,24.764,5.409,4.438,702,102,6.449,0.18,-34.496,0.0009247,0.05478,298,0.99844
117,3588.977,308.411,40.329,22.986,9.371,6.171,3610,328,17.62,0.341,53.747,-0.0002732,0.05392,926,1.695
118,3605.879,337.158,12.212,24.283,10.481,5.553,3628,351,7.771,0.47,27.72,0.0003836,0.05416,492,1.2145
119,1020.937,132.027,11.257,24.371,8.368,4.535,1032,151,7.862,0.458,-70.113,-0.001047,0.05451,408,1.2315
120,62.8,103.212,12.812,24.231,8.497,6.336,80,116,8.05,0.254,38.466,-0.001053,0.05372,517,1.3925
121,924.609,302.019,11.626,24.336,5.864,4.944,937,312,8.057,0.157,-15.766,0.0002487,0.05443,409,1.089
122,3645.73,105.65,84.571,22.182,10.086,8.841,3667,139,28.192,0.123,63.857,0.001105,0.05436,1402,2.0005
123,2066.578,145.653,8.6329,24.66,5.966,4.305,2075,158,6.811,0.278,-71.792,0.0006915,0.05435,330,1.1369
124,3073.279,315.963,18.337,23.842,9.566,5.272,3089,341,10.616,0.449,-81.074,0.0006789,0.05502,579,1.2901
125,2094.512,152.224,14.74,24.079,6.692,4.307,2105,162,10.154,0.356,9.277,0.0001699,0.05432,390,1.1282
126,2673.922,106.096,25.086,23.501,7.636,6.122,2688,125,13.094,0.198,-80.176,-0.0006565,0.05412,676,1.4546
127,2869.529,159.339,17.344,23.902,7.841,4.506,2884,169,10.841,0.425,9.795,0.000282,0.0539,487,1.3873
128,3991.991,322.816,56.332,22.623,6.842,5.723,4013,338,24.204,0.164,18.285,0.00101,0.05397,785,1.5839
129,1395.656,197.472,97.4,22.029,13.884,10.594,1428,229,27.584,0.237,-57.97,-1.61e-05,0.05395,2167,2.3493
130,1366.918,168.694,18.747,23.818,6.158,4.339,1381,181,12.347,0.295,17.162,0.0006086,0.05377,411,1.1526
131,3225.399,324.281,4.3324,25.408,4.632,3.568,3234,332,4.58,0.23,36.613,0.0004487,0.05408,190,0.76301
132,1616.265,335.085,9.3894,24.568,5.609,3.434,1624,349,8.191,0.388,-88.475,0.0003441,0.05404,252,0.81704
133,44.31,188.637,24.088,23.546,7.576,5.967,60,206,12.937,0.212,71.511,-0.0002083,0.05441,638,1.519
134,2323.706,346.431,28.449,23.365,7.672,6.147,2342,362,14.575,0.199,25.168,0.0008331,0.05426,674,1.584
135,721.006,186.725,6.5645,24.957,5.779,2.791,728,198,6.277,0.517,-74.828,0.0001366,0.0539,229,0.94751
136,2359.372,355.452,7.9726,24.746,6.101,3.469,2369,367,7.12,0.431,45.125,0.001033,0.05429,250,0.85765
137,3558.891,191.427,3.1807,25.744,3.703,3.007,3566,198,3.885,0.188,2.731,-0.0002913,0.05397,144,0.61592
138,604.678,362.416,4.0158,25.491,3.235,2.829,611,370,4.935,0.126,73.372,0.001593,0.05432,129,0.72726
139,2592.176,386.11,81.736,22.219,9.998,6.551,2612,408,28.482,0.345,89.704,0.000128,0.05435,1255,1.9424
140,1131.762,383.653,5.604,25.129,5.328,3.102,1141,393,5.735,0.418,28.467,-0.0001241,0.05461,186,0.80237
141,2480.187,397.78,11.299,24.367,7.918,4.148,2495,410,7.995,0.476,-61.319,0.0003228,0.05471,386,1.0901
142,3375.346,402.005,2.9484,25.826,3.781,2.37,3380,409,3.99,0.373,-65.745,0.0007523,0.05448,115,0.58892
143,635.292,425.655,10.454,24.452,7.774,3.995,647,443,7.55,0.486,-66.777,0.001385,0.05468,376,1.1003
144,2893.033,428.543,6.9458,24.896,4.444,4.089,2902,438,6.282,0.08,-58.909,0.001454,0.0545,237,0.88957
145,1197.956,434.952,4.4317,25.384,3.828,3.082,1205,443,4.987,0.195,60.272,-7.337e-05,0.05418,155,0.77501
146,3683.029,453.83,9.6451,24.539,6.738,3.498,3694,466,7.636,0.481,-57.072,0.0003563,0.05392,302,0.97739
147,2037.312,462.872,10.423,24.455,8.204,4.242,2048,479,7.571,0.483,87.067,0.001521,0.05577,376,1.1518
148,3975.467,182.85,81.843,22.218,12.75,8.442,4008,213,26.229,0.338,40.658,-0.0001613,0.05462,1627,2.0908
149,3945.708,177.801,29.323,23.332,9.905,5.508,3960,198,14.573,0.444,-63.396,-0.0004331,0.0547,735,1.5433
150,3982.866,201.055,1.8415,26.337,4.848,1.294,3987,211,3.19,0.733,64.565,-7.604e-05,0.0546,67,0.51998
151,1190.034,129.92,243.32,21.035,10.053,8.716,1220,161,53.809,0.133,62.509,-0.0007034,0.05374,2499,2.7253
152,1205.29,107.313,3.2645,25.715,3.967,2.833,1213,115,3.947,0.286,44.779,1.192e-05,0.05361,134,0.64888
153,1342.588,109.213,6.1298,25.031,7.046,3.486,1357,118,5.37,0.505,-1.32,0.00119,0.05406,271,0.86898
154,243.176,172.701,27.123,23.417,5.93,5.434,257,184,14.944,0.084,-17.581,0.0008956,0.05404,573,1.2551
155,898.647,215.222,87.678,22.143,8.581,6.458,927,241,30.523,0.247,45.975,0.0007061,0.05422,1196,2.0068
156,940.745,266.367,28.116,23.378,6.142,5.611,955,281,15.059,0.086,-33.584,0.0003436,0.05451,617,1.4195
157,939.604,237.907,20.522,23.719,7.735,5.923,954,253,11.744,0.234,-38.524,0.0005054,0.05457,567,1.4381
158,961.643,264.431,9.7897,24.523,6.381,3.988,972,280,7.524,0.375,89.016,0.0003027,0.05447,331,1.1193
159,496.205,178.479,9.0662,24.606,9.121,4.443,515,190,6.847,0.513,-11.124,0.0009434,0.05511,360,1.0948
160,1643.755,179.86,3.8,25.551,3.516,2.407,1651,186,4.699,0.315,33.489,0.0007784,0.05414,124,0.53824
161,931.533,133.554,18.674,23.822,12.263,5.347,953,151,10.399,0.564,-36.554,0.0008875,0.05479,641,1.2848
162,1694.13,135.87,13.797,24.151,5.397,4.585,1706,149,9.95,0.15,-26.378,0.0005004,0.05437,359,1.1152
163,2274.247,203.414,24.021,23.549,11.792,5.66,2291,223,12.071,0.52,-50.819,0.001242,0.05496,752,1.4589
164,2772.578,207.086,9.4046,24.567,7.401,5.488,2786,219,6.689,0.258,74.583,0.000684,0.05485,408,1.1935
165,3159.721,169.193,42.602,22.926,17.015,7.088,3185,197,16.503,0.583,-56.169,-0.0003485,0.05475,1279,1.8381
166,1100.823,164.844,29.013,23.344,10.783,5.779,1120,191,13.698,0.464,67.498,-0.001542,0.05416,846,1.5503
167,2504.777,164.371,5.9227,25.069,7.795,3.24,2512,178,5.586,0.584,85.346,1.8e-05,0.05419,234,0.82347
168,2750.456,165.521,7.4022,24.827,4.839,4.244,2763,177,6.423,0.123,-1.233,0.0006185,0.05428,263,0.9339
169,3799.725,188.506,97.442,22.028,8.739,8.15,3825,218,30.625,0.0669999999999999,-67.827,0.000397,0.05489,1515,2.3087
170,626.429,179.138,4.6279,25.337,3.651,2.498,634,185,5.419,0.316,-37.095,0.0004879,0.05384,137,0.71935
171,349.313,197.231,14.098,24.127,7.264,4.816,366,211,9.508,0.337,43.022,0.0004748,0.05399,420,1.2072
172,1247.654,203.351,56.498,22.62,6.271,5.104,1267,225,25.167,0.186,40.715,8.318e-05,0.054,705,1.407
173,1938.296,212.658,25.988,23.463,6.629,5.266,1950,231,14.766,0.206,-83.491,0.001922,0.05469,527,1.3029
174,3593.25,214.635,11.403,24.357,6.085,3.871,3606,226,8.544,0.364,22.455,-7.135e-05,0.05387,334,1.005
175,3590.758,205.434,1.4037,26.632,3.183,1.077,3597,210,2.58,0.662,-17.7,-4.526e-05,0.05394,60,0.44873
176,133.67,219.708,3.7306,25.571,3.503,3.239,142,228,4.504,0.076,57.818,0.001181,0.05417,141,0.63771
177,2109.56,236.73,7.6795,24.787,7.002,3.875,2125,249,6.771,0.447,-30.942,0.0002651,0.05414,252,0.95812
178,3104.983,243.712,5.8428,25.083,5.836,2.763,3114,254,5.728,0.527,51.892,0.0005395,0.05507,202,0.76221
179,1929.679,483.901,118.36,21.817,11.029,8.404,1967,508,34.598,0.238,-23.164,0.001039,0.05474,1744,2.2637
180,1991.214,474.47,46.885,22.822,10.944,7.194,2018,497,18.224,0.343,-21.65,0.001068,0.05535,1173,2.1051
181,1945.396,519.74,47.314,22.813,9.251,7.935,1968,543,18.989,0.142,-48.493,0.001004,0.05486,1100,1.7717
182,1957.87,485.794,10.622,24.434,8.342,4.372,1969,502,7.444,0.476,75.471,0.0008994,0.05497,412,1.3064
183,4085.611,489.89,24.834,23.512,7.544,5.735,4099,509,13.206,0.24,55.531,0.0002274,0.05416,646,1.7209
184,1801.767,231.119,112.56,21.872,12.448,7.397,1828,254,32.532,0.406,35.516,0.00114,0.054,1826,2.4795
185,1767.191,248.414,73.815,22.33,8.671,7.099,1788,278,26.563,0.181,89.934,0.000781,0.0541,1209,2.0256
186,1753.016,286.365,22.387,23.625,7.099,5.921,1765,306,12.358,0.166,84.971,0.0004316,0.05458,616,1.5072
187,1255.384,493.257,7.4317,24.822,6.748,3.477,1263,507,6.186,0.485,-78.599,-0.0004436,0.05362,298,0.92456
188,560.458,509.703,24.496,23.527,8.778,5.883,578,528,12.838,0.33,58.714,0.0009957,0.05454,683,1.5497
189,423.892,164.747,707.14,19.876,13.609,13.373,475,212,96.382,0.017,-52.981,0.0006571,0.05478,5707,3.4632
190,473.225,121.8,57.18,22.607,10.198,8.264,498,147,20.725,0.19,62.671,0.001038,0.05524,1313,2.0885
191,446.507,129.986,8.2585,24.708,6.062,4.763,457,142,6.458,0.214,58.772,0.0007531,0.05499,326,1.1428
192,2153.208,514.698,41.853,22.946,7.136,5.854,2174,532,18.952,0.18,0.167,0.002061,0.05447,791,1.7208
193,1989.006,14.049,22.185,23.635,9.257,4.979,2003,35,12.212,0.462,-51.261,0.001322,0.05495,616,1.2862
194,866.066,513.416,9.1006,24.602,4.162,3.868,874,522,8.121,0.071,-7.419,-0.0002676,0.05432,225,0.83401
195,1583.973,118.234,21.921,23.648,7.522,4.094,1598,132,13.345,0.456,-37.613,0.0005543,0.05427,481,1.2184
196,3577.854,6.272,15.599,24.017,10.345,3.413,3602,17,10.212,0.67,-0.963,0.0007857,0.054,442,1.3389
197,3173.49,523.962,22.774,23.606,5.838,5.327,3191,542,12.925,0.088,-46.455,0.0005993,0.05402,548,1.3735
198,1127.652,21.716,12.077,24.295,8.505,6.332,1144,34,8.195,0.255,-12.282,-0.0005599,0.05451,439,1.128
199,4067.474,538.369,7.064,24.877,6.757,3.462,4077,548,6.395,0.488,75.678,0.0002198,0.05426,238,0.84118
200,3374.421,135.326,23.966,23.551,9.448,5.863,3393,154,12.01,0.379,-64.945,0.001895,0.05494,766,1.7485
201,706.237,21.66,10.599,24.437,5.236,5.051,718,33,7.854,0.035,13.565,0.001588,0.05517,358,1.1802
202,2937.355,222.35,76.676,22.288,10.246,8.801,2966,251,25.158,0.141,-4.434,2.808e-05,0.05333,1582,1.9669
203,2910.858,300.553,38.377,23.04,8.976,8.22,2930,322,16.606,0.084,17.721,0.0002681,0.05449,977,1.6365
204,2915.974,247.863,18.02,23.861,8.964,5.473,2930,267,9.954,0.389,87.061,-2.449e-05,0.05345,640,1.4289
205,2882.696,262.678,9.686,24.535,5.747,3.402,2892,278,8.116,0.408,75.665,0.0003173,0.05427,275,0.96833
206,2901.286,280.671,15.32,24.037,8.549,4.662,2915,293,9.491,0.455,-25.665,0.0002792,0.05432,513,1.2359
207,3223.054,549.358,30.685,23.283,8.875,6.381,3240,571,14.64,0.281,87.158,0.0008453,0.05389,811,1.6036
208,3903.709,233.427,41.502,22.955,10.341,8.087,3929,255,16.675,0.218,-44.189,-0.0001795,0.05513,1113,1.7836
209,3927.062,251.2,14.121,24.125,6.516,5.399,3941,264,9.181,0.171,-45.127,3.791e-05,0.05502,450,1.3972
210,1852.864,227.227,14.072,24.129,6.836,4.035,1863,241,9.709,0.41,-68.088,0.001204,0.05439,386,1.0039
211,3152.862,41.022,28.156,23.376,6.918,4.992,3165,58,15.182,0.278,-75.881,-0.0003451,0.05385,590,1.1893
212,3164.464,47.76,1.1167,26.88,1.56,1.401,3167,51,2.631,0.102,70.514,-0.0005575,0.0539,37,0.32555
213,1816.882,152.022,35.825,23.115,16.481,8.925,1845,172,13.684,0.458,3.818,0.001132,0.05449,1374,2.087
214,3771.433,232.561,10.331,24.465,7.445,5.026,3789,246,7.278,0.325,11.29,0.0007423,0.05469,407,1.1189
215,1332.179,50.06,14.632,24.087,8.413,6.605,1347,70,8.968,0.215,75.833,0.001299,0.05467,542,1.2312
216,522.366,237.052,5.8457,25.083,4.538,2.71,532,243,6.235,0.403,-13.599,0.0005486,0.05481,170,0.76226
217,765.184,244.617,22.04,23.642,13.241,7.525,787,265,10.769,0.432,51.664,-0.0002336,0.05388,834,1.6642
218,589.34,168.353,44.298,22.884,9.235,5.923,610,189,19.58,0.359,-64.119,0.0001483,0.05412,843,1.7175
219,561.457,239.915,7.3592,24.833,6.678,3.643,576,249,6.322,0.454,24.342,0.0005486,0.05465,274,0.97331
220,4001.265,252.591,10.477,24.449,9.633,4.788,4016,268,7.254,0.503,-40.321,0.0004895,0.05416,417,1.1434
221,1479.268,65.082,38.584,23.034,21.93,6.978,1527,82,14.88,0.682,16.796,-0.0001894,0.05463,1301,2.1779
222,3559.168,257.283,6.5118,24.966,6.188,3.125,3566,269,5.998,0.495,-66.117,0.0003168,0.05397,240,0.93671
