OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
2511,876.214,1924.559,29.819,23.314,13.626,5.986,14.665,6.491,13.774,0.561,2.615,0.000574,0.0496,1021,1.7403
2512,558.61,1917.985,3.8891,25.525,4.822,3.363,4.844,3.413,4.404,0.303,88.986,0.0006104,0.0497,179,0.68941
2513,176.534,1921.909,18.971,23.805,6.232,4.691,7.123,5.683,12.927,0.247,-50.364,0.0006129,0.04969,414,1.1279
2514,1085.217,1919.166,4.6382,25.334,4.967,3.119,5.232,3.397,5.192,0.372,75.431,-0.0003434,0.04939,183,0.82739
2515,2302.551,1924.684,14.377,24.106,8.501,3.781,8.392,4.351,10.508,0.555,-47.12,-0.0001613,0.04973,397,1.1104
2516,2685.548,1922.999,38.118,23.047,6.232,5.68,7.789,7.322,19.972,0.089,24.901,9.433e-05,0.04966,627,1.4026
2517,3867.225,1928.984,13.944,24.139,12.005,4.808,12.298,4.977,9.015,0.599,29.809,0.0008337,0.05007,538,1.3467
2518,585.696,1918.179,6.4101,24.983,4.218,3.189,4.705,3.672,6.458,0.244,16.581,0.0006104,0.0497,213,0.9185
2519,2397.463,1923.552,11.38,24.36,5.314,4.174,5.889,4.573,9.581,0.215,-43.815,-0.0001229,0.04967,292,0.92133
2520,1877.135,1921.951,4.8578,25.284,4.548,3.412,5.027,3.646,5.152,0.25,-46.081,-0.0005291,0.05047,197,0.78374
2521,538.614,1928.35,8.0122,24.741,6.066,3.498,6.636,3.7,7.098,0.423,86.488,0.0006104,0.04969,282,0.87866
2522,1747.865,1926.491,9.8088,24.521,6.115,4.062,7.041,4.477,8.15,0.336,63.351,-0.0005291,0.05047,316,1.0992
2523,3509.414,1944.088,279.8,20.883,10.962,8.447,16.413,12.773,62.088,0.229,20.201,-3.371e-06,0.05058,2483,3.1601
2524,3618.47,1931.198,22.816,23.604,9.307,4.748,10.453,5.596,13.199,0.49,-24.32,-9.177e-05,0.05052,613,1.3852
2525,936.136,1927.57,20.232,23.735,5.16,4.053,7.115,4.957,14.482,0.215,13.239,0.0004466,0.04957,338,1.0633
2526,288.784,1924.771,5.7174,25.107,4.885,3.675,5.15,3.859,6.176,0.248,52.699,0.0006104,0.04966,191,0.87063
2527,2225.118,1928.225,20.364,23.728,5.937,4.944,6.875,5.927,13.482,0.167,85.379,-0.0002594,0.05001,437,1.0918
2528,3727.543,1930.143,6.3797,24.988,6.053,3.618,6.355,4.024,5.955,0.402,-37.477,-0.0001543,0.05021,267,0.85909
2529,226.572,1934.261,19.139,23.795,8.482,4.806,9.667,5.716,12.026,0.433,-28.68,0.0006112,0.04966,517,1.4289
2530,451.131,1930.135,6.3469,24.994,5.298,3.403,5.873,3.634,6.037,0.358,-25.751,0.0006104,0.04967,245,0.885
2531,2496.482,1935.236,20.162,23.739,5.627,5.112,6.681,5.9,13.096,0.092,-76.026,-0.0001038,0.04965,474,1.1986
2532,1127.167,1942.098,13.905,24.142,8.868,5.274,8.98,5.66,9.398,0.405,84.892,-0.0005238,0.04942,489,1.4114
2533,1795.878,1938.22,16.954,23.927,6.489,3.986,7.892,4.69,11.706,0.386,81.465,-0.0005291,0.05047,420,1.4298
2534,2766.652,1929.692,2.6789,25.93,3.602,2.889,3.65,2.959,3.624,0.198,50.929,0.0006082,0.04979,129,0.67229
2535,3258.095,1940.792,13.77,24.153,6.861,5.193,7.57,5.595,9.563,0.243,-86.971,5.219e-05,0.05067,440,1.2446
2536,4191.604,1927.316,3.8109,25.547,5.662,2.105,5.899,2.483,4.609,0.628,8.511,0.001258,0.04997,161,0.65321
2537,39.154,1942.288,73.668,22.332,5.047,4.142,8.459,6.662,31.935,0.179,7.152,0.0006154,0.04972,619,1.3933
2538,4100.909,1932.758,4.3791,25.397,4.185,2.546,4.632,2.812,5.302,0.392,-34.205,0.001258,0.04997,148,0.62445
2539,1157.133,1951.078,24.726,23.517,14.453,4.985,14.587,5.431,12.789,0.655,56.618,-0.00065,0.04944,820,1.6867
2540,1522.636,1936.5,12.566,24.252,5.627,4.451,6.494,5.013,9.467,0.209,-1.022,-0.0005291,0.05047,361,1.0957
2541,2638.385,1934.898,5.7972,25.092,5.631,3.064,5.747,3.25,6.059,0.456,11.732,-1.496e-05,0.04963,202,0.8037
2542,355.204,1935.872,4.2795,25.422,3.798,3.19,3.913,3.465,4.982,0.16,-12.302,0.0006104,0.04966,164,0.63011
