NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
2045,1069.9667,3050.7273,11.21572,24.3754,2.005,1.356,7.23,9.9,4.727,0.324,-13.92,0.002380795,0.0807259,26,0
2046,1719.3734,3077.6616,69.17479,22.4001,4.115,3.212,5.02,7.92,5.904,0.219,-3.54,0.002627824,0.0807259,210,0
2047,550.9235,3096.6885,72.69182,22.3463,4.823,3.519,4.95,7.92,7.008,0.27,-48.51,0.001676769,0.0807259,243,0
2048,3255.6023,3048.1499,3.312006,25.6998,0.737,0.448,8.34,3.5,2.88,0.392,-70.36,0.001392327,0.0807259,3,0.03
2049,3043.0037,3064.4436,9.768365,24.5254,1.705,1.511,7.36,10.56,4.747,0.114,-70.53,0.002103158,0.0807259,18,0
2050,2995.4614,3065.2061,11.86496,24.3143,1.992,1.751,5.62,9.24,3.919,0.121,-51.79,0.00233594,0.0807259,39,0
2051,1410.8295,3075.1799,28.2406,23.3728,2.284,1.393,8.94,10.56,8.578,0.39,-69.06,0.003057408,0.0807259,18,0
2052,1555.4087,3076.7451,26.201,23.4542,2.637,2.397,6.24,9.24,5.277,0.091,29.13,0.001494255,0.0807259,79,0
2053,539.3825,3057.8027,2.639468,25.9462,0.769,0.444,8.67,9.9,2.41,0.422,-71.66,0.001565867,0.0807259,5,0
2054,2479.7856,3092.4922,72.93547,22.3427,3.658,3.382,5.48,8.58,5.893,0.076,-16.78,0.005488232,0.0807259,199,0
2055,786.2585,3136.6475,73.40915,22.3356,4.612,3.397,5.34,7.92,7.065,0.263,-41.78,0.002261047,0.0807259,226,0
2056,715.3072,3083.7334,22.62663,23.6135,2.525,2.203,6.14,5.94,4.955,0.127,62.05,0.00167949,0.0807259,69,0
2057,335.9635,3073.1443,11.43179,24.3547,1.774,0.656,8.97,10.56,5.602,0.63,-36.64,0.003098164,0.0807259,8,0
2058,1022.2271,3067.6052,4.471114,25.374,0.743,0.456,9.61,10.56,3.247,0.387,-17.49,0.001849983,0.0807259,5,0
2059,1538.0834,3082.3723,9.004837,24.6138,1.593,1.253,7.22,10.56,4.305,0.213,54.19,0.002111549,0.0807259,21,0
2060,349.7943,3072.1958,3.68004,25.5854,0.996,0.346,8.5,10.56,3.419,0.652,44.25,0.003066647,0.0807259,3,0.001
2061,3532.5657,3077.8843,7.183998,24.8591,1.336,1.045,8.28,10.56,4.027,0.218,33.24,0.003087581,0.0807259,13,0
2062,162.7276,3105.5417,53.24397,22.6843,3.259,2.993,6.04,6.6,6.156,0.082,28.28,0.001858929,0.0807259,148,0
2063,3331.407,3088.3135,13.92323,24.1406,1.984,1.385,7.26,10.56,5.131,0.302,20.52,0.002975736,0.0807259,26,0
2064,2423.0542,3121.6123,71.01926,22.3716,3.84,3.468,4.49,6.6,5.345,0.097,-21.31,0.004500689,0.0807259,214,0
2065,2960.8425,3103.8093,23.28364,23.5824,3.144,1.722,6.9,10.56,6.493,0.452,61.04,0.003064736,0.0807259,58,0
2066,341.7819,3076.6006,4.794168,25.2982,0.751,0.449,9.39,10.56,3.768,0.402,18.97,0.003192533,0.0807259,3,0.462
2067,2493.0637,3086.0288,9.547171,24.5503,1.445,1.194,7.49,10.56,4.63,0.174,38.82,0.005365167,0.0807259,16,0
2068,2806.4941,3116.9333,34.28847,23.1621,3.841,2.24,5.96,9.9,6.456,0.417,75.99,0.001250576,0.0807259,102,0
2069,285.3781,3108.8794,40.59621,22.9788,3.932,2.799,5.21,8.58,6.823,0.288,12.16,0.004206805,0.0807259,131,0
2070,3357.0059,3088.9541,4.681318,25.3241,1.253,0.533,8.65,10.56,3.622,0.574,-66.93,0.003285252,0.0807259,8,0
2071,1585.3536,3119.6956,56.12179,22.6272,3.247,3.131,4.62,7.92,4.954,0.036,61.48,0.0009773559,0.0807259,159,0
2072,2444.7209,3940.8684,3.548625,25.6248,1.038,0.636,6.96,10.56,2.525,0.387,61.07,0.002813708,0.0807259,8,0
2073,4071.1086,4095.9419,25.94593,23.4648,3.227,2.092,5.11,7.92,4.54,0.352,0.44,0.003766518,0.0807259,92,0
2074,3325.7605,4087.9788,105.2689,21.9443,5.804,3.941,4.92,7.92,7.952,0.321,-61.35,0.008546353,0.0807259,333,0
2075,2702.8894,4092.3215,86.62538,22.1559,4.424,3.48,4.26,6.6,5.547,0.213,-6.27,0.002644857,0.0807259,265,0
2076,2385.8245,4093.8174,78.22112,22.2667,3.995,3.514,4.27,5.94,5.278,0.12,-1.04,0.003415697,0.0807259,232,0
2077,1686.7419,4095.7458,14.78142,24.0757,3.126,2.022,5.4,7.92,5.057,0.353,-3.41,0.002944393,0.0807259,50,0
2078,1580.3826,4094.7322,23.03846,23.5939,2.382,1.854,7.02,10.56,5.831,0.222,-39.1,0.003295936,0.0807259,44,0
2079,950.8104,4097.3608,10.44265,24.453,1.888,1.291,6.72,10.56,3.91,0.316,-5.76,0.0002699632,0.0807259,28,0
2080,102.5731,4096.0688,24.66065,23.52,3.211,2.278,5.47,7.26,5.019,0.291,-18.87,-0.000167516,0.0807259,87,0
2081,3969.6799,4096.9204,4.165554,25.4508,0.878,0.592,8.8,10.56,3.061,0.326,-60.01,0.00497608,0.0807259,5,0.001
2082,1437.1667,4063.5156,2517.879,18.4974,11.088,9.775,3.5,5.28,11.617,0.118,19.58,0.004105382,0.0807259,3086,0.015
2083,2268.6746,4057.5068,5.591959,25.1311,1.305,0.979,7.47,10.56,3.445,0.249,-21.45,0.002462036,0.0807259,10,0
2084,3870.9465,3950.4775,34.21123,23.1646,3.219,2.951,4.98,6.6,5.273,0.083,-20.88,0.002247559,0.0807259,120,0
2085,3742.2456,3951.249,31.65082,23.249,3.458,2.308,5.96,10.56,6.073,0.332,-56.78,0.001299053,0.0807259,93,0
2086,1907.0094,3946.3184,97.95093,22.0225,4.449,3.772,4.8,6.6,6.112,0.152,55.17,0.001988247,0.0807259,280,0
2087,2517.9412,3951.2275,22.85977,23.6023,2.523,2.44,4.65,7.26,4.078,0.033,-3.16,0.002147101,0.0807259,81,0
2088,2790.384,3902.2488,46.1518,22.8395,3.407,2.896,4.64,8.58,4.931,0.15,-57.58,0.003982423,0.0807259,149,0
2089,127.5571,3904.5046,5.3449,25.1802,1.131,0.709,8.49,3.5,3.899,0.373,21.27,0.002394645,0.0807259,7,0
2090,1920.8303,3892.7346,64.32032,22.4791,4.499,2.918,5.21,7.92,6.173,0.351,-64.9,0.002142547,0.0807259,203,0
