NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
4746,512.6608,3270.8879,7.570926,24.8021,2.168,0.79,7.77,10.56,4.429,0.636,-78.93,-0.0001495638,0.0753541,16,0
4747,194.7243,3236.3833,8.719949,24.6487,1.945,0.825,8.41,10.56,4.704,0.576,78.26,-0.0002961628,0.0753541,15,0
4748,3478.0127,3227.115,26.02754,23.4614,3.556,2.21,5.46,6.6,5.251,0.378,26.12,0.001840471,0.0753541,99,0
4749,2454.8699,3216.657,13.91626,24.1412,2.121,1.257,7.89,10.56,6.614,0.407,35.41,-1.790375e-05,0.0753541,19,0
4750,2283.8057,3252.3721,5.192085,25.2116,1.034,0.928,7.77,10.56,3.477,0.103,31.53,-0.0007276883,0.0753541,8,0
4751,1723.8732,3251.5195,3.81952,25.545,1.476,0.712,7.5,8.58,2.925,0.517,-47.57,-0.0002239367,0.0753541,6,0
4752,3227.8887,3264.7212,11.52618,24.3458,2.09,1.726,4.46,7.92,3.236,0.175,70.2,0.001426394,0.0753541,48,0
4753,2679.4929,3191.5972,26.94919,23.4236,2.644,2.344,4.97,6.6,4.149,0.113,28.58,0.001452019,0.0753541,90,0
4754,1986.4568,3203.2375,45.0426,22.8659,2.947,2.68,4.28,5.94,3.965,0.091,-43.45,7.577403e-05,0.0753541,138,0
4755,2745.0691,3205.5776,11.70617,24.329,2.286,1.567,7.16,10.56,5.181,0.315,11.23,0.001115432,0.0753541,29,0
4756,2499.8931,3143.4875,12.21927,24.2824,1.652,1.503,7.89,10.56,5.606,0.09,-50.23,0.0003201885,0.0753541,18,0.001
4757,3361.4924,3166.1882,18.42841,23.8363,2.586,1.933,6.6,10.56,5.438,0.253,-10.41,-0.0001510641,0.0753541,53,0
4758,3275.384,3250.5676,2.798919,25.8825,1.099,0.313,8.81,10.56,2.536,0.715,69.3,7.022696e-05,0.0753541,4,0
4759,525.5923,3278.6545,20.72999,23.7085,2.653,1.869,6.79,10.56,6.113,0.295,21.38,-0.0001212878,0.0753541,51,0
4760,3866.5662,3241.7788,2.950093,25.8254,1.298,0.485,8.1,8.58,2.593,0.627,85.11,0.0004909901,0.0753541,6,0
4761,114.0813,3226.3547,60.62999,22.5433,5.317,2.928,5.59,8.58,7.653,0.449,-20.26,-0.0001292559,0.0753541,205,0
4762,248.4846,3190.3289,17.21236,23.9104,2.36,2.071,6.24,10.56,5.106,0.122,5.66,-0.0003789432,0.0753541,54,0
4763,731.8148,3198.1584,20.2913,23.7317,2.362,1.981,6.73,10.56,6.131,0.162,63.02,3.548802e-05,0.0753541,50,0
4764,3763.4426,3184.0273,29.72979,23.317,3.901,2.59,5.41,7.26,5.335,0.336,-53.97,0.002158224,0.0753541,124,0
4765,1598.0446,3218.022,6.435737,24.9785,1.86,1.541,4.75,7.92,3.33,0.172,-37.37,0.0006757771,0.0753541,24,0
4766,3194.0542,3165.6006,5.859006,25.0804,1.584,1.32,5.53,7.92,3.019,0.167,21.48,0.0003915516,0.0753541,19,0
4767,2089.3914,3169.6362,13.64593,24.1625,2.308,1.342,6.44,10.56,4.807,0.419,-15.71,0.0001973201,0.0753541,35,0
4768,2627.6626,3095.0767,3.148743,25.7547,1.456,0.672,6.4,7.26,2.556,0.538,-12.07,0.001352251,0.0753541,9,0
4769,2727.2258,4083.5322,16.75588,23.9396,2.045,2.001,6.2,9.24,4.667,0.021,-49.44,0.001330359,0.0753541,53,0
4770,436.3093,4031.6177,22.35059,23.6268,2.975,2.384,4.96,7.92,4.567,0.199,57.25,6.16244e-06,0.0753541,94,0
4771,1581.6958,3242.6033,18.69204,23.8209,3.187,2.108,5,7.92,4.973,0.339,-29.43,0.0009203933,0.0753541,73,0
