NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
15,888.9243,22.0489,29.07113,23.3413,3.129,2.225,5.53,7.92,5.076,0.289,7.02,0.003339567,0.0741638,96,0
16,2388.9634,18.5392,26.13935,23.4568,2.784,2.427,5.52,9.9,5.219,0.128,-22.05,0.0071687,0.0741638,88,0
17,351.2006,10.5407,126.003,21.749,4.458,3.881,4.25,6.6,5.242,0.129,-52.22,0.005385677,0.0741638,350,0.001
18,4095.8867,17.5505,16.4372,23.9604,2.288,1.887,5.53,5.94,3.848,0.175,-48.24,0.00136248,0.0741638,62,0
19,617.2559,16.0731,31.77676,23.2447,3.144,2.092,6.14,10.56,5.342,0.334,-45.13,0.001809683,0.0741638,95,0
20,3867.894,50.7069,73.33752,22.3367,3.354,3.249,5.01,9.9,5.058,0.031,76.32,0.007486421,0.0741638,203,0.001
21,180.0233,11.0236,51.34443,22.7238,3.046,2.925,4.95,8.58,4.621,0.04,64.97,0.004683134,0.0741638,153,0
22,3751.1812,8.0662,85.97977,22.164,3.871,3.364,4.22,6.6,4.744,0.131,3.72,0.01052568,0.0741638,248,0.001
23,4197.6216,11.7704,22.24246,23.632,2.565,1.732,5.47,6.6,3.479,0.325,89.87,0.005696945,0.0741638,67,0
24,1299.4176,6.1399,71.1396,22.3697,4.299,3.301,5.09,8.58,5.674,0.232,-14.78,0.01034292,0.0741638,218,0
25,1700.3756,4.9889,70.75336,22.3756,3.753,2.922,4.27,6.6,4.238,0.221,-4.5,0.005775138,0.0741638,191,0.001
26,3026.7744,11.9182,6.844748,24.9116,1.328,1.228,7.06,5.94,3.325,0.075,-32.05,0.004303452,0.0741638,20,0
27,520.4156,11.5762,3.045013,25.791,0.896,0.697,7.48,8.58,2.76,0.222,-70.68,0.002415859,0.0741638,6,0
28,3543.1836,4.8514,18.22919,23.8481,2.252,1.937,5.42,10.56,3.816,0.14,-42.65,8.736757e-05,0.0741638,61,0
29,1280.3767,3.6801,19.36682,23.7824,2.667,1.832,5.66,8.58,4.538,0.313,-7.91,0.01012717,0.0741638,62,0
30,936.4248,5.3404,13.09294,24.2074,2.06,1.721,5.42,10.56,3.611,0.164,-22.23,0.003999214,0.0741638,46,0
31,4180.9341,3.8463,4.503551,25.3661,1.298,0.895,7.18,10.56,2.842,0.311,89.96,0.005011977,0.0741638,12,0
32,1867.8337,11.0006,13.40507,24.1818,2.521,1.736,4.28,8.58,3.54,0.311,18.54,0.003362575,0.0741638,54,0
33,894.2927,3.6043,4.892106,25.2763,1.296,0.798,8.15,10.56,3.31,0.384,-62.64,0.003509546,0.0741638,8,0
34,3144.1863,36.8445,19.19564,23.792,2.765,2.155,6,7.92,4.984,0.22,-41.24,0.004212901,0.0741638,70,0
35,1351.6034,30.8985,16.21364,23.9753,2.292,1.841,6,8.58,4.278,0.197,-8.91,0.006472053,0.0741638,55,0
36,2621.0071,28.3058,13.90655,24.142,1.842,1.518,6.84,10.56,4.918,0.176,-79.49,0.00583357,0.0741638,31,0
37,1595.7932,19.396,9.484368,24.5575,2.045,0.641,8.42,10.56,5.408,0.687,46.55,0.006215352,0.0741638,10,0
38,1645.5258,23.1033,6.1682,25.0246,1.487,0.618,8.52,7.26,4.359,0.584,-82.81,0.006612757,0.0741638,10,0
39,1451.6919,18.7218,3.737129,25.5687,1.152,0.611,7.65,6.6,3.151,0.469,76.96,0.002130941,0.0741638,6,0
40,3150.5908,29.5696,13.20338,24.1983,2.011,1.827,6.1,6.6,3.906,0.091,-7.69,0.004217698,0.0741638,47,0
41,1221.7592,22.1386,8.868644,24.6304,1.58,1.043,7.81,10.56,4.868,0.34,-37.41,0.008712089,0.0741638,18,0
42,126.5438,38.4437,26.09072,23.4588,2.441,2.266,7.11,10.56,6.904,0.071,67.8,0.004795474,0.0741638,63,0
43,3493.8848,32.836,9.891426,24.5119,2.023,1.496,6.11,7.92,3.8,0.26,52.33,0.002710582,0.0741638,33,0
44,3828.4934,17.9914,5.722072,25.1061,1.087,0.663,8.47,10.56,4.168,0.39,-26.13,0.008943696,0.0741638,8,0
45,3697.095,23.2122,7.366226,24.8319,1.341,1.109,7.51,10.56,4.842,0.174,-78.6,0.002695004,0.0741638,12,0
46,3364.1343,21.7244,10.6466,24.432,2.542,0.888,7.28,6.6,5.437,0.651,2.68,0.01442149,0.0741638,23,0
47,1632.1981,205.0895,811.4878,19.7268,7.78,7.067,4.05,5.94,7.756,0.092,-19.77,0.009122674,0.0741638,1535,0.029
48,4076.7131,28.8907,7.531425,24.8078,1.466,1.007,8.28,10.56,4.924,0.313,-61.5,0.0009011404,0.0741638,10,0
49,1605.5808,24.1766,3.799071,25.5508,1.206,0.414,8.83,10.56,3.172,0.656,76.31,0.006380938,0.0741638,5,0
50,2527.8716,110.5526,248.4857,21.0117,6.057,5.011,5.08,7.26,7.813,0.173,-80.45,0.007953057,0.0741638,597,0.001
51,710.6864,72.7523,95.3868,22.0513,3.89,3.678,5.03,8.58,5.758,0.055,67.35,0.003463509,0.0741638,261,0.001
52,158.4919,42.5204,18.4598,23.8344,2.361,2.115,6.08,10.56,4.667,0.104,39.53,0.004909558,0.0741638,62,0
53,597.0829,41.9981,15.03135,24.0575,1.996,1.6,6.87,10.56,5.087,0.198,-50.3,0.002366638,0.0741638,38,0
54,338.0587,37.4582,10.44802,24.4524,1.784,1.621,7.25,10.56,5.17,0.091,29.48,0.004500574,0.0741638,24,0
55,184.2932,87.7603,163.5027,21.4662,6.55,4.114,4.82,7.26,7.654,0.372,24.78,0.005294273,0.0741638,478,0.001
56,1592.9972,37.6989,13.14737,24.2029,1.81,1.488,7.83,10.56,7.053,0.178,64.81,0.006165676,0.0741638,16,0
57,3814.1067,55.0608,33.26246,23.1951,3.048,2.364,6.4,9.24,6.275,0.224,-36.14,0.009157537,0.0741638,100,0
58,1286.5925,31.6104,2.715041,25.9156,1.069,0.323,8.51,9.9,2.674,0.698,-68.71,0.008824154,0.0741638,5,0
59,1435.8536,31.3914,5.470133,25.155,1.358,0.851,7.93,10.56,3.508,0.373,-31.51,0.002113227,0.0741638,11,0
60,2897.2739,37.8751,6.155793,25.0268,1.446,1.125,7.04,10.56,3.518,0.222,77.49,0.001234472,0.0741638,15,0
61,28.5269,37.1663,3.795164,25.5519,1.392,1.181,4.86,7.26,2.434,0.152,-49.56,0.0002846162,0.0741638,16,0
62,3566.0552,29.7083,2.817901,25.8752,0.742,0.667,7.66,10.56,2.696,0.102,-2.24,0.0005221221,0.0741638,6,0
63,429.3999,30.1799,2.217848,26.1352,0.754,0.442,8.24,8.58,2.495,0.413,69.84,0.002378012,0.0741638,3,0.012
